player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Tom Cleverley,8.0,eng ENG,CM,32-162,58.0,0.0,0.0,35.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.1,31.0,77.4,1.0,0.0,0.0,0.0, (Matchweek 23)
Cucho,29.0,co COL,"LW,AM,CM",22-276,32.0,0.0,0.0,24.0,1.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.3,0.0,20.0,75.0,1.0,2.0,0.0,0.0, (Matchweek 23)
Edo Kayembe,39.0,cd COD,DM,23-171,90.0,0.0,0.0,83.0,4.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,77.0,85.7,8.0,11.0,2.0,3.0, (Matchweek 23)
Hassane Kamara,14.0,ci CIV,LB,27-322,83.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,62.0,79.0,1.0,3.0,1.0,2.0, (Matchweek 23)
Ken Sema,12.0,se SWE,LB,28-113,7.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,18.0,72.2,0.0,4.0,1.0,1.0, (Matchweek 23)
Samir Santos,22.0,br BRA,CB,27-047,90.0,0.0,0.0,82.0,0.0,0.0,0.0,1.0,1.0,14.0,6.0,4.0,1.0,0.0,0.0,66.0,87.9,4.0,4.0,0.0,1.0, (Matchweek 23)
Christian Kabasele,27.0,be BEL,CB,30-331,90.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,68.0,89.7,7.0,1.0,0.0,0.0, (Matchweek 23)
Kiko Femenía,21.0,es ESP,RB,30-353,88.0,0.0,0.0,66.0,2.0,0.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0,0.1,60.0,80.0,4.0,7.0,2.0,2.0, (Matchweek 23)
Juraj Kucka,33.0,sk SVK,RB,34-329,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,12.0,83.3,1.0,0.0,0.0,0.0, (Matchweek 23)
Daniel Bachmann,26.0,at AUT,GK,27-196,90.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,57.1,0.0,0.0,0.0,0.0, (Matchweek 23)
Teemu Pukki,22.0,fi FIN,FW,31-298,86.0,0.0,1.0,22.0,2.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.4,14.0,78.6,2.0,2.0,0.0,0.0, (Matchweek 23)
Sam Byram,3.0,eng ENG,CM,28-127,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,5.0,60.0,2.0,0.0,0.0,2.0, (Matchweek 23)
Adam Idah,35.0,ie IRL,FW,20-316,90.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,11.0,63.6,0.0,1.0,0.0,0.0, (Matchweek 23)
Milot Rashica,17.0,xk KVX,LM,25-207,89.0,0.0,1.0,36.0,2.0,1.0,0.0,2.0,0.0,19.0,1.0,2.0,1.0,0.1,0.2,22.0,45.5,2.0,5.0,1.0,5.0, (Matchweek 23)
Przemysław Płacheta,11.0,pl POL,LM,23-304,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,1.0,0.0,0.0,0.0, (Matchweek 23)
Josh Sargent,24.0,us USA,RM,21-335,90.0,2.0,0.0,43.0,2.0,0.0,0.0,3.0,2.0,35.0,6.0,2.0,1.0,0.4,0.0,25.0,80.0,3.0,4.0,2.0,2.0, (Matchweek 23)
Jakob Sørensen,19.0,dk DEN,DM,23-324,20.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,1.0,0.0,0.0,3.0,66.7,0.0,1.0,0.0,0.0, (Matchweek 23)
Kenny McLean,23.0,sct SCO,"DM,CM",30-013,70.0,0.0,0.0,25.0,1.0,1.0,0.0,0.0,0.0,29.0,1.0,1.0,1.0,0.0,0.0,22.0,68.2,0.0,1.0,0.0,1.0, (Matchweek 23)
Pierre Lees-Melou,20.0,fr FRA,DM,28-241,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,1.0,0.0,0.0,32.0,59.4,2.0,0.0,0.0,0.0, (Matchweek 23)
Brandon Williams,21.0,eng ENG,LB,21-140,90.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,4.0,0.0,0.0,0.0,38.0,65.8,2.0,0.0,1.0,1.0, (Matchweek 23)
Ben Gibson,4.0,eng ENG,CB,29-006,90.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,27.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 23)
Grant Hanley,5.0,sct SCO,CB,30-062,90.0,0.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,3.0,2.0,0.2,0.0,21.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 23)
Max Aarons,2.0,eng ENG,RB,22-017,90.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,10.0,6.0,1.0,6.0,0.0,0.0,44.0,54.5,4.0,2.0,0.0,1.0, (Matchweek 23)
Angus Gunn,28.0,eng ENG,GK,25-364,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,58.1,0.0,0.0,0.0,0.0, (Matchweek 23)
Dominic Calvert-Lewin,9.0,eng ENG,FW,24-312,90.0,0.0,0.0,38.0,3.0,0.0,0.0,2.0,0.0,12.0,2.0,0.0,1.0,0.4,0.1,20.0,65.0,0.0,0.0,0.0,1.0, (Matchweek 23)
Richarlison,7.0,br BRA,FW,24-257,90.0,0.0,0.0,31.0,5.0,0.0,0.0,3.0,0.0,26.0,1.0,3.0,1.0,0.3,0.0,14.0,50.0,1.0,4.0,1.0,2.0, (Matchweek 23)
Demarai Gray,11.0,eng ENG,LM,25-208,90.0,0.0,0.0,37.0,3.0,0.0,0.0,3.0,0.0,11.0,2.0,1.0,1.0,0.1,0.0,22.0,59.1,2.0,4.0,2.0,5.0, (Matchweek 23)
Andros Townsend,14.0,eng ENG,RM,30-190,55.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,0.1,21.0,47.6,0.0,2.0,4.0,4.0, (Matchweek 23)
Anthony Gordon,24.0,eng ENG,RM,20-332,35.0,0.0,0.0,23.0,4.0,0.0,0.0,1.0,1.0,9.0,2.0,0.0,1.0,0.0,0.7,19.0,68.4,2.0,3.0,0.0,0.0, (Matchweek 23)
André Gomes,21.0,pt POR,DM,28-176,50.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,2.0,1.0,0.0,0.0,19.0,78.9,2.0,1.0,1.0,1.0, (Matchweek 23)
Allan,6.0,br BRA,DM,31-014,40.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,1.0,0.0,0.0,0.1,11.0,90.9,2.0,1.0,1.0,1.0, (Matchweek 23)
Abdoulaye Doucouré,16.0,ml MLI,DM,29-021,64.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,28.0,8.0,3.0,0.0,0.0,0.0,28.0,60.7,1.0,1.0,1.0,2.0, (Matchweek 23)
Tyler Onyango,62.0,eng ENG,DM,18-324,26.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0, (Matchweek 23)
Ben Godfrey,22.0,eng ENG,LB,24-007,90.0,0.0,0.0,44.0,2.0,0.0,0.0,2.0,0.0,8.0,0.0,1.0,1.0,0.2,0.0,36.0,83.3,2.0,1.0,0.0,1.0, (Matchweek 23)
Mason Holgate,4.0,eng ENG,CB,25-092,90.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,0.0,48.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 23)
Yerry Mina,13.0,co COL,CB,27-121,90.0,0.0,0.0,58.0,2.0,0.0,0.0,2.0,0.0,12.0,4.0,0.0,2.0,0.1,0.0,48.0,85.4,0.0,0.0,0.0,0.0, (Matchweek 23)
Jonjoe Kenny,2.0,eng ENG,RB,24-313,90.0,0.0,0.0,68.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,4.0,1.0,0.0,0.0,63.0,65.1,6.0,2.0,0.0,0.0, (Matchweek 23)
Jordan Pickford,1.0,eng ENG,GK,27-321,90.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,46.5,0.0,0.0,0.0,0.0, (Matchweek 23)
Ollie Watkins,11.0,eng ENG,FW,26-023,78.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,0.3,0.0,16.0,68.8,1.0,3.0,2.0,4.0, (Matchweek 23)
Danny Ings,20.0,eng ENG,FW,29-183,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0, (Matchweek 23)
Philippe Coutinho,23.0,br BRA,LW,29-224,73.0,0.0,0.0,35.0,2.0,1.0,0.0,2.0,1.0,16.0,0.0,0.0,1.0,0.2,0.0,27.0,63.0,1.0,2.0,0.0,1.0, (Matchweek 23)
Carney Chukwuemeka,33.0,eng ENG,"RW,AM",18-015,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 23)
Emi Buendía,10.0,ar ARG,"RW,LW",25-028,89.0,1.0,0.0,44.0,3.0,0.0,0.0,4.0,2.0,26.0,6.0,1.0,3.0,0.2,0.0,22.0,68.2,4.0,4.0,3.0,3.0, (Matchweek 23)
Kortney Hause,30.0,eng ENG,CB,26-190,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 23)
Jacob Ramsey,41.0,eng ENG,"CM,AM",20-239,90.0,0.0,0.0,67.0,3.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,3.0,0.0,0.0,46.0,76.1,6.0,4.0,3.0,5.0, (Matchweek 23)
John McGinn,7.0,sct SCO,"CM,DM",27-096,90.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,25.0,7.0,1.0,1.0,0.0,0.0,40.0,80.0,6.0,4.0,0.0,1.0, (Matchweek 23)
Douglas Luiz,6.0,br BRA,DM,23-258,90.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,21.0,3.0,3.0,2.0,0.0,0.0,40.0,75.0,3.0,0.0,1.0,2.0, (Matchweek 23)
Lucas Digne,27.0,fr FRA,"LB,WB",28-186,90.0,0.0,1.0,82.0,2.0,1.0,0.0,0.0,0.0,20.0,3.0,3.0,2.0,0.0,0.1,67.0,71.6,6.0,3.0,1.0,1.0, (Matchweek 23)
Tyrone Mings,5.0,eng ENG,CB,28-315,90.0,0.0,0.0,57.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,0.3,45.0,64.4,3.0,1.0,2.0,2.0, (Matchweek 23)
Ezri Konsa,4.0,eng ENG,CB,24-091,90.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,1.0,0.0,0.0,25.0,96.0,2.0,1.0,0.0,0.0, (Matchweek 23)
Matty Cash,2.0,pl POL,"RB,WB",24-168,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,4.0,0.0,0.0,28.0,82.1,3.0,1.0,0.0,1.0, (Matchweek 23)
Emiliano Martínez,1.0,ar ARG,GK,29-142,90.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,59.4,0.0,0.0,0.0,0.0, (Matchweek 23)
Daniel James,20.0,wls WAL,FW,24-073,70.0,0.0,0.0,15.0,1.0,0.0,0.0,2.0,2.0,13.0,1.0,0.0,0.0,0.5,0.0,9.0,44.4,1.0,4.0,0.0,1.0, (Matchweek 23)
Tyler Roberts,11.0,wls WAL,FW,23-010,20.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,1.0, (Matchweek 23)
Jack Harrison,22.0,eng ENG,LW,25-063,90.0,0.0,0.0,55.0,4.0,0.0,0.0,1.0,0.0,12.0,3.0,0.0,1.0,0.1,0.1,39.0,56.4,5.0,9.0,4.0,8.0, (Matchweek 23)
Raphael Dias Belloli,10.0,br BRA,RW,25-039,90.0,0.0,0.0,47.0,5.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,1.0,0.2,0.3,36.0,50.0,2.0,6.0,2.0,5.0, (Matchweek 23)
Rodrigo,19.0,es ESP,"AM,DM",30-322,90.0,0.0,0.0,52.0,2.0,0.0,0.0,2.0,1.0,9.0,1.0,1.0,1.0,0.1,0.0,43.0,65.1,5.0,10.0,2.0,2.0, (Matchweek 23)
Mateusz Klich,43.0,pl POL,DM,31-223,79.0,0.0,0.0,49.0,0.0,0.0,0.0,2.0,0.0,14.0,2.0,2.0,1.0,0.0,0.0,35.0,85.7,3.0,2.0,0.0,1.0, (Matchweek 23)
Joe Gelhardt,30.0,eng ENG,AM,19-263,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,66.7,0.0,1.0,1.0,3.0, (Matchweek 23)
Robin Koch,5.0,de GER,DM,25-189,90.0,0.0,0.0,41.0,1.0,0.0,0.0,3.0,1.0,20.0,0.0,2.0,1.0,0.1,0.0,35.0,71.4,2.0,0.0,0.0,0.0, (Matchweek 23)
Stuart Dallas,15.0,nir NIR,LB,30-278,90.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,1.0,0.0,0.0,64.0,87.5,8.0,7.0,0.0,0.0, (Matchweek 23)
Pascal Struijk,21.0,nl NED,CB,22-164,90.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,0.0,76.0,90.8,6.0,3.0,0.0,0.0, (Matchweek 23)
Diego Llorente,14.0,es ESP,CB,28-159,90.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,3.0,1.0,0.0,0.0,81.0,87.7,6.0,2.0,0.0,0.0, (Matchweek 23)
Luke Ayling,2.0,eng ENG,RB,30-150,90.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,14.0,4.0,1.0,5.0,0.0,0.0,58.0,81.0,5.0,4.0,0.0,0.0, (Matchweek 23)
Illan Meslier,1.0,fr FRA,GK,21-326,90.0,0.0,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,88.2,0.0,0.0,0.0,0.0, (Matchweek 23)
Chris Wood,20.0,nz NZL,FW,30-046,90.0,0.0,0.0,48.0,2.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.1,0.1,38.0,55.3,1.0,2.0,1.0,2.0, (Matchweek 23)
Allan Saint-Maximin,10.0,fr FRA,LW,24-316,90.0,0.0,0.0,47.0,7.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.1,0.6,30.0,60.0,6.0,6.0,7.0,12.0, (Matchweek 23)
Ryan Fraser,21.0,sct SCO,RW,27-332,90.0,0.0,0.0,32.0,1.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,0.1,0.0,23.0,60.9,1.0,4.0,0.0,1.0, (Matchweek 23)
Joelinton,7.0,br BRA,CM,25-161,41.0,0.0,0.0,24.0,4.0,0.0,0.0,3.0,0.0,11.0,2.0,1.0,1.0,0.2,0.1,15.0,80.0,1.0,3.0,0.0,1.0, (Matchweek 23)
Sean Longstaff,36.0,eng ENG,CM,24-084,49.0,0.0,0.0,33.0,1.0,1.0,0.0,1.0,0.0,19.0,2.0,2.0,2.0,0.0,0.0,23.0,73.9,3.0,0.0,0.0,0.0, (Matchweek 23)
Joe Willock,28.0,eng ENG,CM,22-155,90.0,0.0,0.0,36.0,3.0,0.0,0.0,2.0,1.0,11.0,0.0,2.0,2.0,0.5,0.1,25.0,76.0,0.0,6.0,1.0,3.0, (Matchweek 23)
Jonjo Shelvey,8.0,eng ENG,DM,29-329,90.0,1.0,0.0,34.0,0.0,0.0,0.0,2.0,2.0,13.0,1.0,2.0,1.0,0.1,0.0,24.0,79.2,1.0,0.0,1.0,1.0, (Matchweek 23)
Paul Dummett,3.0,wls WAL,LB,30-118,62.0,0.0,0.0,27.0,1.0,0.0,0.0,0.0,0.0,12.0,3.0,4.0,1.0,0.0,0.0,15.0,73.3,2.0,2.0,0.0,0.0, (Matchweek 23)
Javier Manquillo,19.0,es ESP,LB,27-262,28.0,0.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,7.0,3.0,2.0,1.0,0.0,0.0,5.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 23)
Fabian Schär,5.0,ch SUI,CB,30-033,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,0.0,0.0,23.0,56.5,1.0,2.0,1.0,1.0, (Matchweek 23)
Jamaal Lascelles,6.0,eng ENG,CB,28-072,67.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,3.0,0.0,0.0,11.0,54.5,1.0,0.0,0.0,0.0, (Matchweek 23)
Ciaran Clark,2.0,ie IRL,CB,32-118,23.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 23)
Kieran Trippier,15.0,eng ENG,RB,31-125,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,4.0,3.0,0.0,0.0,39.0,74.4,3.0,2.0,0.0,1.0, (Matchweek 23)
Martin Dúbravka,1.0,sk SVK,GK,33-007,90.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,63.6,0.0,0.0,0.0,0.0, (Matchweek 23)
Cristiano Ronaldo,7.0,pt POR,FW,36-351,90.0,0.0,0.0,48.0,6.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,0.2,0.1,39.0,82.1,2.0,11.0,0.0,0.0, (Matchweek 23)
Anthony Elanga,36.0,se SWE,LW,19-270,61.0,0.0,0.0,34.0,1.0,0.0,0.0,2.0,0.0,17.0,2.0,1.0,3.0,0.1,0.0,24.0,79.2,0.0,2.0,1.0,2.0, (Matchweek 23)
Marcus Rashford,10.0,eng ENG,"RW,RM,LW",24-083,29.0,1.0,0.0,13.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.9,0.0,8.0,87.5,0.0,1.0,0.0,1.0, (Matchweek 23)
Mason Greenwood,11.0,eng ENG,"RW,LW",20-113,81.0,0.0,0.0,40.0,1.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,0.1,0.0,32.0,87.5,5.0,7.0,4.0,5.0, (Matchweek 23)
Anthony Martial,9.0,fr FRA,LM,26-048,9.0,0.0,0.0,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.1,0.0,9.0,88.9,1.0,3.0,0.0,0.0, (Matchweek 23)
Bruno Fernandes,18.0,pt POR,"AM,DM",27-136,90.0,0.0,0.0,67.0,8.0,0.0,0.0,2.0,0.0,18.0,2.0,2.0,1.0,0.1,0.4,57.0,77.2,9.0,10.0,1.0,1.0, (Matchweek 23)
Fred,17.0,br BRA,DM,28-323,81.0,0.0,0.0,69.0,2.0,0.0,0.0,1.0,1.0,17.0,3.0,2.0,1.0,0.1,0.0,59.0,93.2,8.0,3.0,0.0,1.0, (Matchweek 23)
Edinson Cavani,21.0,uy URU,FW,34-342,9.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,5.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 23)
Scott McTominay,39.0,sct SCO,DM,25-045,90.0,0.0,0.0,71.0,4.0,0.0,0.0,1.0,0.0,19.0,3.0,1.0,4.0,0.0,0.1,59.0,81.4,5.0,10.0,0.0,1.0, (Matchweek 23)
Alex Telles,27.0,br BRA,LB,29-038,90.0,0.0,0.0,88.0,1.0,0.0,0.0,1.0,0.0,12.0,5.0,2.0,1.0,0.0,0.1,79.0,72.2,4.0,3.0,1.0,1.0, (Matchweek 23)
Harry Maguire,5.0,eng ENG,CB,28-323,90.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,85.0,76.5,5.0,6.0,0.0,0.0, (Matchweek 23)
Raphaël Varane,19.0,fr FRA,CB,28-272,90.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,3.0,0.1,0.0,59.0,84.7,0.0,4.0,0.0,0.0, (Matchweek 23)
Diogo Dalot,20.0,pt POR,RB,22-310,90.0,0.0,0.0,70.0,5.0,0.0,0.0,2.0,0.0,13.0,5.0,5.0,2.0,0.1,0.1,52.0,84.6,5.0,4.0,1.0,2.0, (Matchweek 23)
David de Gea,1.0,es ESP,GK,31-076,90.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,79.2,0.0,0.0,0.0,0.0, (Matchweek 23)
Michail Antonio,9.0,jm JAM,FW,31-300,90.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,1.0,0.1,0.0,23.0,39.1,0.0,3.0,2.0,3.0, (Matchweek 23)
Pablo Fornals,8.0,es ESP,LW,25-334,90.0,0.0,0.0,42.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,35.0,82.9,2.0,2.0,0.0,1.0, (Matchweek 23)
Jarrod Bowen,20.0,eng ENG,RW,25-033,90.0,0.0,0.0,40.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,3.0,0.0,0.0,0.2,23.0,78.3,2.0,3.0,1.0,3.0, (Matchweek 23)
Manuel Lanzini,10.0,ar ARG,AM,28-341,90.0,0.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,1.0,2.0,0.0,0.0,54.0,90.7,3.0,1.0,0.0,1.0, (Matchweek 23)
Declan Rice,41.0,eng ENG,DM,23-008,90.0,0.0,0.0,71.0,2.0,0.0,0.0,1.0,0.0,12.0,4.0,8.0,1.0,0.0,0.0,60.0,90.0,3.0,8.0,1.0,1.0, (Matchweek 23)
Tomáš Souček,28.0,cz CZE,DM,26-329,90.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.2,0.0,41.0,63.4,4.0,3.0,0.0,1.0, (Matchweek 23)
Aaron Cresswell,3.0,eng ENG,LB,32-038,90.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,1.0,0.0,0.1,50.0,80.0,4.0,0.0,0.0,2.0, (Matchweek 23)
Kurt Zouma,4.0,fr FRA,CB,27-087,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,36.0,80.6,1.0,1.0,0.0,0.0, (Matchweek 23)
Craig Dawson,15.0,eng ENG,CB,31-261,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,37.0,81.1,0.0,0.0,0.0,0.0, (Matchweek 23)
Vladimír Coufal,5.0,cz CZE,RB,29-153,69.0,0.0,0.0,58.0,1.0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,3.0,0.0,0.0,47.0,61.7,3.0,1.0,0.0,2.0, (Matchweek 23)
Ryan Fredericks,24.0,eng ENG,RB,29-104,21.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,33.3,0.0,1.0,0.0,0.0, (Matchweek 23)
Alphonse Areola,13.0,fr FRA,GK,28-329,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,48.8,0.0,0.0,0.0,0.0, (Matchweek 23)
Ivan Toney,17.0,eng ENG,FW,25-312,90.0,1.0,0.0,30.0,2.0,0.0,0.0,3.0,1.0,14.0,0.0,1.0,1.0,0.5,0.0,19.0,47.4,1.0,2.0,0.0,0.0, (Matchweek 23)
Bryan Mbeumo,19.0,fr FRA,"FW,WB",22-168,90.0,0.0,1.0,58.0,4.0,1.0,0.0,1.0,0.0,11.0,4.0,3.0,2.0,0.1,0.1,41.0,68.3,3.0,6.0,1.0,1.0, (Matchweek 23)
Vitaly Janelt,27.0,de GER,"CM,DM",23-257,90.0,0.0,0.0,43.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,2.0,0.0,0.5,37.0,78.4,5.0,4.0,0.0,0.0, (Matchweek 23)
Mathias Jensen,8.0,dk DEN,CM,26-021,26.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.1,13.0,84.6,3.0,1.0,0.0,0.0, (Matchweek 23)
Shandon Baptiste,26.0,gd GRN,CM,23-289,52.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,2.0,0.0,0.0,0.0,19.0,84.2,1.0,2.0,0.0,0.0, (Matchweek 23)
Marcus Forss,9.0,fi FIN,RW,22-218,12.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0,66.7,1.0,0.0,0.0,0.0, (Matchweek 23)
Christian Nørgaard,6.0,dk DEN,DM,27-318,90.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,19.0,2.0,3.0,2.0,0.0,0.1,62.0,85.5,4.0,2.0,1.0,2.0, (Matchweek 23)
Rico Henry,3.0,eng ENG,WB,24-198,25.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,75.0,0.0,1.0,0.0,0.0, (Matchweek 23)
Mads Roerslev,30.0,dk DEN,WB,22-212,32.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,46.2,1.0,0.0,0.0,0.0, (Matchweek 23)
Yoane Wissa,11.0,cd COD,"FW,LW",25-141,33.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 23)
