,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,game_home_ID,game_away_ID,Wk_h,Wk_a,rating_h_gk,rating_h_df,rating_h_mf,rating_h_att,rating_h_bench,influence_h,creativity_h,threat_h,bps_h,selected_h,rating_a_gk,rating_a_df,rating_a_mf,rating_a_att,rating_a_bench,influence_a,creativity_a,threat_a,bps_a,selected_a
46,2021-09-18,17:30,Aston Villa,Everton,3,0,H,Aston Villa2021-09-18,Everton2021-09-18,5,5,3.2484735594290703,83.04376079282683,103.06599670272573,25.625349316559955,52.554449510721795,118.35319531953195,123.33816381638161,250.50945094509447,88.74797479747974,5114455.635463546,0.0,76.11867678969152,204.18939198028764,4.4994319198286,18.375899178685692,246.5069306930693,136.17254725472546,129.7299729972997,174.05580558055803,3013151.2772277226
47,2021-09-19,14:00,Brighton,Leicester City,2,1,H,Brighton2021-09-19,Leicester City2021-09-19,5,5,36.258885212198464,100.80367731523327,51.43828131875115,51.12881537612829,34.208620211510116,126.15517551755175,69.39945994599461,60.53285328532853,172.1170117011701,5306433.0990099,70.28981218501164,61.746139597403555,35.43228210108322,31.47065167784213,53.29467295987847,176.61926192619262,37.98136813681368,49.19981998199819,112.33033303330332,4569617.883888388
48,2021-09-19,14:00,West Ham,Manchester Utd,1,2,A,West Ham2021-09-19,Manchester Utd2021-09-19,5,5,39.317726278947546,66.40521077559829,69.76416965852844,44.99256713642941,41.831672285353356,134.73357335733573,125.08505850585058,89.999099909991,162.39693969396936,6276433.770477047,43.52626155373164,133.52314865068115,31.951642470381177,142.560547407177,91.11176797149027,268.96291629162914,197.94068406840682,186.15661566156612,226.18811881188114,14254296.297929792
49,2021-09-19,16:30,Tottenham,Chelsea,0,3,A,Tottenham2021-09-19,Chelsea2021-09-19,5,5,22.43673104341817,69.01537046563197,56.380107684385386,3.010152881351626,33.09971998900366,113.13069306930693,39.89765976597659,14.92079207920793,76.46894689468948,5461692.252025202,0.0,86.3623694483881,52.5486873538102,55.81290773643118,90.33298053888859,239.4293429342934,73.57245724572456,83.83618361836183,196.7488748874887,6589064.05310531
50,2021-09-25,12:30,Chelsea,Manchester City,0,1,A,Chelsea2021-09-25,Manchester City2021-09-25,6,6,6.953233684358593,114.4516146440973,121.05347079914776,42.2100138531679,82.83250460932065,238.11595715957156,203.1512555125551,232.23553235532353,204.9741697416974,7652320.900189002,40.91942940410564,120.49364844603375,44.40964925936771,27.775137812173476,73.10031159643732,140.31385113851138,131.34725047250473,107.45063450634507,167.08037080370804,7272268.401674016
51,2021-09-25,12:30,Manchester Utd,Aston Villa,0,1,A,Manchester Utd2021-09-25,Aston Villa2021-09-25,6,6,36.39349574848625,145.5183211145184,115.47095437945966,74.5145531298786,51.91278750271525,249.91610116101162,225.44434344343443,229.2160921609216,194.51849518495186,15210447.591305913,34.20740106839617,91.87560299990153,117.2166707835204,29.503193497010766,12.974651487996665,167.49441094410943,144.8761317613176,143.51687516875168,174.48195481954818,4398501.152281522
52,2021-09-25,15:00,Everton,Norwich City,2,0,H,Everton2021-09-25,Norwich City2021-09-25,6,6,4.826769980663977,76.76740848234908,138.2737792984698,6.639339922465982,22.004103498377727,146.09385293852935,131.0672036720367,120.07290072900727,88.63378633786337,3975234.5300152986,51.53063671666909,100.3135688740468,50.09964413129531,27.51629079902424,58.63016515352719,179.9331473314733,69.97740977409774,122.71361713617137,127.82152821528213,1321266.867608676
53,2021-09-25,15:00,Leeds United,West Ham,1,2,A,Leeds United2021-09-25,West Ham2021-09-25,6,6,63.517274389955546,73.2676850244216,162.5743675330267,48.40594734304603,22.725519173084724,194.1677616776167,169.8395373953739,167.50076500765005,124.40932409324093,2764576.6719467198,65.75806587100848,90.5224031381161,85.88348910806748,60.72771807610807,41.76782941121406,234.71466114661146,117.11629916299161,111.99837998379984,158.91755917559175,8576413.516695166
54,2021-09-25,15:00,Leicester City,Burnley,2,2,D,Leicester City2021-09-25,Burnley2021-09-25,6,6,31.351363224271527,139.99857929555284,99.9128030675666,55.74584411169391,36.83685600440652,184.110143101431,160.88399783997838,170.6470164701647,144.4793447934479,4024353.7300873008,37.38120975027872,102.57435090876771,138.914364196975,9.65025992258466,20.73474319204549,160.29450094500947,158.22965529655295,131.10071100711008,106.66555665556655,1005621.4433444334
55,2021-09-25,15:00,Watford,Newcastle Utd,1,1,D,Watford2021-09-25,Newcastle Utd2021-09-25,6,6,41.74841788145071,94.80921523400193,77.68360680681664,101.19312107423426,23.384027702188014,254.1671496714967,147.1522905229052,187.99702997029968,192.20601206012054,3255562.8865988655,70.09544679402828,61.06445759639748,146.10184397921998,50.33289408192783,12.762170282761483,220.6174241742417,152.3884798847988,153.82791827918277,135.39393393933938,1639703.5439654395
56,2021-09-25,17:30,Brentford,Liverpool,3,3,D,Brentford2021-09-25,Liverpool2021-09-25,6,6,29.124759444196386,86.40530930743215,69.19729749777179,47.04252758597541,26.39957397309076,181.8752227522275,90.52427324273242,103.09990099901,201.40671406714068,3516416.2142021423,44.88962376017206,37.300198825970064,75.46156252645441,83.30644304382002,117.05439972102795,200.33919539195387,119.6327873278733,285.4522545225452,161.60174601746016,11726402.46710467
57,2021-09-26,14:00,Southampton,Wolves,0,1,A,Southampton2021-09-26,Wolves2021-09-26,6,6,38.7166998038982,93.34310420683283,92.32211976069311,19.93759869308757,12.765608505171498,161.35303753037525,94.39061290612904,131.2691026910269,160.92862928629285,1685879.8042480424,32.99584211493848,155.15323284804302,24.380292129057107,23.642687960223075,51.05573868701604,69.96684366843668,80.70505805058049,72.88614886148862,80.7979479794798,2359601.9900098997
58,2021-09-26,16:30,Arsenal,Tottenham,3,1,H,Arsenal2021-09-26,Tottenham2021-09-26,6,6,51.13788613227323,90.74229811252314,74.23785125810987,56.31093674872629,51.12072379090316,183.51223112231122,104.09529295292953,114.9431194311943,204.45765457654574,2849750.9470794713,52.64125057833091,60.38105780625905,64.88855937107036,26.905511527578746,91.12954755310386,156.36738367383674,59.3770767707677,56.22770227702277,98.31590315903159,4788176.199621996
59,2021-09-27,20:00,Crystal Palace,Brighton,1,1,D,Crystal Palace2021-09-27,Brighton2021-09-27,6,6,53.660985951931835,101.84593121167434,66.439325011838,31.00962568845719,27.61024379174204,199.35231752317523,88.31935019350193,116.65187651876519,106.66420664206643,2014504.562505625,35.94173296004359,88.98475259903029,26.071339197765145,76.83068974687035,29.218836914704024,214.210476104761,114.52241922419222,118.20853208532083,179.56259562595622,4477880.436594365
60,2021-10-02,12:30,Manchester Utd,Everton,1,1,D,Manchester Utd2021-10-02,Everton2021-10-02,7,7,32.2155006435401,86.81261983421604,122.87722142433518,28.726159776430226,47.326565408104706,121.76468216468216,242.46450666450667,170.7817497817498,96.60668160668163,9128552.477144478,38.53381188319031,105.103855638406,134.14122004112474,12.78879949033577,11.03475589215458,186.34088614088614,109.28259308259308,156.32895932895934,201.97176697176698,4275317.3216423225
61,2021-10-02,15:00,Burnley,Norwich City,0,0,D,Burnley2021-10-02,Norwich City2021-10-02,7,7,21.217205633063024,55.01554894694807,71.11164346208515,29.433652753129707,20.910991267654964,164.31478971478973,86.18512928512928,60.03737703737704,103.56304056304056,888318.2693072694,34.01682409643934,118.828868363977,93.53082823701233,13.939859697803996,45.585720186469764,149.46052686052687,92.09191889191888,84.05534105534106,111.0952380952381,759694.5925875927
62,2021-10-02,15:00,Chelsea,Southampton,3,1,H,Chelsea2021-10-02,Southampton2021-10-02,7,7,31.71933132633309,94.2238689261269,44.46198956976447,16.220680753053543,74.59100708026588,116.53014913014914,63.15252585252586,72.82102582102583,84.34776034776036,6217257.363033364,35.899067309244145,182.23864876524573,30.738258618804267,41.6529899282928,57.871941677761555,118.33081333081334,162.1149292149292,99.45234045234047,126.57407457407456,1802137.416142416
63,2021-10-02,15:00,Leeds United,Watford,1,0,H,Leeds United2021-10-02,Watford2021-10-02,7,7,55.64818436629224,82.72480019674252,134.89451617819532,31.094307204402018,46.05784201354586,187.2487692487693,134.43481833481835,188.65009765009765,124.07693207693205,2486885.76975277,55.79796265542403,89.01782604855316,91.12616901688463,68.95865789409524,32.11683736975526,190.90992430992435,137.37618507618507,164.05471105471105,121.64140364140364,4093382.2727092723
