player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Sam Johnstone,6.0,2.0,4.0,66.7,2.3, (Matchweek 18)
Kasper Schmeichel,5.0,0.0,5.0,100.0,1.0, (Matchweek 18)
Edouard Mendy,6.0,2.0,4.0,66.7,2.1, (Matchweek 18)
Ederson,4.0,0.0,4.0,100.0,0.3, (Matchweek 1)
Emiliano Martínez,8.0,2.0,7.0,87.5,3.5, (Matchweek 1)
Alphonse Areola,5.0,2.0,3.0,60.0,1.6, (Matchweek 18)
David de Gea,5.0,1.0,4.0,80.0,1.0, (Matchweek 18)
Alisson,3.0,1.0,3.0,100.0,1.7, (Matchweek 18)
Nick Pope,6.0,0.0,6.0,100.0,0.7, (Matchweek 18)
Emiliano Martínez,0.0,0.0,0.0,0.0,0.0, (Matchweek 11)
Karl Darlow,5.0,2.0,3.0,60.0,1.9, (Matchweek 11)
Karl Darlow,2.0,2.0,0.0,0.0,1.1, (Matchweek 20)
Illan Meslier,5.0,1.0,4.0,80.0,0.7, (Matchweek 20)
Vicente Guaita,7.0,3.0,4.0,57.1,3.7, (Matchweek 20)
Łukasz Fabiański,3.0,2.0,1.0,33.3,1.4, (Matchweek 20)
Sam Johnstone,7.0,5.0,1.0,28.6,5.3, (Matchweek 20)
Ederson,1.0,0.0,1.0,100.0,0.4, (Matchweek 20)
Alex McCarthy,4.0,3.0,1.0,25.0,2.1, (Matchweek 20)
Bernd Leno,5.0,1.0,4.0,80.0,1.6, (Matchweek 20)
Edouard Mendy,0.0,0.0,0.0,0.0,0.0, (Matchweek 20)
Rui Patrício,5.0,0.0,5.0,100.0,1.0, (Matchweek 20)
Nick Pope,10.0,2.0,8.0,80.0,1.9, (Matchweek 20)
Emiliano Martínez,5.0,3.0,2.0,40.0,2.2, (Matchweek 20)
Robert Sánchez,2.0,0.0,2.0,100.0,0.6, (Matchweek 20)
Alphonse Areola,5.0,0.0,5.0,100.0,1.0, (Matchweek 20)
Jordan Pickford,6.0,1.0,5.0,83.3,1.1, (Matchweek 20)
Kasper Schmeichel,2.0,1.0,1.0,50.0,0.8, (Matchweek 20)
David de Gea,3.0,2.0,1.0,33.3,1.9, (Matchweek 20)
Aaron Ramsdale,4.0,1.0,3.0,75.0,1.3, (Matchweek 20)
Hugo Lloris,7.0,3.0,4.0,57.1,3.0, (Matchweek 20)
Alisson,2.0,1.0,1.0,50.0,0.7, (Matchweek 20)
Jordan Pickford,3.0,2.0,0.0,33.3,1.4, (Matchweek 21)
Karl Darlow,3.0,0.0,3.0,100.0,0.3, (Matchweek 21)
Vicente Guaita,4.0,0.0,4.0,100.0,1.6, (Matchweek 21)
Rui Patrício,2.0,1.0,1.0,50.0,0.1, (Matchweek 21)
Ederson,1.0,0.0,1.0,100.0,0.1, (Matchweek 21)
Aaron Ramsdale,5.0,1.0,4.0,80.0,1.8, (Matchweek 21)
Sam Johnstone,7.0,2.0,5.0,71.4,1.1, (Matchweek 21)
Alphonse Areola,3.0,2.0,1.0,33.3,1.7, (Matchweek 21)
Bernd Leno,3.0,0.0,3.0,100.0,1.0, (Matchweek 21)
David de Gea,3.0,0.0,3.0,100.0,0.5, (Matchweek 21)
Alex McCarthy,4.0,1.0,3.0,75.0,1.0, (Matchweek 21)
Emiliano Martínez,4.0,0.0,4.0,100.0,0.7, (Matchweek 21)
Edouard Mendy,0.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Nick Pope,8.0,2.0,6.0,75.0,2.2, (Matchweek 21)
Kasper Schmeichel,6.0,3.0,2.0,50.0,2.7, (Matchweek 21)
Illan Meslier,8.0,1.0,7.0,87.5,1.7, (Matchweek 21)
Łukasz Fabiański,5.0,3.0,2.0,40.0,1.9, (Matchweek 21)
Alisson,2.0,1.0,1.0,50.0,1.0, (Matchweek 21)
Robert Sánchez,4.0,0.0,4.0,100.0,0.8, (Matchweek 21)
Hugo Lloris,2.0,1.0,1.0,50.0,0.7, (Matchweek 21)
Aaron Ramsdale,4.0,1.0,3.0,75.0,1.2, (Matchweek 22)
Sam Johnstone,6.0,2.0,4.0,66.7,1.0, (Matchweek 22)
Rui Patrício,3.0,1.0,1.0,66.7,1.0, (Matchweek 22)
Bernd Leno,4.0,2.0,3.0,75.0,1.5, (Matchweek 22)
Rúnar Alex Rúnarsson,2.0,0.0,2.0,100.0,0.1, (Matchweek 22)
David de Gea,1.0,0.0,1.0,100.0,0.2, (Matchweek 22)
Alex McCarthy,13.0,9.0,6.0,38.5,5.4, (Matchweek 22)
Karl Darlow,3.0,2.0,1.0,33.3,0.7, (Matchweek 22)
Vicente Guaita,5.0,1.0,4.0,80.0,1.6, (Matchweek 22)
Nick Pope,6.0,2.0,4.0,66.7,2.6, (Matchweek 22)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
Alphonse Areola,5.0,2.0,3.0,60.0,1.4, (Matchweek 22)
Kasper Schmeichel,1.0,0.0,1.0,100.0,0.3, (Matchweek 22)
Illan Meslier,6.0,2.0,4.0,66.7,2.3, (Matchweek 22)
Robin Olsen,7.0,1.0,6.0,85.7,1.7, (Matchweek 22)
Caoimhín Kelleher,4.0,1.0,3.0,75.0,1.3, (Matchweek 22)
Robert Sánchez,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
Emiliano Martínez,9.0,3.0,6.0,66.7,1.5, (Matchweek 22)
Łukasz Fabiański,2.0,1.0,1.0,50.0,0.6, (Matchweek 22)
Hugo Lloris,1.0,1.0,1.0,100.0,0.9, (Matchweek 22)
Edouard Mendy,2.0,0.0,2.0,100.0,0.4, (Matchweek 22)
Emiliano Martínez,4.0,0.0,4.0,100.0,0.6, (Matchweek 23)
Mathew Ryan,8.0,1.0,7.0,87.5,2.8, (Matchweek 23)
Nick Pope,2.0,1.0,1.0,50.0,0.8, (Matchweek 23)
Robert Sánchez,7.0,1.0,6.0,85.7,2.2, (Matchweek 23)
Karl Darlow,5.0,2.0,3.0,60.0,1.3, (Matchweek 23)
Alex McCarthy,4.0,3.0,1.0,25.0,0.9, (Matchweek 23)
Alphonse Areola,1.0,0.0,1.0,100.0,0.0, (Matchweek 23)
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.1, (Matchweek 23)
David de Gea,3.0,3.0,0.0,0.0,1.5, (Matchweek 23)
Robin Olsen,5.0,3.0,2.0,40.0,1.1, (Matchweek 23)
Hugo Lloris,1.0,0.0,1.0,100.0,0.4, (Matchweek 23)
Sam Johnstone,6.0,2.0,4.0,66.7,2.3, (Matchweek 23)
Rui Patrício,3.0,0.0,3.0,100.0,0.1, (Matchweek 23)
Kasper Schmeichel,1.0,0.0,1.0,100.0,0.5, (Matchweek 23)
Alisson,5.0,4.0,1.0,20.0,2.8, (Matchweek 23)
Ederson,2.0,1.0,2.0,100.0,1.8, (Matchweek 23)
Aaron Ramsdale,1.0,2.0,0.0,0.0,1.8, (Matchweek 23)
Edouard Mendy,3.0,1.0,3.0,66.7,0.5, (Matchweek 23)
Illan Meslier,3.0,0.0,3.0,100.0,0.1, (Matchweek 23)
Vicente Guaita,7.0,2.0,5.0,71.4,2.6, (Matchweek 23)
Kasper Schmeichel,4.0,1.0,3.0,75.0,2.3, (Matchweek 24)
Alisson,6.0,3.0,2.0,50.0,2.3, (Matchweek 24)
Vicente Guaita,4.0,3.0,1.0,25.0,2.0, (Matchweek 24)
Nick Pope,3.0,0.0,3.0,100.0,0.2, (Matchweek 24)
Ederson,3.0,0.0,3.0,100.0,0.9, (Matchweek 24)
Hugo Lloris,5.0,3.0,3.0,60.0,3.1, (Matchweek 24)
Robert Sánchez,1.0,0.0,1.0,100.0,0.0, (Matchweek 24)
Emiliano Martínez,9.0,0.0,9.0,100.0,1.6, (Matchweek 24)
Alex McCarthy,2.0,2.0,1.0,50.0,1.2, (Matchweek 24)
Rui Patrício,3.0,1.0,2.0,66.7,0.6, (Matchweek 24)
Sam Johnstone,6.0,1.0,4.0,83.3,1.1, (Matchweek 24)
David de Gea,3.0,1.0,2.0,66.7,1.1, (Matchweek 24)
Bernd Leno,5.0,2.0,3.0,60.0,1.5, (Matchweek 24)
Illan Meslier,4.0,4.0,1.0,25.0,2.5, (Matchweek 24)
Robin Olsen,3.0,2.0,0.0,33.3,1.9, (Matchweek 24)
Alphonse Areola,2.0,0.0,2.0,100.0,0.1, (Matchweek 24)
Łukasz Fabiański,5.0,0.0,5.0,100.0,1.5, (Matchweek 24)
Aaron Ramsdale,8.0,3.0,6.0,75.0,3.1, (Matchweek 24)
Kepa Arrizabalaga,4.0,0.0,4.0,100.0,0.5, (Matchweek 24)
Karl Darlow,5.0,2.0,3.0,60.0,1.1, (Matchweek 24)
Nick Pope,3.0,1.0,2.0,66.7,1.1, (Matchweek 17)
Alphonse Areola,3.0,1.0,2.0,66.7,0.9, (Matchweek 17)
Jordan Pickford,7.0,3.0,4.0,57.1,1.8, (Matchweek 16)
Ederson,1.0,1.0,0.0,0.0,1.0, (Matchweek 16)
Rui Patrício,8.0,0.0,8.0,100.0,1.7, (Matchweek 25)
Illan Meslier,5.0,1.0,5.0,80.0,0.6, (Matchweek 25)
Alex McCarthy,2.0,1.0,2.0,100.0,1.3, (Matchweek 25)
Edouard Mendy,1.0,1.0,0.0,0.0,0.8, (Matchweek 25)
Nick Pope,3.0,0.0,3.0,100.0,0.7, (Matchweek 25)
Sam Johnstone,1.0,0.0,1.0,100.0,0.1, (Matchweek 25)
Alisson,5.0,2.0,4.0,80.0,2.1, (Matchweek 25)
Jordan Pickford,6.0,0.0,6.0,100.0,0.9, (Matchweek 25)
Alphonse Areola,2.0,0.0,2.0,100.0,0.6, (Matchweek 25)
Aaron Ramsdale,6.0,1.0,5.0,83.3,0.4, (Matchweek 25)
Łukasz Fabiański,4.0,1.0,3.0,75.0,1.0, (Matchweek 25)
Hugo Lloris,4.0,2.0,2.0,50.0,1.9, (Matchweek 25)
Emiliano Martínez,7.0,2.0,5.0,71.4,2.2, (Matchweek 25)
Kasper Schmeichel,2.0,1.0,1.0,50.0,0.8, (Matchweek 25)
Bernd Leno,3.0,1.0,2.0,66.7,1.7, (Matchweek 25)
Ederson,1.0,0.0,1.0,100.0,0.0, (Matchweek 25)
David de Gea,6.0,1.0,5.0,83.3,1.4, (Matchweek 25)
Karl Darlow,6.0,3.0,4.0,66.7,1.6, (Matchweek 25)
Robert Sánchez,2.0,2.0,0.0,0.0,0.8, (Matchweek 25)
Vicente Guaita,5.0,1.0,4.0,80.0,1.2, (Matchweek 25)
Illan Meslier,5.0,0.0,5.0,100.0,0.3, (Matchweek 18)
Alex McCarthy,7.0,3.0,4.0,57.1,2.8, (Matchweek 18)
Ederson,3.0,1.0,2.0,66.7,1.6, (Matchweek 26)
Darren Randolph,3.0,2.0,1.0,33.3,1.0, (Matchweek 26)
Sam Johnstone,6.0,0.0,6.0,100.0,0.5, (Matchweek 26)
Robert Sánchez,2.0,1.0,1.0,50.0,0.6, (Matchweek 26)
Illan Meslier,4.0,1.0,3.0,75.0,0.8, (Matchweek 26)
Emiliano Martínez,3.0,0.0,3.0,100.0,0.6, (Matchweek 26)
Martin Dúbravka,4.0,1.0,3.0,75.0,1.6, (Matchweek 26)
Rui Patrício,6.0,1.0,5.0,83.3,0.7, (Matchweek 26)
Vicente Guaita,5.0,0.0,5.0,100.0,0.6, (Matchweek 26)
Alphonse Areola,0.0,0.0,0.0,0.0,0.0, (Matchweek 26)
Kasper Schmeichel,3.0,3.0,1.0,33.3,2.3, (Matchweek 26)
Bernd Leno,3.0,1.0,2.0,66.7,0.7, (Matchweek 26)
Hugo Lloris,3.0,0.0,3.0,100.0,0.3, (Matchweek 26)
Nick Pope,7.0,4.0,3.0,42.9,2.8, (Matchweek 26)
Edouard Mendy,4.0,0.0,4.0,100.0,0.1, (Matchweek 26)
David de Gea,6.0,0.0,6.0,100.0,1.4, (Matchweek 26)
Aaron Ramsdale,8.0,2.0,7.0,75.0,2.8, (Matchweek 26)
Adrián,3.0,0.0,3.0,100.0,0.8, (Matchweek 26)
Jordan Pickford,1.0,0.0,1.0,100.0,0.4, (Matchweek 26)
Fraser Forster,1.0,1.0,0.0,0.0,0.5, (Matchweek 26)
Ederson,1.0,1.0,0.0,0.0,0.6, (Matchweek 29)
Rui Patrício,10.0,4.0,7.0,60.0,4.4, (Matchweek 29)
Aaron Ramsdale,4.0,0.0,4.0,100.0,0.4, (Matchweek 29)
Emiliano Martínez,2.0,1.0,1.0,50.0,1.0, (Matchweek 29)
Nick Pope,4.0,1.0,3.0,75.0,1.0, (Matchweek 29)
Kasper Schmeichel,7.0,1.0,6.0,85.7,2.7, (Matchweek 29)
Vicente Guaita,1.0,0.0,1.0,100.0,0.1, (Matchweek 29)
Dean Henderson,2.0,0.0,2.0,100.0,0.3, (Matchweek 29)
Sam Johnstone,3.0,1.0,2.0,66.7,0.9, (Matchweek 29)
Jordan Pickford,3.0,0.0,3.0,100.0,1.0, (Matchweek 29)
Alphonse Areola,2.0,1.0,2.0,50.0,0.7, (Matchweek 33)
Hugo Lloris,3.0,0.0,3.0,100.0,0.9, (Matchweek 33)
Alisson,5.0,1.0,4.0,80.0,1.3, (Matchweek 29)
Edouard Mendy,1.0,0.0,1.0,100.0,0.0, (Matchweek 29)
Nick Pope,2.0,1.0,1.0,50.0,0.8, (Matchweek 27)
Bernd Leno,5.0,1.0,4.0,80.0,2.3, (Matchweek 27)
Aaron Ramsdale,6.0,2.0,5.0,83.3,2.3, (Matchweek 27)
Fraser Forster,2.0,0.0,2.0,100.0,0.5, (Matchweek 27)
Emiliano Martínez,2.0,0.0,2.0,100.0,0.5, (Matchweek 27)
Rui Patrício,1.0,0.0,1.0,100.0,0.1, (Matchweek 27)
Robert Sánchez,4.0,2.0,2.0,50.0,2.3, (Matchweek 27)
Kasper Schmeichel,2.0,1.0,1.0,50.0,0.5, (Matchweek 27)
Sam Johnstone,5.0,0.0,5.0,100.0,0.9, (Matchweek 27)
Martin Dúbravka,2.0,0.0,2.0,100.0,0.9, (Matchweek 27)
Alisson,3.0,1.0,2.0,66.7,1.0, (Matchweek 27)
Alphonse Areola,3.0,0.0,3.0,100.0,0.4, (Matchweek 27)
Ederson,5.0,2.0,4.0,80.0,2.9, (Matchweek 27)
Dean Henderson,6.0,0.0,6.0,100.0,0.5, (Matchweek 27)
Hugo Lloris,1.0,1.0,0.0,0.0,0.6, (Matchweek 27)
Vicente Guaita,5.0,4.0,1.0,20.0,3.7, (Matchweek 27)
Edouard Mendy,1.0,0.0,1.0,100.0,0.1, (Matchweek 27)
Jordan Pickford,8.0,2.0,8.0,87.5,3.3, (Matchweek 27)
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.4, (Matchweek 27)
Illan Meslier,4.0,2.0,2.0,50.0,1.9, (Matchweek 27)
Ederson,5.0,2.0,4.0,80.0,1.9, (Matchweek 33)
Alex McCarthy,10.0,5.0,5.0,50.0,3.0, (Matchweek 33)
Martin Dúbravka,5.0,1.0,5.0,80.0,0.3, (Matchweek 28)
Emiliano Martínez,3.0,1.0,2.0,66.7,0.7, (Matchweek 28)
Illan Meslier,8.0,0.0,8.0,100.0,1.2, (Matchweek 28)
Edouard Mendy,4.0,0.0,3.0,100.0,0.7, (Matchweek 28)
Vicente Guaita,1.0,0.0,1.0,100.0,0.4, (Matchweek 28)
Sam Johnstone,3.0,1.0,3.0,100.0,1.0, (Matchweek 28)
Jordan Pickford,2.0,2.0,0.0,0.0,0.8, (Matchweek 28)
João Virgínia,3.0,0.0,3.0,100.0,0.2, (Matchweek 28)
Nick Pope,4.0,1.0,3.0,75.0,1.4, (Matchweek 28)
Alphonse Areola,6.0,3.0,4.0,66.7,3.6, (Matchweek 28)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Fraser Forster,6.0,2.0,4.0,66.7,1.3, (Matchweek 28)
Robert Sánchez,4.0,1.0,3.0,75.0,0.8, (Matchweek 28)
Kasper Schmeichel,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Aaron Ramsdale,9.0,5.0,4.0,44.4,3.1, (Matchweek 28)
Bernd Leno,2.0,1.0,1.0,50.0,0.9, (Matchweek 28)
Hugo Lloris,2.0,2.0,1.0,50.0,1.1, (Matchweek 28)
Dean Henderson,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Łukasz Fabiański,4.0,1.0,3.0,75.0,1.1, (Matchweek 28)
Rui Patrício,4.0,1.0,3.0,75.0,1.1, (Matchweek 28)
John Ruddy,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Alisson,5.0,0.0,5.0,100.0,1.0, (Matchweek 28)
Alphonse Areola,4.0,2.0,2.0,50.0,1.3, (Matchweek 29)
Illan Meslier,4.0,1.0,3.0,75.0,1.5, (Matchweek 29)
Robert Sánchez,1.0,0.0,1.0,100.0,0.2, (Matchweek 29)
Martin Dúbravka,6.0,3.0,3.0,50.0,1.7, (Matchweek 29)
Łukasz Fabiański,6.0,3.0,5.0,50.0,1.1, (Matchweek 29)
Bernd Leno,5.0,3.0,2.0,40.0,1.8, (Matchweek 29)
Emiliano Martínez,2.0,2.0,1.0,50.0,2.2, (Matchweek 18)
Hugo Lloris,1.0,0.0,1.0,100.0,0.1, (Matchweek 18)
Edouard Mendy,7.0,5.0,2.0,28.6,3.6, (Matchweek 30)
Sam Johnstone,7.0,2.0,4.0,71.4,1.6, (Matchweek 30)
Illan Meslier,1.0,1.0,0.0,0.0,0.6, (Matchweek 30)
Aaron Ramsdale,8.0,2.0,7.0,75.0,1.9, (Matchweek 30)
Kasper Schmeichel,4.0,2.0,2.0,50.0,1.4, (Matchweek 30)
Ederson,2.0,0.0,2.0,100.0,0.2, (Matchweek 30)
Bernd Leno,7.0,3.0,4.0,57.1,2.6, (Matchweek 30)
Alisson,2.0,0.0,2.0,100.0,0.9, (Matchweek 30)
Fraser Forster,4.0,2.0,3.0,75.0,2.2, (Matchweek 30)
Nick Pope,8.0,3.0,5.0,62.5,1.8, (Matchweek 30)
Martin Dúbravka,4.0,2.0,2.0,50.0,2.0, (Matchweek 30)
Hugo Lloris,6.0,2.0,3.0,66.7,2.5, (Matchweek 30)
Emiliano Martínez,7.0,1.0,6.0,85.7,1.9, (Matchweek 30)
Alphonse Areola,4.0,3.0,1.0,25.0,2.1, (Matchweek 30)
Dean Henderson,3.0,1.0,2.0,66.7,1.3, (Matchweek 30)
Robert Sánchez,7.0,2.0,5.0,71.4,1.9, (Matchweek 30)
Robin Olsen,6.0,1.0,5.0,83.3,1.8, (Matchweek 30)
Vicente Guaita,7.0,1.0,6.0,85.7,2.2, (Matchweek 30)
Rui Patrício,6.0,3.0,2.0,50.0,1.3, (Matchweek 30)
Łukasz Fabiański,5.0,2.0,3.0,60.0,3.1, (Matchweek 30)
Alphonse Areola,3.0,1.0,2.0,66.7,0.4, (Matchweek 31)
Rui Patrício,2.0,0.0,2.0,100.0,0.1, (Matchweek 31)
Ederson,2.0,2.0,0.0,0.0,0.3, (Matchweek 31)
Illan Meslier,7.0,1.0,6.0,85.7,1.3, (Matchweek 31)
Alisson,5.0,1.0,4.0,80.0,1.0, (Matchweek 31)
Emiliano Martínez,8.0,2.0,6.0,75.0,2.1, (Matchweek 31)
Vicente Guaita,9.0,4.0,5.0,55.6,2.9, (Matchweek 31)
Edouard Mendy,1.0,1.0,0.0,0.0,0.8, (Matchweek 31)
Bailey Peacock-Farrell,4.0,2.0,2.0,50.0,0.9, (Matchweek 31)
Martin Dúbravka,4.0,1.0,3.0,75.0,1.1, (Matchweek 31)
Łukasz Fabiański,4.0,2.0,2.0,50.0,0.9, (Matchweek 31)
Kasper Schmeichel,4.0,3.0,1.0,25.0,2.2, (Matchweek 31)
Hugo Lloris,7.0,3.0,4.0,57.1,2.2, (Matchweek 31)
Dean Henderson,3.0,1.0,2.0,66.7,0.8, (Matchweek 31)
Aaron Ramsdale,5.0,3.0,2.0,40.0,2.3, (Matchweek 31)
Bernd Leno,2.0,0.0,2.0,100.0,0.2, (Matchweek 31)
Sam Johnstone,3.0,0.0,3.0,100.0,0.9, (Matchweek 31)
Fraser Forster,5.0,3.0,3.0,60.0,2.4, (Matchweek 31)
Robert Sánchez,1.0,0.0,1.0,100.0,0.2, (Matchweek 31)
Robin Olsen,1.0,0.0,1.0,100.0,0.0, (Matchweek 31)
Jordan Pickford,3.0,2.0,1.0,33.3,1.7, (Matchweek 32)
Hugo Lloris,6.0,2.0,5.0,83.3,1.8, (Matchweek 32)
Martin Dúbravka,5.0,2.0,4.0,80.0,2.2, (Matchweek 32)
Łukasz Fabiański,6.0,3.0,4.0,50.0,1.2, (Matchweek 32)
Rui Patrício,2.0,0.0,2.0,100.0,0.1, (Matchweek 32)
Aaron Ramsdale,4.0,1.0,3.0,75.0,0.8, (Matchweek 32)
Mathew Ryan,0.0,1.0,0.0,0.0,1.0, (Matchweek 32)
Alphonse Areola,5.0,1.0,4.0,80.0,2.8, (Matchweek 32)
Dean Henderson,3.0,1.0,2.0,66.7,0.7, (Matchweek 32)
Bailey Peacock-Farrell,8.0,3.0,5.0,62.5,2.7, (Matchweek 32)
Illan Meslier,7.0,1.0,6.0,85.7,1.2, (Matchweek 32)
Alisson,5.0,1.0,4.0,80.0,1.3, (Matchweek 32)
Kepa Arrizabalaga,2.0,0.0,2.0,100.0,0.3, (Matchweek 32)
Robert Sánchez,4.0,0.0,4.0,100.0,0.6, (Matchweek 32)
Hugo Lloris,5.0,1.0,4.0,80.0,1.5, (Matchweek 29)
Alex McCarthy,2.0,2.0,1.0,50.0,1.6, (Matchweek 29)
Emiliano Martínez,3.0,2.0,1.0,33.3,1.4, (Matchweek 32)
Ederson,3.0,1.0,2.0,66.7,1.3, (Matchweek 32)
Kasper Schmeichel,1.0,0.0,1.0,100.0,0.0, (Matchweek 32)
Sam Johnstone,7.0,3.0,4.0,57.1,2.8, (Matchweek 32)
Bernd Leno,1.0,1.0,1.0,0.0,0.4, (Matchweek 33)
Jordan Pickford,3.0,0.0,3.0,100.0,0.3, (Matchweek 33)
Alisson,4.0,1.0,3.0,75.0,1.5, (Matchweek 33)
Martin Dúbravka,9.0,1.0,8.0,88.9,1.5, (Matchweek 33)
Łukasz Fabiański,6.0,1.0,5.0,83.3,2.5, (Matchweek 33)
Edouard Mendy,2.0,0.0,2.0,100.0,0.1, (Matchweek 33)
Aaron Ramsdale,4.0,0.0,4.0,100.0,1.2, (Matchweek 33)
Robert Sánchez,3.0,1.0,2.0,66.7,0.9, (Matchweek 33)
Rui Patrício,7.0,4.0,3.0,42.9,3.7, (Matchweek 33)
Nick Pope,2.0,0.0,2.0,100.0,0.0, (Matchweek 33)
Illan Meslier,4.0,0.0,4.0,100.0,0.4, (Matchweek 33)
Dean Henderson,3.0,0.0,3.0,100.0,0.1, (Matchweek 33)
Emiliano Martínez,3.0,2.0,3.0,66.7,1.1, (Matchweek 33)
Sam Johnstone,10.0,2.0,9.0,90.0,2.6, (Matchweek 33)
Kasper Schmeichel,2.0,1.0,1.0,50.0,0.2, (Matchweek 33)
Vicente Guaita,5.0,2.0,3.0,60.0,1.3, (Matchweek 33)
Alex McCarthy,10.0,1.0,9.0,90.0,2.3, (Matchweek 34)
Kasper Schmeichel,2.0,1.0,2.0,100.0,1.4, (Matchweek 34)
Vicente Guaita,3.0,2.0,1.0,33.3,1.1, (Matchweek 34)
Ederson,4.0,0.0,4.0,100.0,0.4, (Matchweek 34)
Robert Sánchez,2.0,0.0,2.0,100.0,0.7, (Matchweek 34)
Illan Meslier,4.0,2.0,3.0,75.0,2.8, (Matchweek 34)
Edouard Mendy,3.0,0.0,3.0,100.0,0.2, (Matchweek 34)
Alphonse Areola,5.0,2.0,3.0,60.0,2.3, (Matchweek 34)
Jordan Pickford,6.0,2.0,4.0,66.7,3.0, (Matchweek 34)
Emiliano Martínez,3.0,1.0,2.0,66.7,0.9, (Matchweek 34)
Martin Dúbravka,4.0,2.0,2.0,50.0,2.1, (Matchweek 34)
Mathew Ryan,1.0,0.0,1.0,100.0,0.5, (Matchweek 34)
Hugo Lloris,1.0,0.0,1.0,100.0,0.5, (Matchweek 34)
Aaron Ramsdale,10.0,4.0,6.0,60.0,3.0, (Matchweek 34)
Sam Johnstone,10.0,1.0,9.0,90.0,2.2, (Matchweek 34)
Rui Patrício,3.0,1.0,2.0,66.7,1.3, (Matchweek 34)
Nick Pope,4.0,2.0,2.0,50.0,1.2, (Matchweek 34)
Łukasz Fabiański,1.0,1.0,1.0,100.0,0.9, (Matchweek 34)
Kasper Schmeichel,6.0,4.0,2.0,33.3,2.8, (Matchweek 35)
Martin Dúbravka,9.0,2.0,7.0,77.8,3.5, (Matchweek 35)
Illan Meslier,3.0,1.0,2.0,66.7,0.9, (Matchweek 35)
Hugo Lloris,7.0,3.0,4.0,57.1,3.8, (Matchweek 35)
Aaron Ramsdale,8.0,2.0,5.0,75.0,3.1, (Matchweek 35)
Vicente Guaita,0.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Ederson,5.0,2.0,3.0,60.0,1.5, (Matchweek 35)
Edouard Mendy,3.0,1.0,2.0,66.7,2.1, (Matchweek 35)
Alisson,5.0,0.0,5.0,100.0,0.9, (Matchweek 35)
Fraser Forster,6.0,2.0,4.0,66.7,1.3, (Matchweek 35)
Rui Patrício,3.0,1.0,2.0,66.7,1.0, (Matchweek 35)
Robert Sánchez,6.0,2.0,4.0,66.7,3.0, (Matchweek 35)
Emiliano Martínez,6.0,3.0,4.0,66.7,2.2, (Matchweek 35)
Dean Henderson,5.0,1.0,4.0,80.0,1.4, (Matchweek 35)
Łukasz Fabiański,3.0,1.0,2.0,66.7,1.3, (Matchweek 35)
Jordan Pickford,0.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Bernd Leno,1.0,1.0,0.0,0.0,0.6, (Matchweek 35)
Sam Johnstone,7.0,3.0,4.0,57.1,1.5, (Matchweek 35)
Alphonse Areola,5.0,2.0,3.0,60.0,2.2, (Matchweek 35)
Nick Pope,4.0,0.0,4.0,100.0,0.6, (Matchweek 35)
David de Gea,3.0,2.0,1.0,33.3,1.6, (Matchweek 36)
Kasper Schmeichel,1.0,1.0,0.0,0.0,0.5, (Matchweek 36)
Fraser Forster,3.0,1.0,2.0,66.7,0.6, (Matchweek 32)
Vicente Guaita,6.0,3.0,3.0,50.0,2.5, (Matchweek 32)
Kepa Arrizabalaga,2.0,1.0,1.0,50.0,1.1, (Matchweek 36)
Bernd Leno,4.0,0.0,3.0,100.0,0.3, (Matchweek 36)
Emiliano Martínez,5.0,0.0,5.0,100.0,0.3, (Matchweek 19)
Jordan Pickford,2.0,0.0,2.0,100.0,0.0, (Matchweek 19)
Dean Henderson,8.0,4.0,4.0,50.0,2.7, (Matchweek 34)
Alisson,2.0,2.0,0.0,0.0,1.1, (Matchweek 34)
Martin Dúbravka,6.0,4.0,2.0,33.3,2.6, (Matchweek 36)
Scott Carson,3.0,3.0,1.0,33.3,2.4, (Matchweek 36)
Bailey Peacock-Farrell,6.0,4.0,2.0,33.3,1.5, (Matchweek 36)
Illan Meslier,4.0,0.0,4.0,100.0,0.7, (Matchweek 36)
Alex McCarthy,2.0,1.0,1.0,50.0,0.6, (Matchweek 36)
Alphonse Areola,6.0,3.0,3.0,50.0,2.8, (Matchweek 36)
Robert Sánchez,2.0,1.0,1.0,50.0,0.7, (Matchweek 36)
Łukasz Fabiański,2.0,1.0,1.0,50.0,0.7, (Matchweek 36)
Jack Butland,5.0,2.0,3.0,60.0,0.8, (Matchweek 36)
Emiliano Martínez,8.0,3.0,5.0,62.5,2.2, (Matchweek 36)
Hugo Lloris,3.0,0.0,3.0,100.0,0.1, (Matchweek 36)
Rui Patrício,11.0,2.0,8.0,81.8,2.8, (Matchweek 36)
