player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Craig Cathcart,15.0,nir NIR,CB,29-330,90.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,17.0,4.0,4.0,5.0,0.0,0.0,33.0,72.7,0.0,0.0,0.0,0.0, (Matchweek 21)
Adrian Mariappa,6.0,jm JAM,CB,32-091,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0,3.0,0.0,0.0,33.0,72.7,2.0,0.0,0.0,0.0, (Matchweek 21)
Kiko Femenía,21.0,es ESP,RB,27-334,90.0,0.0,0.0,60.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,3.0,1.0,0.0,0.1,52.0,88.5,5.0,4.0,0.0,0.0, (Matchweek 21)
Ben Foster,26.0,eng ENG,GK,35-274,90.0,0.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,47.1,0.0,0.0,0.0,0.0, (Matchweek 21)
Álvaro Morata,29.0,es ESP,FW,26-071,90.0,0.0,0.0,39.0,4.0,0.0,0.0,3.0,2.0,13.0,1.0,0.0,1.0,0.4,0.0,27.0,81.5,0.0,4.0,1.0,1.0, (Matchweek 21)
Eden Hazard,10.0,be BEL,LW,27-360,90.0,0.0,0.0,78.0,4.0,0.0,0.0,4.0,2.0,19.0,0.0,0.0,2.0,0.4,0.1,58.0,70.7,3.0,12.0,4.0,7.0, (Matchweek 21)
Willian,22.0,br BRA,RW,30-146,36.0,0.0,0.0,31.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.1,0.1,28.0,75.0,3.0,5.0,1.0,1.0, (Matchweek 21)
Ruben Loftus-Cheek,12.0,eng ENG,RW,22-344,54.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.3,19.0,78.9,3.0,6.0,2.0,5.0, (Matchweek 21)
Ross Barkley,8.0,eng ENG,CM,25-028,67.0,0.0,0.0,67.0,5.0,0.0,0.0,1.0,0.0,11.0,1.0,1.0,0.0,0.0,0.1,57.0,87.7,4.0,3.0,2.0,3.0, (Matchweek 21)
Cesc Fàbregas,4.0,es ESP,CM,31-243,23.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,1.0,0.0,0.0,17.0,64.7,0.0,0.0,0.0,0.0, (Matchweek 21)
N'Golo Kanté,7.0,fr FRA,CM,27-279,90.0,0.0,0.0,82.0,4.0,0.0,0.0,0.0,0.0,14.0,1.0,3.0,2.0,0.0,0.1,70.0,81.4,7.0,3.0,4.0,5.0, (Matchweek 21)
Jorginho,5.0,it ITA,DM,27-013,90.0,0.0,0.0,108.0,1.0,0.0,0.0,1.0,1.0,18.0,5.0,1.0,2.0,0.0,0.0,95.0,86.3,13.0,8.0,4.0,4.0, (Matchweek 21)
Marcos Alonso,3.0,es ESP,LB,28-005,90.0,0.0,0.0,94.0,1.0,0.0,0.0,4.0,1.0,13.0,2.0,1.0,2.0,0.1,0.0,81.0,80.2,10.0,11.0,4.0,4.0, (Matchweek 21)
David Luiz,30.0,br BRA,CB,31-255,90.0,0.0,0.0,105.0,1.0,0.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,92.0,87.0,9.0,11.0,0.0,0.0, (Matchweek 21)
Antonio Rüdiger,2.0,de GER,CB,25-305,90.0,0.0,0.0,124.0,2.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.2,112.0,92.9,4.0,7.0,0.0,0.0, (Matchweek 21)
César Azpilicueta,28.0,es ESP,RB,29-127,90.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,3.0,0.0,0.1,94.0,85.1,9.0,7.0,0.0,0.0, (Matchweek 21)
Kepa Arrizabalaga,1.0,es ESP,GK,24-091,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,86.8,0.0,0.0,0.0,0.0, (Matchweek 21)
Danny Ings,9.0,eng ENG,FW,26-163,45.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,6.0,66.7,0.0,1.0,0.0,0.0, (Matchweek 21)
Shane Long,7.0,ie IRL,FW,31-345,45.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,13.0,76.9,0.0,2.0,0.0,0.0, (Matchweek 21)
Stuart Armstrong,17.0,sct SCO,AM,26-278,88.0,0.0,0.0,45.0,4.0,0.0,0.0,1.0,1.0,21.0,1.0,4.0,0.0,0.0,0.0,32.0,65.6,3.0,6.0,3.0,4.0, (Matchweek 21)
Charlie Austin,10.0,eng ENG,AM,29-181,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,1.0, (Matchweek 21)
Nathan Redmond,22.0,eng ENG,AM,24-302,89.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,35.0,4.0,2.0,2.0,0.0,0.0,27.0,74.1,2.0,3.0,2.0,5.0, (Matchweek 21)
Jack Stephens,5.0,eng ENG,AM,24-340,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 21)
James Ward-Prowse,16.0,eng ENG,DM,24-062,90.0,0.0,0.0,58.0,1.0,0.0,0.0,2.0,0.0,37.0,6.0,3.0,1.0,0.1,0.0,45.0,71.1,3.0,2.0,0.0,1.0, (Matchweek 21)
Oriol Romeu,14.0,es ESP,DM,27-100,90.0,0.0,0.0,54.0,1.0,0.0,0.0,1.0,1.0,39.0,6.0,2.0,7.0,0.0,0.0,34.0,79.4,6.0,2.0,0.0,0.0, (Matchweek 21)
Cédric Soares,2.0,pt POR,WB,27-124,90.0,0.0,0.0,61.0,2.0,0.0,0.0,0.0,0.0,21.0,1.0,2.0,7.0,0.0,0.0,46.0,69.6,3.0,3.0,1.0,1.0, (Matchweek 21)
Yan Valery,43.0,fr FRA,WB,19-314,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,18.0,4.0,5.0,3.0,0.0,0.0,31.0,61.3,1.0,4.0,1.0,3.0, (Matchweek 21)
Jannik Vestergaard,4.0,dk DEN,CB,26-152,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,4.0,1.0,0.0,0.0,21.0,66.7,1.0,1.0,0.0,0.0, (Matchweek 21)
Maya Yoshida,3.0,jp JPN,CB,30-131,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,7.0,3.0,0.0,0.0,13.0,76.9,2.0,0.0,0.0,0.0, (Matchweek 21)
Jan Bednarek,35.0,pl POL,CB,22-265,90.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,5.0,2.0,0.0,0.0,22.0,68.2,0.0,0.0,0.0,0.0, (Matchweek 21)
Angus Gunn,28.0,eng ENG,GK,22-345,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Steve Mounié,24.0,bj BEN,FW,24-095,90.0,1.0,0.0,36.0,1.0,0.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.2,0.0,29.0,58.6,2.0,2.0,0.0,2.0, (Matchweek 21)
Isaac Mbenza,18.0,be BEL,LW,22-300,90.0,0.0,1.0,42.0,3.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.1,34.0,64.7,2.0,5.0,1.0,2.0, (Matchweek 21)
Elias Kachunga,9.0,cd COD,"RW,RB",26-255,90.0,0.0,0.0,34.0,2.0,0.0,0.0,1.0,0.0,20.0,2.0,0.0,3.0,0.0,0.0,20.0,60.0,2.0,2.0,3.0,3.0, (Matchweek 21)
Alex Pritchard,21.0,eng ENG,AM,25-244,43.0,0.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,19.0,78.9,0.0,3.0,1.0,1.0, (Matchweek 21)
Erik Durm,37.0,de GER,"LB,RB",26-235,39.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,12.0,33.3,0.0,1.0,0.0,0.0, (Matchweek 21)
Laurent Depoitre,20.0,be BEL,RW,30-026,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Philip Billing,8.0,dk DEN,DM,22-205,90.0,0.0,0.0,66.0,1.0,0.0,0.0,3.0,0.0,22.0,4.0,2.0,1.0,0.1,0.0,49.0,69.4,4.0,6.0,1.0,2.0, (Matchweek 21)
Jonathan Hogg,6.0,eng ENG,DM,30-027,90.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,4.0,0.0,0.0,0.0,47.0,72.3,6.0,0.0,0.0,1.0, (Matchweek 21)
Terence Kongolo,5.0,nl NED,"CB,LB",24-322,90.0,0.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,5.0,0.0,0.0,0.0,33.0,75.8,4.0,1.0,1.0,1.0, (Matchweek 21)
Christopher Schindler,26.0,de GER,"AM,CB",28-248,40.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,0.0,0.1,0.0,13.0,76.9,0.0,0.0,0.0,0.0, (Matchweek 21)
Mathias Jørgensen,25.0,dk DEN,CB,28-254,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,1.0,1.0,0.0,0.0,31.0,74.2,0.0,1.0,0.0,0.0, (Matchweek 21)
Florent Hadergjonaj,33.0,xk KVX,RB,24-155,70.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.0,0.1,39.0,69.2,2.0,2.0,1.0,1.0, (Matchweek 21)
Chris Löwe,15.0,de GER,LB,29-261,20.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,72.7,2.0,0.0,0.0,0.0, (Matchweek 21)
Jonas Lössl,1.0,dk DEN,GK,29-335,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,34.1,0.0,0.0,0.0,0.0, (Matchweek 21)
Ashley Barnes,10.0,eng ENG,FW,29-064,89.0,1.0,0.0,41.0,1.0,0.0,0.0,4.0,3.0,13.0,1.0,0.0,1.0,1.1,0.0,29.0,75.9,1.0,2.0,1.0,2.0, (Matchweek 21)
Jeff Hendrick,13.0,ie IRL,FW,26-336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Chris Wood,11.0,nz NZL,FW,27-026,90.0,1.0,0.0,44.0,5.0,1.0,0.0,3.0,1.0,13.0,0.0,0.0,2.0,0.5,0.3,28.0,89.3,1.0,2.0,0.0,0.0, (Matchweek 21)
Dwight McNeil,31.0,eng ENG,LM,19-041,62.0,0.0,1.0,39.0,3.0,1.0,0.0,1.0,0.0,12.0,1.0,1.0,1.0,0.0,0.3,27.0,55.6,2.0,7.0,2.0,3.0, (Matchweek 21)
Robbie Brady,12.0,ie IRL,LM,26-353,27.0,0.0,0.0,20.0,2.0,0.0,0.0,2.0,1.0,7.0,1.0,1.0,1.0,0.1,0.1,15.0,66.7,0.0,6.0,1.0,1.0, (Matchweek 21)
Jóhann Berg Guðmundsson,7.0,is ISL,RM,28-067,90.0,0.0,0.0,47.0,5.0,1.0,0.0,4.0,2.0,15.0,0.0,3.0,2.0,0.2,0.0,31.0,80.6,4.0,5.0,1.0,2.0, (Matchweek 21)
Jack Cork,4.0,eng ENG,DM,29-191,90.0,0.0,0.0,70.0,3.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.2,59.0,89.8,5.0,3.0,2.0,2.0, (Matchweek 21)
Ashley Westwood,18.0,eng ENG,DM,28-276,90.0,0.0,1.0,74.0,5.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.7,67.0,82.1,8.0,6.0,0.0,1.0, (Matchweek 21)
Charlie Taylor,3.0,eng ENG,LB,25-106,90.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,0.0,11.0,2.0,3.0,3.0,0.0,0.0,64.0,73.4,4.0,5.0,0.0,0.0, (Matchweek 21)
Ben Mee,6.0,eng ENG,CB,29-101,90.0,0.0,0.0,85.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,1.0,3.0,0.1,0.0,69.0,81.2,6.0,3.0,0.0,0.0, (Matchweek 21)
James Tarkowski,5.0,eng ENG,CB,26-044,90.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,0.0,0.0,59.0,76.3,5.0,2.0,0.0,0.0, (Matchweek 21)
Phil Bardsley,26.0,sct SCO,RB,33-188,58.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,3.0,1.0,0.0,0.0,24.0,79.2,1.0,2.0,0.0,0.0, (Matchweek 21)
Matthew Lowton,2.0,eng ENG,RB,29-207,32.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,22.0,77.3,0.0,0.0,1.0,1.0, (Matchweek 21)
Tom Heaton,1.0,eng ENG,GK,32-262,90.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,51.4,0.0,0.0,0.0,0.0, (Matchweek 21)
Salomón Rondón,9.0,ve VEN,FW,29-108,90.0,0.0,0.0,27.0,2.0,0.0,0.0,2.0,0.0,29.0,0.0,0.0,0.0,0.3,0.0,20.0,85.0,2.0,0.0,1.0,2.0, (Matchweek 21)
Christian Atsu,30.0,gh GHA,"LW,LM",26-357,90.0,0.0,0.0,52.0,2.0,0.0,0.0,5.0,2.0,23.0,0.0,1.0,1.0,0.2,0.0,39.0,69.2,1.0,10.0,1.0,1.0, (Matchweek 21)
Ayoze Pérez,17.0,es ESP,RW,25-163,68.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,42.0,4.0,1.0,2.0,0.1,0.0,13.0,69.2,0.0,1.0,0.0,2.0, (Matchweek 21)
Kenedy,15.0,br BRA,"RM,RW",22-328,22.0,0.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,88.2,2.0,1.0,0.0,1.0, (Matchweek 21)
Mohamed Diamé,10.0,sn SEN,DM,31-202,52.0,0.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,0.0,0.0,0.0,18.0,61.1,1.0,0.0,2.0,2.0, (Matchweek 21)
Jonjo Shelvey,8.0,eng ENG,DM,26-309,38.0,0.0,0.0,30.0,3.0,0.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,0.1,0.1,25.0,64.0,2.0,5.0,1.0,1.0, (Matchweek 21)
Isaac Hayden,14.0,eng ENG,DM,23-286,90.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,0.0,27.0,6.0,2.0,2.0,0.0,0.1,30.0,90.0,2.0,0.0,0.0,0.0, (Matchweek 21)
Matt Ritchie,11.0,sct SCO,"WB,LB",29-114,90.0,0.0,0.0,56.0,2.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,0.0,0.0,0.1,50.0,58.0,1.0,2.0,0.0,1.0, (Matchweek 21)
DeAndre Yedlin,22.0,us USA,"WB,RB",25-177,90.0,0.0,0.0,56.0,3.0,0.0,0.0,0.0,0.0,31.0,1.0,2.0,3.0,0.0,0.3,43.0,90.7,3.0,3.0,2.0,2.0, (Matchweek 21)
Paul Dummett,3.0,wls WAL,CB,27-098,90.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,46.0,71.7,3.0,0.0,1.0,1.0, (Matchweek 21)
Jamaal Lascelles,6.0,eng ENG,CB,25-052,90.0,0.0,0.0,45.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,5.0,0.0,0.1,31.0,83.9,1.0,0.0,0.0,0.0, (Matchweek 21)
Fabian Schär,5.0,ch SUI,CB,27-013,80.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,1.0,0.0,0.0,32.0,53.1,3.0,0.0,0.0,0.0, (Matchweek 21)
Yoshinori Mutō,13.0,jp JPN,AM,26-171,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Martin Dúbravka,12.0,sk SVK,GK,29-352,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,57.1,0.0,0.0,0.0,0.0, (Matchweek 21)
Marcus Rashford,10.0,eng ENG,"FW,RW",21-063,86.0,1.0,0.0,46.0,2.0,1.0,0.0,7.0,4.0,14.0,0.0,0.0,2.0,0.8,0.1,28.0,82.1,3.0,2.0,2.0,3.0, (Matchweek 21)
Jesse Lingard,14.0,eng ENG,RW,26-018,4.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,2.0,100.0,1.0,0.0,0.0,0.0, (Matchweek 21)
Anthony Martial,11.0,fr FRA,LW,23-028,62.0,0.0,0.0,56.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.1,0.1,41.0,75.6,2.0,8.0,1.0,6.0, (Matchweek 21)
Romelu Lukaku,9.0,be BEL,FW,25-234,28.0,1.0,0.0,21.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.6,0.0,16.0,50.0,0.0,2.0,0.0,0.0, (Matchweek 21)
Juan Mata,8.0,es ESP,RW,30-249,62.0,0.0,0.0,54.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.3,47.0,80.9,3.0,2.0,1.0,2.0, (Matchweek 21)
Alexis Sánchez,7.0,cl CHI,LW,30-014,28.0,0.0,1.0,19.0,3.0,1.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0,0.6,11.0,90.9,2.0,3.0,2.0,3.0, (Matchweek 21)
Paul Pogba,6.0,fr FRA,AM,25-293,90.0,0.0,0.0,82.0,8.0,0.0,0.0,3.0,1.0,8.0,1.0,0.0,0.0,0.6,0.1,68.0,79.4,5.0,11.0,1.0,3.0, (Matchweek 21)
Nemanja Matić,31.0,rs SRB,DM,30-154,90.0,0.0,0.0,124.0,1.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,0.0,116.0,89.7,6.0,10.0,1.0,1.0, (Matchweek 21)
Ander Herrera,21.0,es ESP,DM,29-141,90.0,0.0,0.0,96.0,3.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,3.0,0.0,0.0,91.0,95.6,11.0,7.0,0.0,0.0, (Matchweek 21)
Luke Shaw,23.0,eng ENG,LB,23-174,90.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,1.0,0.0,0.0,110.0,90.9,4.0,8.0,2.0,2.0, (Matchweek 21)
Phil Jones,4.0,eng ENG,CB,26-315,90.0,0.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,0.2,0.0,64.0,90.6,1.0,3.0,0.0,0.0, (Matchweek 21)
Victor Lindelöf,2.0,se SWE,CB,24-169,90.0,0.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,3.0,1.0,0.0,0.2,53.0,86.8,4.0,2.0,0.0,0.0, (Matchweek 21)
Antonio Valencia,25.0,ec ECU,RB,33-151,90.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,57.0,86.0,1.0,3.0,0.0,1.0, (Matchweek 21)
David de Gea,1.0,es ESP,GK,28-056,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Sergio Agüero,10.0,ar ARG,FW,30-215,90.0,1.0,0.0,35.0,0.0,0.0,0.0,3.0,3.0,19.0,0.0,1.0,0.0,0.3,0.0,25.0,80.0,3.0,7.0,1.0,2.0, (Matchweek 21)
Leroy Sané,19.0,de GER,LW,22-357,90.0,1.0,0.0,60.0,0.0,0.0,0.0,1.0,1.0,25.0,2.0,1.0,2.0,0.1,0.0,46.0,65.2,2.0,8.0,3.0,5.0, (Matchweek 21)
Raheem Sterling,7.0,eng ENG,RW,24-026,90.0,0.0,1.0,53.0,5.0,1.0,0.0,1.0,0.0,16.0,1.0,1.0,1.0,0.2,0.3,40.0,72.5,2.0,4.0,3.0,8.0, (Matchweek 21)
David Silva,21.0,es ESP,CM,32-360,64.0,0.0,0.0,38.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,1.0,0.1,0.0,33.0,60.6,1.0,2.0,1.0,1.0, (Matchweek 21)
İlkay Gündoğan,8.0,de GER,CM,28-071,26.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,12.0,83.3,2.0,1.0,0.0,0.0, (Matchweek 21)
Bernardo Silva,20.0,pt POR,CM,24-146,90.0,0.0,1.0,72.0,3.0,1.0,0.0,1.0,1.0,48.0,4.0,6.0,1.0,0.2,0.1,58.0,82.8,1.0,2.0,2.0,2.0, (Matchweek 21)
Fernandinho,25.0,br BRA,DM,33-244,90.0,0.0,0.0,70.0,0.0,0.0,0.0,1.0,0.0,20.0,7.0,3.0,2.0,0.0,0.0,54.0,72.2,8.0,3.0,1.0,1.0, (Matchweek 21)
Aymeric Laporte,14.0,es ESP,LB,24-221,85.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,62.0,74.2,6.0,9.0,1.0,2.0, (Matchweek 21)
Kyle Walker,2.0,eng ENG,"LB,RB",28-220,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Vincent Kompany,4.0,be BEL,CB,32-268,87.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,81.0,91.4,3.0,1.0,0.0,0.0, (Matchweek 21)
Nicolás Otamendi,30.0,ar ARG,CB,30-325,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 21)
John Stones,5.0,eng ENG,CB,24-220,90.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,100.0,93.0,3.0,5.0,0.0,0.0, (Matchweek 21)
Danilo,3.0,br BRA,"RB,LB",27-172,90.0,0.0,0.0,73.0,2.0,1.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,66.0,77.3,4.0,6.0,0.0,0.0, (Matchweek 21)
Ederson,31.0,br BRA,GK,25-139,90.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,82.9,0.0,0.0,0.0,0.0, (Matchweek 21)
Roberto Firmino,9.0,br BRA,"FW,AM",27-093,90.0,1.0,0.0,40.0,2.0,0.0,0.0,2.0,2.0,14.0,1.0,1.0,1.0,0.9,0.0,33.0,66.7,1.0,2.0,3.0,4.0, (Matchweek 21)
Sadio Mané,10.0,sn SEN,"LW,RW",26-268,76.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,1.0,0.0,0.6,0.0,17.0,82.4,1.0,2.0,0.0,0.0, (Matchweek 21)
Xherdan Shaqiri,23.0,ch SUI,RW,27-085,14.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,84.2,1.0,2.0,0.0,0.0, (Matchweek 21)
Mohamed Salah,11.0,eg EGY,"RW,FW",26-202,90.0,0.0,0.0,31.0,3.0,0.0,0.0,1.0,1.0,9.0,0.0,2.0,0.0,0.1,0.6,20.0,70.0,2.0,2.0,0.0,0.0, (Matchweek 21)
James Milner,7.0,eng ENG,CM,32-364,56.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,33.0,75.8,2.0,0.0,1.0,1.0, (Matchweek 21)
Fabinho,3.0,br BRA,DM,25-072,34.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,34.0,76.5,3.0,2.0,0.0,0.0, (Matchweek 21)
Georginio Wijnaldum,5.0,nl NED,"CM,LW",28-053,85.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,11.0,1.0,0.0,0.0,0.1,0.0,41.0,85.4,2.0,2.0,1.0,1.0, (Matchweek 21)
Daniel Sturridge,15.0,eng ENG,LW,29-124,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,100.0,1.0,0.0,1.0,1.0, (Matchweek 21)
Jordan Henderson,14.0,eng ENG,"DM,CM",28-200,90.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,4.0,0.0,0.1,69.0,89.9,3.0,2.0,0.0,0.0, (Matchweek 21)
Andrew Robertson,26.0,sct SCO,LB,24-298,90.0,0.0,1.0,73.0,1.0,1.0,0.0,0.0,0.0,13.0,6.0,2.0,1.0,0.0,0.8,64.0,81.3,6.0,6.0,2.0,2.0, (Matchweek 21)
Virgil van Dijk,4.0,nl NED,CB,27-179,90.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,2.0,0.0,0.0,65.0,80.0,2.0,1.0,0.0,0.0, (Matchweek 21)
Dejan Lovren,6.0,hr CRO,CB,29-182,90.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,0.0,0.0,0.0,82.0,78.0,2.0,0.0,0.0,0.0, (Matchweek 21)
Trent Alexander-Arnold,66.0,eng ENG,RB,20-088,90.0,0.0,0.0,102.0,3.0,1.0,0.0,1.0,0.0,11.0,2.0,5.0,1.0,0.0,0.0,93.0,75.3,9.0,5.0,2.0,2.0, (Matchweek 21)
Alisson,13.0,br BRA,GK,26-093,90.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,80.7,0.0,1.0,0.0,0.0, (Matchweek 21)
