player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Oliver McBurnie,62.0,sct SCO,AM,21-181,18.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,9.0,88.9,0.0,0.0,0.0,0.0, (Matchweek 15)
Sam Clucas,17.0,eng ENG,CM,27-068,72.0,0.0,0.0,47.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,40.0,82.5,2.0,2.0,0.0,0.0, (Matchweek 15)
Tom Carroll,14.0,eng ENG,CM,25-188,18.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,26.0,65.4,3.0,6.0,0.0,0.0, (Matchweek 15)
Leroy Fer,8.0,nl NED,CM,27-331,84.0,0.0,0.0,62.0,2.0,0.0,0.0,0.0,0.0,21.0,6.0,4.0,2.0,0.0,0.1,48.0,79.2,3.0,4.0,1.0,1.0, (Matchweek 15)
Renato Sanches,35.0,pt POR,CM,20-106,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,9.0,66.7,0.0,3.0,0.0,0.0, (Matchweek 15)
Ki Sung-yueng,4.0,kr KOR,DM,28-312,90.0,0.0,0.0,76.0,2.0,1.0,0.0,1.0,1.0,9.0,1.0,2.0,0.0,0.0,0.0,69.0,84.1,3.0,7.0,0.0,1.0, (Matchweek 15)
Martin Olsson,16.0,se SWE,LB,29-199,90.0,0.0,1.0,76.0,3.0,1.0,0.0,2.0,1.0,9.0,2.0,1.0,2.0,0.0,0.1,61.0,68.9,2.0,10.0,0.0,0.0, (Matchweek 15)
Alfie Mawson,6.0,eng ENG,CB,23-317,90.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,64.0,93.8,2.0,2.0,0.0,0.0, (Matchweek 15)
Mike van der Hoorn,5.0,nl NED,CB,25-048,90.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,50.0,76.0,5.0,1.0,0.0,0.0, (Matchweek 15)
Kyle Naughton,26.0,eng ENG,RB,29-021,90.0,0.0,0.0,70.0,1.0,0.0,0.0,0.0,0.0,28.0,8.0,4.0,0.0,0.0,0.0,56.0,60.7,6.0,2.0,1.0,1.0, (Matchweek 15)
Łukasz Fabiański,1.0,pl POL,GK,32-228,90.0,0.0,0.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,65.6,0.0,0.0,0.0,0.0, (Matchweek 15)
Glenn Murray,17.0,eng ENG,FW,34-068,90.0,1.0,0.0,33.0,0.0,0.0,1.0,3.0,1.0,23.0,0.0,0.0,0.0,1.4,0.0,24.0,58.3,0.0,0.0,0.0,0.0, (Matchweek 15)
Pascal Groß,13.0,de GER,AM,26-170,90.0,0.0,0.0,53.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,50.0,78.0,0.0,1.0,0.0,0.0, (Matchweek 15)
Izzy Brown,37.0,eng ENG,LM,20-329,69.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,2.0,0.0,0.6,32.0,71.9,2.0,6.0,3.0,5.0, (Matchweek 15)
José Izquierdo,19.0,co COL,LM,25-148,21.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.2,0.0,7.0,100.0,0.0,1.0,2.0,2.0, (Matchweek 15)
Anthony Knockaert,11.0,fr FRA,RM,26-012,69.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,2.0,0.0,0.0,0.0,29.0,93.1,0.0,2.0,2.0,2.0, (Matchweek 15)
Solly March,20.0,eng ENG,RM,23-135,21.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,8.0,87.5,0.0,0.0,0.0,0.0, (Matchweek 15)
Davy Pröpper,24.0,nl NED,DM,26-091,90.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,42.0,71.4,2.0,1.0,1.0,2.0, (Matchweek 15)
Dale Stephens,6.0,eng ENG,DM,28-173,90.0,0.0,0.0,68.0,0.0,0.0,0.0,1.0,0.0,27.0,4.0,2.0,3.0,0.0,0.0,58.0,84.5,5.0,3.0,2.0,2.0, (Matchweek 15)
Gaëtan Bong,3.0,cm CMR,LB,29-221,90.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,5.0,0.0,0.0,0.0,58.0,70.7,8.0,4.0,1.0,4.0, (Matchweek 15)
Lewis Dunk,5.0,eng ENG,CB,26-011,90.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,13.0,7.0,2.0,3.0,0.0,0.0,65.0,78.5,1.0,1.0,0.0,0.0, (Matchweek 15)
Shane Duffy,22.0,ie IRL,CB,25-335,90.0,0.0,0.0,71.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.1,58.0,91.4,0.0,0.0,0.0,0.0, (Matchweek 15)
Bruno,2.0,es ESP,RB,37-062,76.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,45.0,88.9,2.0,3.0,0.0,2.0, (Matchweek 15)
Ezequiel Schelotto,21.0,it ITA,RB,28-193,14.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,90.0,0.0,2.0,0.0,0.0, (Matchweek 15)
Mathew Ryan,1.0,au AUS,GK,25-238,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,80.6,0.0,0.0,0.0,0.0, (Matchweek 15)
Roberto Firmino,9.0,br BRA,FW,26-061,87.0,2.0,0.0,52.0,3.0,0.0,0.0,3.0,2.0,26.0,1.0,4.0,2.0,1.0,0.0,38.0,78.9,2.0,2.0,2.0,3.0, (Matchweek 15)
Dominic Solanke,29.0,eng ENG,FW,20-079,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,1.0, (Matchweek 15)
Mohamed Salah,11.0,eg EGY,AM,25-170,79.0,0.0,1.0,32.0,4.0,3.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.1,0.5,21.0,76.2,4.0,2.0,2.0,6.0, (Matchweek 15)
Alex Oxlade-Chamberlain,21.0,eng ENG,AM,24-109,11.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,3.0,33.3,0.0,1.0,0.0,0.0, (Matchweek 15)
Philippe Coutinho,10.0,br BRA,CM,25-173,90.0,1.0,2.0,64.0,6.0,4.0,0.0,5.0,2.0,11.0,1.0,3.0,0.0,0.3,0.7,51.0,80.4,3.0,13.0,6.0,7.0, (Matchweek 15)
James Milner,7.0,eng ENG,CM,31-332,90.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,1.0,0.0,0.0,76.0,86.8,9.0,8.0,0.0,0.0, (Matchweek 15)
Jordan Henderson,14.0,eng ENG,DM,27-168,89.0,0.0,0.0,104.0,2.0,0.0,0.0,0.0,0.0,16.0,0.0,5.0,0.0,0.0,0.0,98.0,89.8,7.0,5.0,0.0,0.0, (Matchweek 15)
Marko Grujić,16.0,rs SRB,DM,21-233,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 15)
Andrew Robertson,26.0,sct SCO,WB,23-266,90.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,36.0,83.3,1.0,4.0,1.0,3.0, (Matchweek 15)
Trent Alexander-Arnold,66.0,eng ENG,WB,19-056,90.0,0.0,0.0,88.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,4.0,1.0,0.0,0.0,81.0,81.5,7.0,6.0,2.0,2.0, (Matchweek 15)
Georginio Wijnaldum,5.0,nl NED,CB,27-021,90.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.1,74.0,97.3,1.0,7.0,1.0,1.0, (Matchweek 15)
Dejan Lovren,6.0,hr CRO,CB,28-150,90.0,0.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,87.0,93.1,0.0,4.0,1.0,1.0, (Matchweek 15)
Emre Can,23.0,de GER,CB,23-324,90.0,1.0,0.0,100.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,6.0,0.0,0.1,0.0,90.0,92.2,3.0,9.0,0.0,0.0, (Matchweek 15)
Simon Mignolet,22.0,be BEL,GK,29-271,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,74.4,0.0,0.0,0.0,0.0, (Matchweek 15)
Dominic Calvert-Lewin,29.0,eng ENG,FW,20-261,90.0,1.0,1.0,44.0,1.0,1.0,0.0,2.0,2.0,25.0,0.0,0.0,1.0,0.3,0.5,29.0,58.6,3.0,2.0,2.0,2.0, (Matchweek 15)
Gylfi Sigurðsson,18.0,is ISL,"LM,AM",28-085,90.0,1.0,0.0,45.0,1.0,0.0,0.0,1.0,1.0,19.0,0.0,0.0,1.0,0.5,0.3,39.0,61.5,3.0,3.0,0.0,0.0, (Matchweek 15)
Wayne Rooney,10.0,eng ENG,CM,32-039,79.0,0.0,1.0,51.0,2.0,1.0,0.0,1.0,0.0,17.0,2.0,1.0,1.0,0.0,0.1,44.0,75.0,3.0,3.0,0.0,1.0, (Matchweek 15)
Michael Keane,4.0,eng ENG,CB,24-325,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 15)
Tom Davies,26.0,eng ENG,CM,19-155,65.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,30.0,70.0,2.0,0.0,0.0,0.0, (Matchweek 15)
Morgan Schneiderlin,2.0,fr FRA,"CM,DM",28-024,25.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,75.0,1.0,0.0,0.0,0.0, (Matchweek 15)
Aaron Lennon,12.0,eng ENG,RM,30-230,70.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,14.0,4.0,0.0,3.0,0.0,0.2,9.0,66.7,1.0,2.0,0.0,3.0, (Matchweek 15)
Ademola Lookman,31.0,ng NGA,"AM,RM",20-043,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,11.0,90.9,0.0,0.0,0.0,2.0, (Matchweek 15)
Idrissa Gana Gueye,17.0,sn SEN,DM,28-067,90.0,0.0,0.0,57.0,1.0,1.0,0.0,0.0,0.0,30.0,4.0,0.0,2.0,0.0,0.0,40.0,92.5,3.0,1.0,1.0,3.0, (Matchweek 15)
Cuco Martina,15.0,cw CUW,"LB,WB",28-068,90.0,0.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,2.0,1.0,0.0,0.0,43.0,67.4,1.0,1.0,1.0,2.0, (Matchweek 15)
Ashley Williams,5.0,wls WAL,CB,33-101,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,31.0,77.4,0.0,1.0,0.0,0.0, (Matchweek 15)
Mason Holgate,30.0,eng ENG,CB,21-041,90.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.3,0.0,33.0,66.7,1.0,0.0,0.0,0.0, (Matchweek 15)
Jonjoe Kenny,43.0,eng ENG,"RB,WB",20-262,90.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,4.0,0.0,0.0,60.0,76.7,6.0,1.0,1.0,2.0, (Matchweek 15)
Jordan Pickford,1.0,eng ENG,GK,23-270,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.4,0.0,0.0,0.0,0.0, (Matchweek 15)
Laurent Depoitre,20.0,be BEL,FW,28-360,90.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,0.0,0.4,0.0,19.0,68.4,1.0,0.0,2.0,2.0, (Matchweek 15)
Elias Kachunga,9.0,cd COD,"LW,CM",25-224,90.0,0.0,0.0,38.0,1.0,0.0,0.0,1.0,1.0,25.0,1.0,0.0,1.0,0.0,0.0,24.0,50.0,0.0,3.0,0.0,1.0, (Matchweek 15)
Collin Quaner,23.0,de GER,RW,26-167,45.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,9.0,66.7,0.0,2.0,0.0,0.0, (Matchweek 15)
Kasey Palmer,45.0,jm JAM,"AM,CM,FW",21-023,45.0,0.0,0.0,28.0,1.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,3.0,0.0,0.0,19.0,68.4,2.0,2.0,0.0,0.0, (Matchweek 15)
Tom Ince,22.0,eng ENG,"AM,RW,WB",25-306,90.0,0.0,0.0,32.0,0.0,0.0,0.0,2.0,0.0,26.0,2.0,0.0,1.0,0.1,0.0,23.0,73.9,3.0,6.0,1.0,1.0, (Matchweek 15)
Danny Williams,19.0,us USA,"DM,CB",28-269,90.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,27.0,5.0,3.0,2.0,0.0,0.0,50.0,68.0,2.0,5.0,0.0,0.0, (Matchweek 15)
Aaron Mooy,10.0,au AUS,DM,27-078,90.0,0.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,40.0,5.0,3.0,3.0,0.0,0.0,75.0,69.3,9.0,5.0,0.0,1.0, (Matchweek 15)
Scott Malone,3.0,eng ENG,LB,26-252,70.0,0.0,0.0,57.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0,0.0,0.0,0.0,0.1,38.0,71.1,2.0,1.0,1.0,3.0, (Matchweek 15)
Steve Mounié,24.0,bj BEN,"FW,CM",23-064,20.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,6.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 15)
Christopher Schindler,26.0,de GER,CB,27-217,90.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,2.0,2.0,0.0,0.0,40.0,82.5,2.0,1.0,0.0,0.0, (Matchweek 15)
Mathias Jørgensen,25.0,dk DEN,CB,27-223,90.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,4.0,0.0,0.0,49.0,75.5,8.0,5.0,0.0,0.0, (Matchweek 15)
Tommy Smith,2.0,eng ENG,"RB,WB",25-232,90.0,0.0,0.0,69.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,58.0,72.4,1.0,6.0,1.0,1.0, (Matchweek 15)
Jonas Lössl,1.0,dk DEN,GK,28-304,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,59.5,1.0,0.0,0.0,0.0, (Matchweek 15)
Jamie Vardy,9.0,eng ENG,FW,30-325,90.0,0.0,0.0,29.0,1.0,0.0,0.0,3.0,0.0,15.0,1.0,0.0,1.0,0.1,0.0,18.0,50.0,0.0,2.0,1.0,3.0, (Matchweek 15)
Demarai Gray,7.0,eng ENG,AM,21-157,87.0,1.0,0.0,43.0,1.0,1.0,0.0,4.0,1.0,22.0,1.0,0.0,1.0,0.7,0.0,29.0,58.6,0.0,5.0,1.0,4.0, (Matchweek 15)
Shinji Okazaki,20.0,jp JPN,AM,31-230,3.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,4.0,100.0,2.0,0.0,1.0,2.0, (Matchweek 15)
Marc Albrighton,11.0,eng ENG,LM,28-014,90.0,0.0,0.0,63.0,3.0,0.0,0.0,1.0,0.0,11.0,2.0,0.0,2.0,0.0,0.2,51.0,56.9,2.0,5.0,1.0,3.0, (Matchweek 15)
Riyad Mahrez,26.0,dz ALG,RM,26-284,90.0,0.0,0.0,67.0,7.0,0.0,0.0,4.0,2.0,7.0,0.0,0.0,1.0,0.3,0.2,54.0,74.1,11.0,9.0,1.0,5.0, (Matchweek 15)
Vicente Iborra,21.0,es ESP,DM,29-320,90.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,2.0,0.0,0.1,37.0,70.3,4.0,0.0,0.0,0.0, (Matchweek 15)
Wilfred Ndidi,25.0,ng NGA,DM,20-351,90.0,0.0,0.0,61.0,4.0,1.0,0.0,2.0,0.0,15.0,2.0,1.0,0.0,0.0,0.1,51.0,78.4,0.0,3.0,0.0,1.0, (Matchweek 15)
Ben Chilwell,3.0,eng ENG,LB,20-346,90.0,0.0,0.0,74.0,2.0,0.0,0.0,1.0,0.0,14.0,2.0,1.0,4.0,0.0,0.1,65.0,69.2,3.0,7.0,1.0,2.0, (Matchweek 15)
Harry Maguire,15.0,eng ENG,CB,24-272,90.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,37.0,81.1,2.0,3.0,0.0,1.0, (Matchweek 15)
Wes Morgan,5.0,jm JAM,CB,33-315,90.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,32.0,87.5,3.0,0.0,0.0,0.0, (Matchweek 15)
Danny Simpson,2.0,eng ENG,RB,30-332,90.0,0.0,0.0,62.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,57.0,80.7,3.0,0.0,0.0,1.0, (Matchweek 15)
Kasper Schmeichel,1.0,dk DEN,GK,31-027,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,47.4,0.0,0.0,0.0,0.0, (Matchweek 15)
Chris Wood,11.0,nz NZL,FW,25-360,73.0,0.0,0.0,30.0,4.0,0.0,0.0,1.0,0.0,11.0,0.0,1.0,0.0,0.1,0.0,19.0,73.7,1.0,1.0,0.0,0.0, (Matchweek 15)
Sam Vokes,9.0,wls WAL,FW,28-042,17.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 15)
Jeff Hendrick,13.0,ie IRL,AM,25-305,90.0,0.0,0.0,53.0,2.0,0.0,0.0,1.0,0.0,34.0,1.0,0.0,5.0,0.0,0.1,37.0,78.4,3.0,5.0,1.0,2.0, (Matchweek 15)
Robbie Brady,12.0,ie IRL,LM,25-322,30.0,0.0,0.0,20.0,5.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,0.0,0.1,16.0,62.5,1.0,3.0,0.0,1.0, (Matchweek 15)
Scott Arfield,37.0,ca CAN,LM,29-031,60.0,0.0,0.0,27.0,1.0,0.0,0.0,1.0,0.0,31.0,5.0,1.0,3.0,0.0,0.0,17.0,76.5,2.0,1.0,0.0,2.0, (Matchweek 15)
Jack Cork,4.0,eng ENG,CM,28-160,90.0,0.0,0.0,52.0,2.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,1.0,0.0,0.0,43.0,76.7,4.0,2.0,0.0,0.0, (Matchweek 15)
Steven Defour,16.0,be BEL,CM,29-231,65.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,1.0,23.0,3.0,0.0,3.0,0.0,0.0,44.0,81.8,3.0,7.0,1.0,1.0, (Matchweek 15)
Ashley Barnes,10.0,eng ENG,CM,28-033,25.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,0.2,0.0,5.0,60.0,0.0,0.0,0.0,0.0, (Matchweek 15)
Jóhann Berg Guðmundsson,17.0,is ISL,RM,27-036,90.0,0.0,0.0,47.0,5.0,0.0,0.0,2.0,2.0,31.0,2.0,0.0,1.0,0.1,0.4,38.0,63.2,3.0,7.0,0.0,0.0, (Matchweek 15)
Stephen Ward,23.0,ie IRL,LB,32-104,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,0.0,0.0,40.0,82.5,3.0,1.0,0.0,0.0, (Matchweek 15)
Ben Mee,6.0,eng ENG,CB,28-070,90.0,0.0,0.0,63.0,1.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,5.0,0.1,0.0,45.0,64.4,3.0,1.0,1.0,1.0, (Matchweek 15)
James Tarkowski,5.0,eng ENG,CB,25-013,90.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,16.0,3.0,1.0,2.0,0.1,0.0,35.0,62.9,0.0,1.0,0.0,0.0, (Matchweek 15)
Phil Bardsley,26.0,sct SCO,RB,32-157,90.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,20.0,4.0,1.0,3.0,0.0,0.0,61.0,72.1,3.0,3.0,0.0,0.0, (Matchweek 15)
Nick Pope,29.0,eng ENG,GK,25-227,90.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,0.0,0.0,0.0,0.0, (Matchweek 15)
Alexandre Lacazette,9.0,fr FRA,FW,26-188,90.0,1.0,0.0,57.0,8.0,0.0,0.0,7.0,4.0,15.0,3.0,0.0,2.0,1.8,0.2,37.0,56.8,1.0,2.0,2.0,3.0, (Matchweek 15)
Alexis Sánchez,7.0,cl CHI,"LW,CM,AM",28-348,90.0,0.0,0.0,89.0,11.0,1.0,0.0,5.0,2.0,12.0,0.0,1.0,0.0,0.8,0.2,73.0,65.8,15.0,13.0,0.0,0.0, (Matchweek 15)
Mesut Özil,11.0,de GER,AM,29-048,90.0,0.0,0.0,125.0,10.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.2,0.3,119.0,83.2,25.0,24.0,1.0,2.0, (Matchweek 15)
Granit Xhaka,29.0,ch SUI,DM,25-066,69.0,0.0,0.0,65.0,4.0,0.0,0.0,2.0,0.0,12.0,4.0,0.0,1.0,0.3,0.5,57.0,89.5,10.0,9.0,1.0,1.0, (Matchweek 15)
Danny Welbeck,23.0,eng ENG,"CM,DM",27-006,21.0,0.0,0.0,18.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.1,0.0,16.0,93.8,1.0,2.0,1.0,1.0, (Matchweek 15)
Aaron Ramsey,8.0,wls WAL,DM,26-341,90.0,0.0,1.0,88.0,4.0,1.0,0.0,5.0,1.0,15.0,1.0,2.0,1.0,0.5,0.7,76.0,88.2,8.0,16.0,0.0,0.0, (Matchweek 15)
Sead Kolašinac,31.0,ba BIH,"LB,WB",24-165,75.0,0.0,0.0,58.0,2.0,0.0,0.0,1.0,1.0,7.0,4.0,3.0,0.0,0.0,0.0,49.0,81.6,2.0,3.0,0.0,0.0, (Matchweek 15)
Olivier Giroud,12.0,fr FRA,FW,31-063,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,16.7,0.0,0.0,0.0,0.0, (Matchweek 15)
Héctor Bellerín,24.0,es ESP,"RB,WB",22-258,90.0,0.0,0.0,63.0,2.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,58.0,94.8,8.0,5.0,0.0,1.0, (Matchweek 15)
Nacho Monreal,18.0,es ESP,CB,31-279,90.0,0.0,0.0,74.0,2.0,0.0,0.0,1.0,1.0,13.0,2.0,4.0,1.0,0.0,0.0,65.0,90.8,5.0,6.0,0.0,0.0, (Matchweek 15)
Shkodran Mustafi,20.0,de GER,CB,25-229,14.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,66.7,1.0,1.0,0.0,0.0, (Matchweek 15)
Alex Iwobi,17.0,ng NGA,"RW,LB",21-213,76.0,0.0,0.0,65.0,7.0,0.0,0.0,6.0,2.0,9.0,1.0,1.0,1.0,0.4,0.3,55.0,85.5,9.0,18.0,1.0,1.0, (Matchweek 15)
Laurent Koscielny,6.0,fr FRA,CB,32-083,90.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,0.2,62.0,91.9,1.0,5.0,0.0,0.0, (Matchweek 15)
Petr Čech,33.0,cz CZE,GK,35-196,90.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,91.3,0.0,0.0,0.0,0.0, (Matchweek 15)
Anthony Martial,11.0,fr FRA,FW,21-362,66.0,0.0,1.0,29.0,3.0,1.0,0.0,1.0,0.0,7.0,0.0,1.0,1.0,0.3,1.0,21.0,90.5,3.0,6.0,1.0,4.0, (Matchweek 15)
Ander Herrera,21.0,es ESP,DM,28-110,24.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,3.0,0.0,0.0,9.0,44.4,0.0,0.0,0.0,0.0, (Matchweek 15)
Romelu Lukaku,9.0,be BEL,FW,24-203,90.0,0.0,0.0,40.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,25.0,60.0,3.0,2.0,2.0,3.0, (Matchweek 15)
Jesse Lingard,14.0,eng ENG,"AM,CM",24-352,75.0,2.0,0.0,30.0,2.0,0.0,0.0,3.0,3.0,32.0,2.0,0.0,2.0,1.9,0.0,17.0,82.4,2.0,4.0,1.0,3.0, (Matchweek 15)
Matteo Darmian,36.0,it ITA,WB,28-000,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 15)
Nemanja Matić,31.0,rs SRB,DM,29-123,90.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,0.0,29.0,4.0,3.0,6.0,0.0,0.0,24.0,75.0,1.0,1.0,0.0,1.0, (Matchweek 15)
Paul Pogba,6.0,fr FRA,"DM,CM",24-262,73.0,0.0,2.0,36.0,3.0,3.0,0.0,1.0,0.0,25.0,2.0,1.0,1.0,0.1,1.1,23.0,73.9,2.0,2.0,1.0,3.0, (Matchweek 15)
Ashley Young,18.0,eng ENG,"WB,CM",32-146,89.0,0.0,0.0,44.0,2.0,0.0,0.0,1.0,0.0,16.0,2.0,3.0,3.0,0.1,0.1,27.0,63.0,1.0,3.0,0.0,0.0, (Matchweek 15)
Marcus Rashford,19.0,eng ENG,CM,20-032,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 15)
