player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Paulo Gazzaniga,2.0,2.0,1.0,50.0,1.4, (Matchweek 18)
Kepa Arrizabalaga,1.0,0.0,1.0,100.0,0.3, (Matchweek 18)
Paulo Gazzaniga,5.0,1.0,4.0,80.0,1.6, (Matchweek 19)
Mathew Ryan,5.0,2.0,3.0,60.0,2.5, (Matchweek 19)
Tom Heaton,5.0,0.0,5.0,100.0,0.8, (Matchweek 19)
Tim Krul,2.0,1.0,1.0,50.0,0.8, (Matchweek 19)
Vicente Guaita,2.0,1.0,1.0,50.0,0.7, (Matchweek 19)
Roberto,4.0,2.0,2.0,50.0,1.4, (Matchweek 19)
Aaron Ramsdale,2.0,1.0,1.0,50.0,0.8, (Matchweek 19)
Bernd Leno,6.0,1.0,5.0,83.3,1.5, (Matchweek 19)
Dean Henderson,2.0,1.0,1.0,50.0,0.5, (Matchweek 19)
Ben Foster,3.0,1.0,3.0,100.0,2.5, (Matchweek 19)
Jordan Pickford,0.0,0.0,0.0,0.0,0.0, (Matchweek 19)
Nick Pope,5.0,1.0,4.0,80.0,1.4, (Matchweek 19)
Kepa Arrizabalaga,3.0,2.0,1.0,33.3,1.7, (Matchweek 19)
Alex McCarthy,4.0,0.0,4.0,100.0,0.7, (Matchweek 19)
David de Gea,2.0,1.0,1.0,50.0,0.9, (Matchweek 19)
Martin Dúbravka,10.0,4.0,6.0,60.0,3.3, (Matchweek 19)
Kasper Schmeichel,5.0,4.0,2.0,40.0,2.6, (Matchweek 19)
Alisson,0.0,0.0,0.0,0.0,0.0, (Matchweek 19)
Rui Patrício,2.0,2.0,0.0,0.0,1.8, (Matchweek 19)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 19)
Claudio Bravo,8.0,3.0,5.0,62.5,1.5, (Matchweek 19)
Mathew Ryan,2.0,0.0,2.0,100.0,0.4, (Matchweek 20)
Aaron Ramsdale,4.0,2.0,2.0,50.0,2.1, (Matchweek 20)
Ben Foster,2.0,0.0,2.0,100.0,0.3, (Matchweek 20)
Tom Heaton,5.0,3.0,3.0,60.0,3.2, (Matchweek 20)
Martin Dúbravka,9.0,2.0,7.0,77.8,3.2, (Matchweek 20)
Jordan Pickford,5.0,1.0,4.0,80.0,1.3, (Matchweek 20)
Alex McCarthy,3.0,1.0,2.0,66.7,1.3, (Matchweek 20)
Vicente Guaita,5.0,1.0,4.0,80.0,1.3, (Matchweek 20)
Łukasz Fabiański,6.0,2.0,4.0,66.7,2.2, (Matchweek 20)
Kasper Schmeichel,4.0,1.0,3.0,75.0,0.7, (Matchweek 20)
Tim Krul,6.0,2.0,5.0,83.3,2.9, (Matchweek 20)
Paulo Gazzaniga,2.0,2.0,1.0,0.0,0.3, (Matchweek 20)
Nick Pope,4.0,2.0,2.0,50.0,1.6, (Matchweek 20)
David de Gea,1.0,0.0,1.0,100.0,0.1, (Matchweek 20)
Bernd Leno,4.0,2.0,2.0,50.0,1.4, (Matchweek 20)
Kepa Arrizabalaga,2.0,1.0,1.0,50.0,0.8, (Matchweek 20)
Alisson,2.0,0.0,2.0,100.0,0.1, (Matchweek 20)
Rui Patrício,3.0,1.0,2.0,66.7,0.9, (Matchweek 20)
Claudio Bravo,0.0,0.0,0.0,0.0,0.0, (Matchweek 20)
Dean Henderson,4.0,2.0,2.0,50.0,1.2, (Matchweek 20)
Mathew Ryan,4.0,1.0,3.0,75.0,1.1, (Matchweek 21)
Kepa Arrizabalaga,5.0,1.0,4.0,80.0,1.4, (Matchweek 21)
Nick Pope,6.0,2.0,4.0,66.7,1.2, (Matchweek 21)
Tom Heaton,1.0,1.0,0.0,0.0,0.4, (Matchweek 21)
Ørjan Nyland,0.0,0.0,0.0,0.0,0.0, (Matchweek 21)
Martin Dúbravka,9.0,3.0,6.0,66.7,3.6, (Matchweek 21)
Kasper Schmeichel,2.0,0.0,2.0,100.0,0.2, (Matchweek 21)
Alex McCarthy,3.0,0.0,3.0,100.0,0.8, (Matchweek 21)
Paulo Gazzaniga,3.0,1.0,2.0,66.7,1.0, (Matchweek 21)
Ben Foster,4.0,1.0,3.0,75.0,2.1, (Matchweek 21)
Rui Patrício,3.0,2.0,1.0,33.3,1.4, (Matchweek 21)
Tim Krul,3.0,1.0,2.0,66.7,1.3, (Matchweek 21)
Vicente Guaita,4.0,1.0,3.0,75.0,1.3, (Matchweek 21)
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.0, (Matchweek 21)
Aaron Ramsdale,6.0,4.0,3.0,50.0,3.3, (Matchweek 21)
Claudio Bravo,2.0,1.0,1.0,50.0,1.1, (Matchweek 21)
Jordan Pickford,7.0,2.0,5.0,71.4,2.6, (Matchweek 21)
Bernd Leno,4.0,0.0,4.0,100.0,0.6, (Matchweek 21)
David de Gea,4.0,2.0,2.0,50.0,1.9, (Matchweek 21)
Alisson,2.0,0.0,2.0,100.0,1.2, (Matchweek 21)
Dean Henderson,7.0,2.0,5.0,71.4,3.0, (Matchweek 21)
Dean Henderson,2.0,0.0,2.0,100.0,0.4, (Matchweek 22)
Łukasz Fabiański,0.0,0.0,0.0,0.0,0.0, (Matchweek 22)
David Martin,3.0,1.0,2.0,66.7,1.0, (Matchweek 22)
Vicente Guaita,4.0,1.0,2.0,75.0,1.7, (Matchweek 22)
Bernd Leno,2.0,1.0,1.0,50.0,0.8, (Matchweek 22)
Kepa Arrizabalaga,1.0,0.0,1.0,100.0,0.1, (Matchweek 22)
Nick Pope,7.0,3.0,5.0,71.4,3.1, (Matchweek 22)
Jordan Pickford,2.0,0.0,2.0,100.0,1.4, (Matchweek 22)
Mathew Ryan,6.0,1.0,5.0,83.3,2.4, (Matchweek 22)
Kasper Schmeichel,8.0,2.0,6.0,75.0,2.2, (Matchweek 22)
Alex McCarthy,5.0,1.0,4.0,80.0,1.4, (Matchweek 22)
Rui Patrício,1.0,1.0,0.0,0.0,0.8, (Matchweek 22)
Martin Dúbravka,3.0,1.0,2.0,66.7,1.4, (Matchweek 22)
David de Gea,3.0,0.0,3.0,100.0,0.4, (Matchweek 22)
Tim Krul,5.0,4.0,2.0,40.0,3.1, (Matchweek 22)
Paulo Gazzaniga,6.0,1.0,5.0,83.3,2.3, (Matchweek 22)
Alisson,4.0,0.0,4.0,100.0,0.5, (Matchweek 22)
Mark Travers,5.0,3.0,2.0,40.0,2.6, (Matchweek 22)
Ben Foster,1.0,0.0,1.0,100.0,0.2, (Matchweek 22)
Ørjan Nyland,10.0,6.0,4.0,40.0,3.2, (Matchweek 22)
Ederson,0.0,1.0,0.0,0.0,1.0, (Matchweek 22)
Ben Foster,4.0,0.0,4.0,100.0,0.4, (Matchweek 23)
Paulo Gazzaniga,1.0,0.0,1.0,100.0,0.6, (Matchweek 23)
Bernd Leno,3.0,1.0,2.0,66.7,1.4, (Matchweek 23)
Dean Henderson,4.0,1.0,3.0,75.0,1.1, (Matchweek 23)
Tim Krul,3.0,0.0,3.0,100.0,0.7, (Matchweek 23)
Aaron Ramsdale,3.0,1.0,3.0,100.0,1.5, (Matchweek 23)
Ederson,3.0,2.0,2.0,33.3,0.9, (Matchweek 23)
Vicente Guaita,6.0,2.0,4.0,66.7,2.0, (Matchweek 23)
Alex McCarthy,3.0,3.0,1.0,33.3,3.0, (Matchweek 23)
Rui Patrício,5.0,2.0,3.0,60.0,2.0, (Matchweek 23)
Mathew Ryan,3.0,1.0,2.0,66.7,1.2, (Matchweek 23)
Pepe Reina,2.0,1.0,1.0,50.0,1.2, (Matchweek 23)
Darren Randolph,2.0,1.0,1.0,50.0,1.1, (Matchweek 23)
Jordan Pickford,5.0,1.0,4.0,80.0,1.9, (Matchweek 23)
Martin Dúbravka,4.0,0.0,4.0,100.0,0.7, (Matchweek 23)
Kepa Arrizabalaga,2.0,1.0,1.0,50.0,0.8, (Matchweek 23)
Nick Pope,7.0,1.0,6.0,85.7,1.8, (Matchweek 23)
Kasper Schmeichel,5.0,2.0,3.0,60.0,2.0, (Matchweek 23)
Alisson,3.0,0.0,3.0,100.0,0.1, (Matchweek 23)
David de Gea,5.0,2.0,2.0,60.0,0.7, (Matchweek 23)
Vicente Guaita,6.0,2.0,4.0,66.7,2.1, (Matchweek 24)
Alex McCarthy,0.0,0.0,0.0,0.0,0.0, (Matchweek 24)
Jordan Pickford,2.0,2.0,0.0,0.0,1.4, (Matchweek 24)
Martin Dúbravka,7.0,2.0,5.0,71.4,1.8, (Matchweek 24)
Pepe Reina,3.0,1.0,2.0,66.7,1.4, (Matchweek 24)
Ben Foster,5.0,2.0,3.0,60.0,1.5, (Matchweek 24)
Dean Henderson,4.0,1.0,3.0,75.0,2.3, (Matchweek 24)
Ederson,1.0,0.0,1.0,100.0,0.1, (Matchweek 24)
Aaron Ramsdale,7.0,1.0,6.0,85.7,2.2, (Matchweek 24)
Mathew Ryan,3.0,3.0,1.0,0.0,1.6, (Matchweek 24)
Kepa Arrizabalaga,2.0,2.0,0.0,0.0,1.0, (Matchweek 24)
Bernd Leno,7.0,2.0,6.0,85.7,3.2, (Matchweek 24)
Kasper Schmeichel,1.0,1.0,1.0,100.0,1.5, (Matchweek 24)
Darren Randolph,7.0,4.0,4.0,57.1,3.4, (Matchweek 24)
Hugo Lloris,1.0,1.0,1.0,100.0,1.4, (Matchweek 24)
Tim Krul,3.0,2.0,1.0,33.3,2.0, (Matchweek 24)
David de Gea,2.0,2.0,0.0,0.0,0.7, (Matchweek 24)
Nick Pope,7.0,0.0,7.0,100.0,1.6, (Matchweek 24)
Rui Patrício,6.0,2.0,4.0,66.7,2.7, (Matchweek 24)
Alisson,3.0,1.0,2.0,66.7,1.0, (Matchweek 24)
Łukasz Fabiański,4.0,2.0,3.0,75.0,1.8, (Matchweek 18)
Alisson,4.0,0.0,4.0,100.0,0.6, (Matchweek 18)
Kasper Schmeichel,3.0,2.0,1.0,33.3,0.8, (Matchweek 25)
Willy Caballero,4.0,2.0,2.0,50.0,1.1, (Matchweek 25)
Łukasz Fabiański,6.0,3.0,4.0,50.0,2.6, (Matchweek 25)
Mathew Ryan,6.0,3.0,3.0,50.0,1.2, (Matchweek 25)
Ben Foster,5.0,3.0,2.0,40.0,2.4, (Matchweek 25)
Jordan Pickford,2.0,2.0,0.0,0.0,0.8, (Matchweek 25)
Vicente Guaita,3.0,1.0,3.0,66.7,0.2, (Matchweek 25)
Dean Henderson,3.0,0.0,3.0,100.0,1.0, (Matchweek 25)
Alisson,4.0,0.0,4.0,100.0,0.9, (Matchweek 25)
Alex McCarthy,9.0,4.0,5.0,55.6,4.5, (Matchweek 25)
Aaron Ramsdale,5.0,1.0,4.0,80.0,0.4, (Matchweek 25)
Pepe Reina,6.0,2.0,4.0,66.7,1.7, (Matchweek 25)
Martin Dúbravka,4.0,0.0,4.0,100.0,1.4, (Matchweek 25)
Tim Krul,5.0,0.0,5.0,100.0,0.3, (Matchweek 25)
David de Gea,3.0,0.0,3.0,100.0,0.3, (Matchweek 25)
Rui Patrício,5.0,0.0,5.0,100.0,0.9, (Matchweek 25)
Nick Pope,2.0,0.0,2.0,100.0,0.4, (Matchweek 25)
Bernd Leno,2.0,0.0,2.0,100.0,0.4, (Matchweek 25)
Hugo Lloris,3.0,0.0,2.0,100.0,1.2, (Matchweek 25)
Ederson,3.0,2.0,1.0,33.3,1.3, (Matchweek 25)
Jordan Pickford,2.0,1.0,1.0,50.0,0.6, (Matchweek 26)
Vicente Guaita,7.0,3.0,4.0,57.1,3.2, (Matchweek 26)
Mathew Ryan,3.0,1.0,2.0,66.7,0.3, (Matchweek 26)
Ben Foster,1.0,1.0,1.0,0.0,0.2, (Matchweek 26)
Dean Henderson,2.0,1.0,1.0,50.0,1.0, (Matchweek 26)
Aaron Ramsdale,5.0,2.0,3.0,60.0,1.7, (Matchweek 26)
Rui Patrício,3.0,0.0,3.0,100.0,0.7, (Matchweek 26)
Kasper Schmeichel,3.0,0.0,3.0,100.0,0.1, (Matchweek 26)
Alex McCarthy,6.0,2.0,4.0,66.7,0.8, (Matchweek 26)
Nick Pope,2.0,1.0,1.0,50.0,0.6, (Matchweek 26)
Tim Krul,6.0,1.0,5.0,83.3,1.4, (Matchweek 26)
Alisson,1.0,0.0,1.0,100.0,0.1, (Matchweek 26)
Pepe Reina,9.0,3.0,6.0,66.7,2.6, (Matchweek 26)
Hugo Lloris,4.0,2.0,3.0,50.0,1.1, (Matchweek 26)
Bernd Leno,2.0,0.0,2.0,100.0,0.3, (Matchweek 26)
Martin Dúbravka,6.0,4.0,2.0,33.3,2.9, (Matchweek 26)
Willy Caballero,3.0,2.0,1.0,33.3,1.5, (Matchweek 26)
David de Gea,0.0,0.0,0.0,0.0,0.0, (Matchweek 26)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 26)
Łukasz Fabiański,6.0,2.0,4.0,66.7,1.2, (Matchweek 26)
Willy Caballero,3.0,1.0,3.0,66.7,0.3, (Matchweek 27)
Hugo Lloris,7.0,2.0,5.0,71.4,2.1, (Matchweek 27)
Vicente Guaita,2.0,0.0,2.0,100.0,0.2, (Matchweek 27)
Martin Dúbravka,9.0,1.0,7.0,88.9,1.2, (Matchweek 27)
Alex McCarthy,1.0,0.0,1.0,100.0,0.4, (Matchweek 27)
Pepe Reina,8.0,2.0,6.0,75.0,2.5, (Matchweek 27)
Nick Pope,4.0,0.0,4.0,100.0,1.3, (Matchweek 27)
Aaron Ramsdale,9.0,3.0,7.0,77.8,2.9, (Matchweek 27)
Dean Henderson,2.0,1.0,1.0,50.0,1.0, (Matchweek 27)
Mathew Ryan,3.0,1.0,2.0,66.7,1.4, (Matchweek 27)
Kasper Schmeichel,6.0,1.0,5.0,83.3,2.9, (Matchweek 27)
Ederson,3.0,0.0,3.0,100.0,0.7, (Matchweek 27)
Rui Patrício,3.0,0.0,3.0,100.0,0.5, (Matchweek 27)
Tim Krul,6.0,3.0,2.0,50.0,3.3, (Matchweek 27)
David de Gea,2.0,0.0,2.0,100.0,0.1, (Matchweek 27)
Ben Foster,7.0,3.0,5.0,71.4,2.0, (Matchweek 27)
Bernd Leno,5.0,2.0,3.0,60.0,1.9, (Matchweek 27)
Jordan Pickford,4.0,3.0,1.0,25.0,2.5, (Matchweek 27)
Alisson,4.0,2.0,2.0,50.0,1.9, (Matchweek 27)
Łukasz Fabiański,7.0,3.0,4.0,57.1,2.5, (Matchweek 27)
Tim Krul,4.0,0.0,4.0,100.0,0.6, (Matchweek 28)
Kasper Schmeichel,6.0,1.0,5.0,83.3,0.8, (Matchweek 28)
Mathew Ryan,3.0,1.0,2.0,66.7,1.3, (Matchweek 28)
Vicente Guaita,8.0,0.0,8.0,100.0,0.4, (Matchweek 28)
Łukasz Fabiański,2.0,1.0,1.0,50.0,1.4, (Matchweek 28)
Alex McCarthy,7.0,3.0,4.0,57.1,2.8, (Matchweek 28)
Aaron Ramsdale,6.0,2.0,4.0,66.7,1.4, (Matchweek 28)
Willy Caballero,5.0,2.0,3.0,60.0,3.0, (Matchweek 28)
Martin Dúbravka,1.0,0.0,1.0,100.0,0.1, (Matchweek 28)
Nick Pope,4.0,0.0,4.0,100.0,0.6, (Matchweek 28)
Ben Foster,1.0,0.0,1.0,100.0,0.0, (Matchweek 28)
Alisson,5.0,3.0,2.0,40.0,2.0, (Matchweek 28)
Paulo Gazzaniga,4.0,3.0,1.0,25.0,2.5, (Matchweek 28)
Rui Patrício,4.0,2.0,2.0,50.0,2.0, (Matchweek 28)
Jordan Pickford,5.0,1.0,4.0,80.0,0.8, (Matchweek 28)
David de Gea,5.0,1.0,4.0,80.0,2.1, (Matchweek 28)
Adrián,3.0,1.0,1.0,66.7,1.1, (Matchweek 29)
Aaron Ramsdale,6.0,2.0,4.0,66.7,2.1, (Matchweek 29)
Rui Patrício,1.0,0.0,1.0,100.0,0.0, (Matchweek 29)
Mathew Ryan,1.0,0.0,1.0,100.0,0.2, (Matchweek 29)
Vicente Guaita,3.0,0.0,3.0,100.0,0.2, (Matchweek 29)
Ben Foster,2.0,1.0,1.0,50.0,0.3, (Matchweek 29)
Alex McCarthy,6.0,1.0,5.0,83.3,2.6, (Matchweek 29)
Martin Dúbravka,3.0,0.0,3.0,100.0,0.1, (Matchweek 29)
Bernd Leno,6.0,0.0,5.0,100.0,1.2, (Matchweek 29)
Łukasz Fabiański,2.0,1.0,1.0,50.0,1.0, (Matchweek 29)
Dean Henderson,3.0,0.0,3.0,100.0,1.2, (Matchweek 29)
Tim Krul,3.0,1.0,2.0,66.7,0.5, (Matchweek 29)
Nick Pope,1.0,1.0,1.0,100.0,0.8, (Matchweek 29)
Hugo Lloris,7.0,1.0,6.0,85.7,1.4, (Matchweek 29)
Kepa Arrizabalaga,2.0,0.0,2.0,100.0,0.0, (Matchweek 29)
Jordan Pickford,11.0,4.0,7.0,63.6,3.4, (Matchweek 29)
David de Gea,4.0,0.0,4.0,100.0,0.8, (Matchweek 29)
Ederson,6.0,2.0,4.0,66.7,1.8, (Matchweek 29)
Kasper Schmeichel,1.0,0.0,1.0,100.0,0.1, (Matchweek 29)
Pepe Reina,6.0,4.0,3.0,50.0,2.4, (Matchweek 29)
Ørjan Nyland,1.0,0.0,1.0,100.0,0.3, (Matchweek 28)
Dean Henderson,6.0,0.0,6.0,100.0,1.0, (Matchweek 28)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 28)
Bernd Leno,11.0,3.0,8.0,81.8,3.7, (Matchweek 28)
Tim Krul,8.0,3.0,5.0,62.5,2.6, (Matchweek 30)
Alex McCarthy,1.0,0.0,1.0,100.0,0.0, (Matchweek 30)
Hugo Lloris,5.0,1.0,5.0,100.0,1.7, (Matchweek 30)
David de Gea,3.0,1.0,2.0,66.7,0.4, (Matchweek 30)
Ben Foster,2.0,1.0,1.0,50.0,0.8, (Matchweek 30)
Kasper Schmeichel,4.0,1.0,3.0,75.0,1.2, (Matchweek 30)
Mathew Ryan,6.0,1.0,5.0,83.3,0.6, (Matchweek 30)
Bernd Leno,0.0,0.0,0.0,0.0,0.0, (Matchweek 30)
Emiliano Martínez,5.0,2.0,3.0,60.0,1.2, (Matchweek 30)
Łukasz Fabiański,6.0,2.0,4.0,66.7,0.8, (Matchweek 30)
Rui Patrício,2.0,0.0,2.0,100.0,0.3, (Matchweek 30)
Aaron Ramsdale,2.0,2.0,0.0,0.0,1.6, (Matchweek 30)
Vicente Guaita,1.0,0.0,1.0,100.0,0.2, (Matchweek 30)
Martin Dúbravka,1.0,0.0,1.0,100.0,0.0, (Matchweek 30)
Dean Henderson,8.0,3.0,5.0,62.5,1.7, (Matchweek 30)
Ørjan Nyland,5.0,2.0,3.0,60.0,1.5, (Matchweek 30)
Kepa Arrizabalaga,4.0,1.0,3.0,75.0,1.1, (Matchweek 30)
Jordan Pickford,3.0,0.0,3.0,100.0,0.1, (Matchweek 30)
Alisson,3.0,0.0,3.0,100.0,0.4, (Matchweek 30)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 30)
Nick Pope,6.0,5.0,2.0,33.3,2.5, (Matchweek 30)
Kasper Schmeichel,1.0,0.0,1.0,100.0,1.0, (Matchweek 31)
Mathew Ryan,2.0,0.0,2.0,100.0,0.2, (Matchweek 31)
Hugo Lloris,2.0,0.0,2.0,100.0,0.8, (Matchweek 31)
Łukasz Fabiański,4.0,2.0,3.0,50.0,0.8, (Matchweek 31)
Tim Krul,5.0,1.0,4.0,80.0,1.5, (Matchweek 31)
Jordan Pickford,1.0,0.0,1.0,100.0,0.1, (Matchweek 31)
Rui Patrício,0.0,0.0,0.0,0.0,0.0, (Matchweek 31)
Aaron Ramsdale,2.0,1.0,1.0,50.0,0.5, (Matchweek 31)
David de Gea,1.0,0.0,1.0,100.0,0.0, (Matchweek 31)
Simon Moore,7.0,3.0,4.0,57.1,2.2, (Matchweek 31)
Martin Dúbravka,2.0,1.0,1.0,50.0,0.3, (Matchweek 31)
Ørjan Nyland,3.0,1.0,2.0,66.7,0.4, (Matchweek 31)
Alisson,0.0,0.0,0.0,0.0,0.0, (Matchweek 31)
Wayne Hennessey,7.0,4.0,3.0,42.9,3.6, (Matchweek 31)
Alex McCarthy,5.0,2.0,3.0,60.0,1.8, (Matchweek 31)
Emiliano Martínez,3.0,0.0,3.0,100.0,0.1, (Matchweek 31)
Nick Pope,3.0,0.0,3.0,100.0,0.9, (Matchweek 31)
Ben Foster,4.0,1.0,3.0,75.0,0.8, (Matchweek 31)
Kepa Arrizabalaga,2.0,1.0,1.0,50.0,0.6, (Matchweek 31)
Ederson,6.0,2.0,5.0,83.3,3.0, (Matchweek 31)
Ørjan Nyland,2.0,1.0,1.0,50.0,0.8, (Matchweek 32)
Rui Patrício,1.0,0.0,1.0,100.0,0.0, (Matchweek 32)
Ben Foster,7.0,3.0,4.0,57.1,1.3, (Matchweek 32)
Alex McCarthy,0.0,1.0,0.0,0.0,0.0, (Matchweek 32)
Vicente Guaita,4.0,1.0,3.0,75.0,0.6, (Matchweek 32)
Nick Pope,4.0,0.0,4.0,100.0,0.6, (Matchweek 32)
Mathew Ryan,6.0,3.0,3.0,50.0,1.7, (Matchweek 32)
David de Gea,2.0,0.0,2.0,100.0,0.8, (Matchweek 32)
Aaron Ramsdale,7.0,4.0,3.0,42.9,3.2, (Matchweek 32)
Martin Dúbravka,1.0,1.0,0.0,0.0,0.8, (Matchweek 32)
Jordan Pickford,3.0,1.0,2.0,66.7,1.3, (Matchweek 32)
Kasper Schmeichel,2.0,2.0,1.0,50.0,1.9, (Matchweek 32)
Emiliano Martínez,3.0,0.0,3.0,100.0,0.5, (Matchweek 32)
Tim Krul,8.0,4.0,4.0,50.0,2.2, (Matchweek 32)
Łukasz Fabiański,5.0,2.0,4.0,80.0,1.9, (Matchweek 32)
Kepa Arrizabalaga,4.0,3.0,1.0,25.0,2.8, (Matchweek 32)
Dean Henderson,2.0,1.0,1.0,50.0,1.1, (Matchweek 32)
Hugo Lloris,5.0,3.0,2.0,40.0,2.0, (Matchweek 32)
Ederson,3.0,0.0,3.0,100.0,1.0, (Matchweek 32)
Alisson,4.0,4.0,2.0,25.0,2.0, (Matchweek 32)
Tim Krul,2.0,1.0,1.0,50.0,0.9, (Matchweek 33)
Mathew Ryan,1.0,0.0,1.0,100.0,0.1, (Matchweek 33)
Kasper Schmeichel,1.0,0.0,1.0,100.0,0.1, (Matchweek 33)
Vicente Guaita,3.0,3.0,0.0,0.0,2.7, (Matchweek 33)
David de Gea,2.0,2.0,1.0,50.0,1.3, (Matchweek 33)
Aaron Ramsdale,9.0,5.0,5.0,55.6,5.5, (Matchweek 33)
Rui Patrício,4.0,2.0,1.0,50.0,2.2, (Matchweek 33)
Emiliano Martínez,1.0,0.0,1.0,100.0,0.1, (Matchweek 33)
Kepa Arrizabalaga,3.0,0.0,3.0,100.0,0.6, (Matchweek 33)
Ben Foster,8.0,3.0,6.0,75.0,3.2, (Matchweek 33)
Nick Pope,3.0,1.0,2.0,66.7,1.3, (Matchweek 33)
Dean Henderson,5.0,1.0,4.0,80.0,1.2, (Matchweek 33)
Martin Dúbravka,7.0,2.0,5.0,71.4,2.5, (Matchweek 33)
Łukasz Fabiański,4.0,2.0,2.0,50.0,1.7, (Matchweek 33)
Alisson,3.0,0.0,3.0,100.0,0.3, (Matchweek 33)
Pepe Reina,4.0,2.0,2.0,50.0,2.0, (Matchweek 33)
Alex McCarthy,6.0,0.0,6.0,100.0,2.1, (Matchweek 33)
Ederson,4.0,1.0,3.0,75.0,0.3, (Matchweek 33)
Hugo Lloris,3.0,0.0,3.0,100.0,0.2, (Matchweek 33)
Jordan Pickford,2.0,1.0,2.0,50.0,0.1, (Matchweek 33)
Vicente Guaita,6.0,3.0,3.0,50.0,2.8, (Matchweek 34)
Kepa Arrizabalaga,4.0,2.0,1.0,50.0,1.2, (Matchweek 34)
Ben Foster,3.0,1.0,2.0,66.7,0.7, (Matchweek 34)
Tim Krul,4.0,2.0,2.0,50.0,2.0, (Matchweek 34)
Emiliano Martínez,5.0,1.0,4.0,80.0,2.0, (Matchweek 34)
Kasper Schmeichel,7.0,1.0,6.0,85.7,1.5, (Matchweek 34)
Ederson,1.0,0.0,1.0,100.0,0.1, (Matchweek 34)
Martin Dúbravka,10.0,5.0,6.0,50.0,4.7, (Matchweek 34)
Łukasz Fabiański,4.0,1.0,3.0,75.0,2.4, (Matchweek 34)
Nick Pope,3.0,0.0,3.0,100.0,0.4, (Matchweek 34)
Dean Henderson,1.0,0.0,1.0,100.0,0.0, (Matchweek 34)
Rui Patrício,3.0,1.0,2.0,66.7,1.4, (Matchweek 34)
Mathew Ryan,8.0,3.0,5.0,62.5,3.0, (Matchweek 34)
Alisson,2.0,1.0,1.0,50.0,1.1, (Matchweek 34)
Jordan Pickford,4.0,1.0,3.0,75.0,1.1, (Matchweek 34)
Alex McCarthy,3.0,1.0,2.0,66.7,1.5, (Matchweek 34)
Aaron Ramsdale,0.0,0.0,0.0,0.0,0.0, (Matchweek 34)
Hugo Lloris,2.0,0.0,2.0,100.0,0.6, (Matchweek 34)
Pepe Reina,5.0,3.0,3.0,60.0,2.6, (Matchweek 34)
David de Gea,1.0,0.0,1.0,100.0,0.0, (Matchweek 34)
Tim Krul,7.0,4.0,3.0,42.9,2.5, (Matchweek 35)
Łukasz Fabiański,2.0,0.0,2.0,100.0,0.5, (Matchweek 35)
Ben Foster,4.0,1.0,3.0,75.0,1.5, (Matchweek 35)
Martin Dúbravka,3.0,2.0,2.0,100.0,2.6, (Matchweek 35)
Alisson,2.0,1.0,1.0,50.0,0.8, (Matchweek 35)
Nick Pope,9.0,1.0,8.0,88.9,2.4, (Matchweek 35)
Dean Henderson,4.0,0.0,4.0,100.0,0.4, (Matchweek 35)
Kepa Arrizabalaga,4.0,3.0,1.0,25.0,1.9, (Matchweek 35)
Mathew Ryan,8.0,5.0,3.0,37.5,4.1, (Matchweek 35)
Ederson,0.0,0.0,0.0,0.0,0.0, (Matchweek 35)
Rui Patrício,2.0,0.0,2.0,100.0,0.2, (Matchweek 35)
Jordan Pickford,7.0,3.0,5.0,71.4,2.1, (Matchweek 35)
Pepe Reina,5.0,0.0,5.0,100.0,1.3, (Matchweek 35)
Vicente Guaita,9.0,2.0,7.0,77.8,1.8, (Matchweek 35)
Hugo Lloris,4.0,1.0,3.0,75.0,1.3, (Matchweek 35)
Emiliano Martínez,9.0,2.0,6.0,77.8,3.8, (Matchweek 35)
Aaron Ramsdale,5.0,1.0,4.0,80.0,1.1, (Matchweek 35)
Kasper Schmeichel,3.0,4.0,1.0,0.0,2.6, (Matchweek 35)
David de Gea,5.0,2.0,3.0,60.0,2.3, (Matchweek 35)
Alex McCarthy,4.0,2.0,2.0,50.0,1.3, (Matchweek 35)
Kepa Arrizabalaga,0.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Tim Krul,6.0,1.0,4.0,83.3,1.5, (Matchweek 36)
Martin Dúbravka,5.0,3.0,2.0,40.0,2.4, (Matchweek 36)
Hugo Lloris,5.0,1.0,4.0,80.0,0.7, (Matchweek 36)
Nick Pope,5.0,1.0,4.0,80.0,1.2, (Matchweek 36)
Rui Patrício,0.0,1.0,0.0,0.0,1.0, (Matchweek 36)
Ederson,3.0,1.0,1.0,66.7,1.2, (Matchweek 36)
Aaron Ramsdale,3.0,2.0,1.0,33.3,1.5, (Matchweek 36)
Emiliano Martínez,8.0,1.0,7.0,87.5,2.3, (Matchweek 36)
Alisson,2.0,2.0,0.0,0.0,1.6, (Matchweek 36)
Kasper Schmeichel,0.0,0.0,0.0,0.0,0.0, (Matchweek 36)
Dean Henderson,7.0,2.0,5.0,71.4,2.9, (Matchweek 36)
Jordan Pickford,1.0,1.0,0.0,0.0,0.6, (Matchweek 36)
Pepe Reina,1.0,1.0,0.0,0.0,0.6, (Matchweek 36)
