player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Adrián,4.0,3.0,1.0,25.0,1.8, (Matchweek 19)
Rob Elliot,5.0,2.0,3.0,60.0,1.8, (Matchweek 19)
Nick Pope,7.0,3.0,5.0,71.4,3.3, (Matchweek 19)
Hugo Lloris,2.0,0.0,2.0,100.0,0.7, (Matchweek 19)
Kasper Schmeichel,6.0,2.0,4.0,66.7,1.5, (Matchweek 19)
David de Gea,3.0,2.0,1.0,33.3,1.8, (Matchweek 19)
Hugo Lloris,6.0,2.0,4.0,66.7,1.2, (Matchweek 20)
Fraser Forster,6.0,5.0,1.0,16.7,3.4, (Matchweek 20)
Asmir Begović,5.0,3.0,2.0,40.0,2.2, (Matchweek 20)
Adrián,10.0,3.0,7.0,70.0,3.5, (Matchweek 20)
Heurelho Gomes,5.0,1.0,4.0,80.0,1.5, (Matchweek 20)
Kasper Schmeichel,1.0,2.0,0.0,-100.0,0.9, (Matchweek 20)
Ben Foster,3.0,0.0,3.0,100.0,0.7, (Matchweek 20)
Jordan Pickford,2.0,0.0,2.0,100.0,0.3, (Matchweek 20)
David de Gea,2.0,2.0,0.0,0.0,1.1, (Matchweek 20)
Nick Pope,6.0,2.0,3.0,66.7,3.3, (Matchweek 20)
Jonas Lössl,5.0,1.0,4.0,80.0,1.5, (Matchweek 20)
Jack Butland,8.0,1.0,7.0,87.5,1.8, (Matchweek 20)
Thibaut Courtois,1.0,0.0,1.0,100.0,0.0, (Matchweek 20)
Mathew Ryan,7.0,2.0,5.0,71.4,3.1, (Matchweek 20)
Simon Mignolet,3.0,0.0,3.0,100.0,0.3, (Matchweek 20)
Łukasz Fabiański,9.0,5.0,4.0,44.4,4.0, (Matchweek 20)
Rob Elliot,6.0,1.0,5.0,83.3,0.9, (Matchweek 20)
Ederson,1.0,0.0,1.0,100.0,0.1, (Matchweek 20)
Julián Speroni,9.0,3.0,6.0,66.7,1.5, (Matchweek 20)
Petr Čech,2.0,2.0,0.0,0.0,1.2, (Matchweek 20)
Jonas Lössl,3.0,0.0,3.0,100.0,0.7, (Matchweek 21)
Nick Pope,1.0,0.0,1.0,100.0,0.0, (Matchweek 21)
Thibaut Courtois,1.0,0.0,1.0,100.0,0.1, (Matchweek 21)
Jack Butland,11.0,5.0,7.0,63.6,4.7, (Matchweek 21)
Asmir Begović,1.0,1.0,0.0,0.0,0.8, (Matchweek 21)
Jordan Pickford,7.0,2.0,5.0,71.4,2.2, (Matchweek 21)
Loris Karius,1.0,1.0,0.0,0.0,0.9, (Matchweek 21)
Kasper Schmeichel,6.0,2.0,4.0,66.7,1.0, (Matchweek 21)
Heurelho Gomes,4.0,2.0,2.0,50.0,1.6, (Matchweek 21)
Łukasz Fabiański,5.0,1.0,4.0,80.0,1.5, (Matchweek 21)
Karl Darlow,4.0,0.0,4.0,100.0,0.4, (Matchweek 21)
Mathew Ryan,2.0,0.0,2.0,100.0,0.6, (Matchweek 21)
David de Gea,3.0,0.0,3.0,100.0,1.0, (Matchweek 21)
Alex McCarthy,3.0,0.0,3.0,100.0,0.1, (Matchweek 21)
Wayne Hennessey,4.0,0.0,4.0,100.0,0.5, (Matchweek 21)
Ederson,0.0,0.0,0.0,0.0,0.3, (Matchweek 21)
Ben Foster,6.0,1.0,5.0,83.3,1.0, (Matchweek 21)
Petr Čech,2.0,1.0,2.0,100.0,1.6, (Matchweek 21)
