player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Thiago Alcántara,6.0,es ESP,DM,29-268,90.0,0.0,0.0,100.0,2.0,0.0,0.0,3.0,0.0,9.0,1.0,1.0,1.0,0.1,0.1,91.0,90.1,9.0,4.0,2.0,2.0, (Matchweek 17)
Andrew Robertson,26.0,sct SCO,LB,26-299,90.0,0.0,0.0,109.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.1,102.0,74.5,18.0,10.0,0.0,0.0, (Matchweek 17)
Fabinho,3.0,br BRA,CB,27-073,90.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,91.0,91.2,3.0,7.0,0.0,0.0, (Matchweek 17)
Jordan Henderson,14.0,eng ENG,CB,30-201,90.0,0.0,0.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.1,0.0,101.0,87.1,8.0,1.0,0.0,0.0, (Matchweek 17)
Trent Alexander-Arnold,66.0,eng ENG,RB,22-089,76.0,0.0,0.0,97.0,4.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,0.1,91.0,65.9,4.0,4.0,1.0,2.0, (Matchweek 17)
James Milner,7.0,eng ENG,RB,35-000,14.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,63.2,1.0,2.0,0.0,0.0, (Matchweek 17)
Alisson,1.0,br BRA,GK,28-094,90.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,89.7,0.0,0.0,0.0,0.0, (Matchweek 17)
Oliver Burke,14.0,sct SCO,FW,23-280,57.0,0.0,0.0,28.0,5.0,0.0,0.0,4.0,0.0,13.0,0.0,0.0,1.0,0.3,0.1,15.0,73.3,2.0,2.0,2.0,3.0, (Matchweek 18)
Billy Sharp,10.0,eng ENG,FW,34-342,33.0,1.0,0.0,17.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.8,0.0,8.0,37.5,1.0,1.0,1.0,1.0, (Matchweek 18)
David McGoldrick,17.0,ie IRL,"FW,AM",33-044,89.0,0.0,0.0,57.0,3.0,0.0,0.0,2.0,1.0,7.0,2.0,0.0,1.0,0.1,0.0,40.0,82.5,5.0,4.0,2.0,4.0, (Matchweek 18)
Phil Jagielka,15.0,eng ENG,CB,38-148,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 18)
John Fleck,4.0,sct SCO,CM,29-141,90.0,0.0,0.0,77.0,4.0,0.0,0.0,1.0,0.0,9.0,1.0,2.0,0.0,0.1,0.2,68.0,92.6,11.0,8.0,1.0,1.0, (Matchweek 18)
John Lundstram,7.0,eng ENG,CM,26-329,90.0,0.0,0.0,83.0,4.0,0.0,0.0,4.0,0.0,19.0,0.0,1.0,3.0,0.2,0.1,72.0,94.4,6.0,7.0,1.0,2.0, (Matchweek 18)
Oliver Norwood,16.0,nir NIR,DM,29-275,90.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,0.0,77.0,75.3,4.0,4.0,0.0,0.0, (Matchweek 18)
Ben Osborn,23.0,eng ENG,"WB,LB",26-160,90.0,0.0,0.0,82.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.1,79.0,82.3,10.0,2.0,1.0,1.0, (Matchweek 18)
Jayden Bogle,20.0,eng ENG,"WB,RB",20-169,90.0,0.0,0.0,59.0,3.0,0.0,0.0,3.0,2.0,8.0,0.0,0.0,2.0,0.4,0.1,47.0,87.2,2.0,2.0,5.0,7.0, (Matchweek 18)
Ethan Ampadu,22.0,wls WAL,CB,20-120,90.0,0.0,0.0,94.0,2.0,0.0,0.0,0.0,0.0,11.0,3.0,1.0,2.0,0.0,0.2,75.0,92.0,11.0,10.0,0.0,0.0, (Matchweek 18)
John Egan,12.0,ie IRL,CB,28-084,90.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,1.0,0.0,0.0,46.0,97.8,1.0,5.0,0.0,0.0, (Matchweek 18)
Chris Basham,6.0,eng ENG,CB,32-176,50.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,37.0,91.9,4.0,3.0,0.0,0.0, (Matchweek 18)
Rhian Brewster,24.0,eng ENG,FW,20-286,40.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.1,0.0,8.0,50.0,1.0,2.0,0.0,0.0, (Matchweek 18)
Aaron Ramsdale,1.0,eng ENG,GK,22-243,90.0,0.0,0.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,54.5,0.0,0.0,0.0,0.0, (Matchweek 18)
Callum Wilson,13.0,eng ENG,FW,28-320,90.0,0.0,0.0,32.0,2.0,0.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,0.2,0.0,13.0,69.2,0.0,3.0,2.0,7.0, (Matchweek 18)
Ryan Fraser,21.0,sct SCO,"LW,AM",26-323,44.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2,14.0,64.3,0.0,1.0,0.0,0.0, (Matchweek 18)
Sean Longstaff,36.0,eng ENG,"RW,RM",23-074,90.0,0.0,0.0,29.0,2.0,0.0,0.0,0.0,0.0,26.0,1.0,1.0,0.0,0.0,0.0,25.0,72.0,2.0,2.0,0.0,0.0, (Matchweek 18)
Jeff Hendrick,16.0,ie IRL,"CM,LM",28-347,90.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,40.0,85.0,2.0,2.0,2.0,2.0, (Matchweek 18)
Isaac Hayden,14.0,eng ENG,CM,25-296,90.0,0.0,0.0,50.0,0.0,0.0,0.0,2.0,0.0,17.0,4.0,1.0,8.0,0.2,0.0,30.0,76.7,3.0,2.0,1.0,2.0, (Matchweek 18)
Paul Dummett,3.0,wls WAL,"WB,LB",29-108,73.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,25.0,80.0,0.0,0.0,0.0,1.0, (Matchweek 18)
Matt Ritchie,11.0,sct SCO,LB,31-124,17.0,0.0,0.0,18.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,17.0,64.7,2.0,2.0,0.0,0.0, (Matchweek 18)
DeAndre Yedlin,22.0,us USA,"WB,RB",27-187,83.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,2.0,0.0,0.0,31.0,58.1,2.0,0.0,0.0,0.0, (Matchweek 18)
Jacob Murphy,23.0,eng ENG,RB,25-323,7.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.1,0.0,6.0,66.7,0.0,1.0,0.0,0.0, (Matchweek 18)
Ciaran Clark,2.0,ie IRL,CB,31-108,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,0.0,0.0,25.0,72.0,1.0,0.0,0.0,0.0, (Matchweek 18)
Fabian Schär,5.0,ch SUI,"CB,CM",29-023,90.0,0.0,0.0,34.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,0.0,2.0,0.1,0.0,23.0,69.6,0.0,2.0,1.0,1.0, (Matchweek 18)
Federico Fernández,18.0,ar ARG,CB,31-326,76.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.1,24.0,70.8,2.0,1.0,0.0,0.0, (Matchweek 18)
Andy Carroll,7.0,eng ENG,LM,32-006,14.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,37.5,0.0,0.0,0.0,0.0, (Matchweek 18)
Karl Darlow,26.0,eng ENG,GK,30-096,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Ashley Barnes,10.0,eng ENG,FW,31-074,87.0,0.0,0.0,39.0,2.0,0.0,0.0,1.0,0.0,19.0,1.0,1.0,2.0,0.1,0.1,21.0,52.4,1.0,3.0,0.0,0.0, (Matchweek 1)
Jay Rodriguez,19.0,eng ENG,FW,31-167,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Chris Wood,9.0,nz NZL,FW,29-036,79.0,0.0,0.0,27.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,0.1,0.1,16.0,50.0,1.0,1.0,0.0,0.0, (Matchweek 1)
Matěj Vydra,27.0,cz CZE,FW,28-256,11.0,0.0,0.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,4.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Robbie Brady,12.0,ie IRL,LM,28-364,64.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,0.0,10.0,0.0,3.0,1.0,0.1,0.0,24.0,62.5,1.0,3.0,2.0,5.0, (Matchweek 1)
Dwight McNeil,11.0,eng ENG,LM,21-051,26.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,17.0,82.4,2.0,2.0,0.0,0.0, (Matchweek 1)
Jóhann Berg Guðmundsson,7.0,is ISL,RM,30-077,90.0,0.0,0.0,31.0,2.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,1.0,0.0,0.0,22.0,77.3,4.0,2.0,0.0,2.0, (Matchweek 1)
Josh Brownhill,8.0,eng ENG,DM,25-024,90.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,2.0,0.0,0.0,0.0,36.0,77.8,1.0,0.0,0.0,0.0, (Matchweek 1)
Ashley Westwood,18.0,eng ENG,DM,30-286,90.0,0.0,0.0,52.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,45.0,73.3,5.0,1.0,0.0,0.0, (Matchweek 1)
Erik Pieters,23.0,nl NED,LB,32-158,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,2.0,0.0,0.0,41.0,78.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Ben Mee,6.0,eng ENG,CB,31-111,90.0,0.0,0.0,47.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,33.0,69.7,3.0,0.0,1.0,1.0, (Matchweek 1)
James Tarkowski,5.0,eng ENG,CB,28-054,90.0,0.0,0.0,38.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.3,0.2,25.0,72.0,1.0,1.0,0.0,0.0, (Matchweek 1)
Matthew Lowton,2.0,eng ENG,RB,31-217,90.0,0.0,0.0,56.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,4.0,0.0,0.0,43.0,58.1,3.0,3.0,1.0,2.0, (Matchweek 1)
Nick Pope,1.0,eng ENG,GK,28-268,90.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,56.7,0.0,0.0,0.0,0.0, (Matchweek 1)
Edinson Cavani,7.0,uy URU,FW,33-333,90.0,0.0,0.0,28.0,2.0,0.0,0.0,3.0,1.0,6.0,0.0,1.0,1.0,0.4,0.3,17.0,94.1,3.0,1.0,1.0,1.0, (Matchweek 1)
Anthony Martial,9.0,fr FRA,LW,25-038,89.0,0.0,0.0,50.0,4.0,0.0,0.0,5.0,2.0,4.0,0.0,0.0,1.0,0.6,0.0,38.0,86.8,6.0,10.0,0.0,1.0, (Matchweek 1)
Axel Tuanzebe,38.0,eng ENG,LW,23-059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 1)
Marcus Rashford,10.0,eng ENG,RW,23-073,79.0,0.0,1.0,63.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,52.0,82.7,1.0,8.0,2.0,4.0, (Matchweek 1)
Mason Greenwood,11.0,eng ENG,RW,19-103,11.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 1)
Bruno Fernandes,18.0,pt POR,AM,26-126,88.0,0.0,0.0,84.0,6.0,1.0,0.0,4.0,3.0,20.0,3.0,1.0,1.0,0.2,0.0,70.0,78.6,9.0,9.0,0.0,0.0, (Matchweek 1)
Scott McTominay,39.0,sct SCO,AM,24-035,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,33.3,0.0,0.0,0.0,0.0, (Matchweek 1)
Nemanja Matić,31.0,rs SRB,CM,32-164,90.0,0.0,0.0,74.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0,0.0,0.1,66.0,93.9,12.0,11.0,0.0,0.0, (Matchweek 1)
Paul Pogba,6.0,fr FRA,CM,27-303,90.0,1.0,0.0,99.0,2.0,0.0,0.0,1.0,1.0,7.0,4.0,0.0,2.0,0.0,0.2,80.0,88.8,5.0,6.0,0.0,1.0, (Matchweek 1)
Luke Shaw,23.0,eng ENG,LB,25-184,90.0,0.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,72.0,79.2,7.0,7.0,0.0,0.0, (Matchweek 1)
Harry Maguire,5.0,eng ENG,CB,27-313,90.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,0.0,56.0,80.4,1.0,3.0,0.0,0.0, (Matchweek 1)
Eric Bailly,3.0,ci CIV,CB,26-275,90.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,3.0,0.0,0.0,50.0,86.0,1.0,3.0,0.0,0.0, (Matchweek 1)
Aaron Wan-Bissaka,29.0,eng ENG,RB,23-047,90.0,0.0,0.0,81.0,1.0,0.0,0.0,0.0,0.0,13.0,5.0,1.0,4.0,0.0,0.0,62.0,88.7,4.0,4.0,0.0,3.0, (Matchweek 1)
David de Gea,1.0,es ESP,GK,30-066,90.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,57.1,0.0,0.0,0.0,0.0, (Matchweek 1)
Morgan Gibbs-White,18.0,eng ENG,FW,20-351,63.0,0.0,0.0,33.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0.0,0.0,0.0,27.0,88.9,4.0,7.0,0.0,1.0, (Matchweek 18)
Ki-Jana Hoever,2.0,nl NED,RW,18-360,27.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,21.0,71.4,1.0,5.0,0.0,0.0, (Matchweek 18)
Fábio Silva,17.0,pt POR,"LW,FW",18-177,77.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,1.0,0.0,0.2,0.0,13.0,69.2,0.0,1.0,0.0,1.0, (Matchweek 18)
Patrick Cutrone,23.0,it ITA,FW,23-009,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,75.0,0.0,1.0,0.0,0.0, (Matchweek 18)
Pedro Neto,7.0,pt POR,"RW,LW",20-309,90.0,0.0,0.0,61.0,4.0,0.0,0.0,2.0,0.0,16.0,2.0,3.0,1.0,0.1,0.3,49.0,75.5,1.0,15.0,2.0,3.0, (Matchweek 18)
João Moutinho,28.0,pt POR,CM,34-126,85.0,0.0,0.0,88.0,2.0,0.0,0.0,0.0,0.0,22.0,1.0,2.0,0.0,0.0,0.1,82.0,90.2,7.0,13.0,0.0,1.0, (Matchweek 18)
Vitinha,20.0,pt POR,CM,20-334,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,100.0,0.0,3.0,0.0,0.0, (Matchweek 18)
Leander Dendoncker,32.0,be BEL,CM,25-272,90.0,0.0,0.0,55.0,1.0,0.0,0.0,4.0,0.0,13.0,0.0,1.0,0.0,0.3,0.0,45.0,88.9,2.0,2.0,0.0,0.0, (Matchweek 18)
Rúben Neves,8.0,pt POR,DM,23-305,90.0,1.0,0.0,103.0,2.0,0.0,0.0,4.0,2.0,21.0,3.0,2.0,3.0,0.4,0.0,84.0,91.7,7.0,10.0,0.0,0.0, (Matchweek 18)
Rayan Aït Nouri,3.0,fr FRA,LB,19-220,90.0,0.0,1.0,53.0,4.0,1.0,0.0,1.0,0.0,12.0,1.0,3.0,1.0,0.0,0.4,42.0,88.1,2.0,8.0,3.0,4.0, (Matchweek 18)
Romain Saïss,27.0,ma MAR,CB,30-292,90.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,67.0,98.5,5.0,2.0,0.0,0.0, (Matchweek 18)
Conor Coady,16.0,eng ENG,CB,27-322,90.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,74.0,89.2,4.0,1.0,0.0,0.0, (Matchweek 18)
Nélson Semedo,22.0,pt POR,RB,27-057,90.0,0.0,0.0,71.0,3.0,0.0,0.0,0.0,0.0,26.0,4.0,2.0,2.0,0.0,0.0,57.0,84.2,3.0,5.0,4.0,5.0, (Matchweek 18)
Rui Patrício,11.0,pt POR,GK,32-332,90.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,95.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Gylfi Sigurðsson,10.0,is ISL,FW,31-126,75.0,0.0,0.0,25.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,78.9,0.0,1.0,0.0,2.0, (Matchweek 18)
Richarlison,7.0,br BRA,FW,23-247,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,66.7,0.0,0.0,0.0,1.0, (Matchweek 18)
James Rodríguez,19.0,co COL,FW,29-184,85.0,0.0,0.0,60.0,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.4,59.0,78.0,7.0,3.0,1.0,1.0, (Matchweek 18)
Séamus Coleman,23.0,ie IRL,"RM,WB",32-093,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Lucas Digne,12.0,fr FRA,LM,27-176,90.0,0.0,1.0,43.0,1.0,1.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,0.1,34.0,67.6,2.0,2.0,0.0,0.0, (Matchweek 18)
Alex Iwobi,17.0,ng NGA,"RM,FW",24-254,90.0,1.0,0.0,54.0,1.0,0.0,0.0,3.0,2.0,7.0,3.0,2.0,0.0,0.5,0.0,44.0,84.1,8.0,8.0,3.0,5.0, (Matchweek 18)
Tom Davies,26.0,eng ENG,DM,22-196,63.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,36.0,88.9,1.0,4.0,2.0,3.0, (Matchweek 18)
André Gomes,21.0,pt POR,DM,27-166,27.0,0.0,1.0,22.0,2.0,1.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,16.0,87.5,2.0,2.0,0.0,1.0, (Matchweek 18)
Abdoulaye Doucouré,16.0,ml MLI,DM,28-011,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,3.0,1.0,0.0,0.0,51.0,86.3,3.0,1.0,0.0,0.0, (Matchweek 18)
Ben Godfrey,22.0,eng ENG,LB,22-363,90.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0,42.0,78.6,1.0,2.0,2.0,2.0, (Matchweek 18)
Michael Keane,5.0,eng ENG,CB,28-001,90.0,1.0,0.0,97.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,0.0,0.0,82.0,96.3,8.0,9.0,0.0,0.0, (Matchweek 18)
Yerry Mina,13.0,co COL,CB,26-111,90.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,77.0,96.1,4.0,8.0,0.0,0.0, (Matchweek 18)
Mason Holgate,4.0,eng ENG,RB,24-082,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,40.0,80.0,3.0,0.0,0.0,0.0, (Matchweek 18)
Jordan Pickford,1.0,eng ENG,GK,26-311,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,93.1,0.0,0.0,0.0,0.0, (Matchweek 18)
Bernardo Silva,20.0,pt POR,"FW,RW",26-156,90.0,0.0,0.0,62.0,5.0,1.0,0.0,1.0,0.0,23.0,1.0,1.0,0.0,0.2,0.3,57.0,93.0,3.0,14.0,3.0,3.0, (Matchweek 18)
Phil Foden,47.0,eng ENG,LW,20-230,81.0,1.0,0.0,65.0,1.0,0.0,0.0,2.0,1.0,12.0,1.0,0.0,1.0,0.1,0.1,54.0,85.2,1.0,6.0,2.0,3.0, (Matchweek 18)
Raheem Sterling,7.0,eng ENG,LW,26-036,9.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.8,0.0,5.0,100.0,0.0,1.0,0.0,1.0, (Matchweek 18)
Riyad Mahrez,26.0,dz ALG,RW,29-327,66.0,0.0,0.0,49.0,3.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,0.3,0.3,41.0,78.0,7.0,7.0,1.0,4.0, (Matchweek 18)
Gabriel Jesus,9.0,br BRA,FW,23-285,24.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,13.0,76.9,1.0,3.0,0.0,3.0, (Matchweek 18)
İlkay Gündoğan,8.0,de GER,CM,30-081,90.0,0.0,0.0,75.0,4.0,0.0,0.0,2.0,1.0,8.0,0.0,1.0,2.0,0.2,0.4,63.0,88.9,4.0,6.0,1.0,4.0, (Matchweek 18)
Kevin De Bruyne,17.0,be BEL,CM,29-199,90.0,0.0,1.0,73.0,6.0,1.0,0.0,5.0,3.0,16.0,4.0,1.0,1.0,0.8,0.2,55.0,74.5,8.0,9.0,1.0,4.0, (Matchweek 18)
Rodri,16.0,es ESP,DM,24-205,90.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,0.0,88.0,89.8,1.0,3.0,1.0,2.0, (Matchweek 18)
Oleksandr Zinchenko,11.0,ua UKR,LB,24-029,90.0,0.0,0.0,118.0,0.0,0.0,0.0,1.0,0.0,10.0,3.0,4.0,1.0,0.1,0.0,109.0,94.5,5.0,12.0,0.0,0.0, (Matchweek 18)
Rúben Dias,3.0,pt POR,CB,23-244,90.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,2.0,0.0,0.0,99.0,96.0,2.0,6.0,0.0,1.0, (Matchweek 18)
John Stones,5.0,eng ENG,CB,26-230,90.0,0.0,0.0,80.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,74.0,90.5,1.0,4.0,0.0,0.0, (Matchweek 18)
João Cancelo,27.0,pt POR,RB,26-231,90.0,0.0,0.0,71.0,1.0,0.0,0.0,2.0,1.0,12.0,3.0,0.0,1.0,0.2,0.3,59.0,81.4,1.0,6.0,1.0,3.0, (Matchweek 18)
Ederson,31.0,br BRA,GK,27-149,90.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,83.8,0.0,0.0,0.0,0.0, (Matchweek 18)
Alexis Mac Allister,10.0,ar ARG,"FW,LW",22-020,90.0,0.0,0.0,51.0,1.0,0.0,0.0,1.0,0.0,24.0,3.0,0.0,4.0,0.0,0.1,42.0,83.3,6.0,1.0,2.0,2.0, (Matchweek 18)
Leandro Trossard,11.0,be BEL,"LW,RW",26-040,85.0,0.0,0.0,45.0,2.0,0.0,0.0,1.0,0.0,18.0,2.0,0.0,1.0,0.1,0.1,33.0,78.8,3.0,6.0,2.0,3.0, (Matchweek 18)
Reda Khadra,67.0,de GER,RW,19-193,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0, (Matchweek 18)
Percy Tau,22.0,za RSA,RW,26-245,67.0,0.0,0.0,23.0,3.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,18.0,72.2,1.0,2.0,2.0,2.0, (Matchweek 18)
Neal Maupay,9.0,fr FRA,FW,24-152,23.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,1.0,0.0,1.0, (Matchweek 18)
Ben White,3.0,eng ENG,CM,23-097,90.0,0.0,0.0,40.0,1.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,2.0,0.0,0.0,38.0,89.5,3.0,2.0,0.0,0.0, (Matchweek 18)
Davy Pröpper,24.0,nl NED,CM,29-133,67.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,1.0,0.0,0.0,21.0,71.4,2.0,2.0,0.0,0.0, (Matchweek 18)
Solly March,20.0,eng ENG,CM,26-177,23.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,0.0,0.0,10.0,60.0,0.0,2.0,0.0,1.0, (Matchweek 18)
Bernardo,30.0,br BRA,WB,25-244,90.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,4.0,0.0,0.0,32.0,59.4,3.0,3.0,0.0,0.0, (Matchweek 18)
Joël Veltman,34.0,nl NED,WB,28-364,90.0,0.0,0.0,56.0,1.0,0.0,0.0,1.0,0.0,15.0,3.0,1.0,1.0,0.0,0.0,41.0,90.2,4.0,2.0,0.0,0.0, (Matchweek 18)
Dan Burn,33.0,eng ENG,CB,28-249,90.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,2.0,1.0,0.0,0.0,38.0,84.2,1.0,1.0,0.0,0.0, (Matchweek 18)
