player,shots_on_target_against,goals_against_gk,saves,save_pct,psxg_gk,matchweek
Jordan Pickford,1.0,0.0,1.0,100.0,0.4, (Matchweek 37)
Tom Heaton,6.0,2.0,5.0,66.7,1.8, (Matchweek 37)
Mark Travers,5.0,0.0,5.0,100.0,0.6, (Matchweek 37)
Hugo Lloris,6.0,1.0,5.0,83.3,1.0, (Matchweek 37)
Rui Patrício,2.0,0.0,2.0,100.0,0.2, (Matchweek 37)
Will Norris,0.0,0.0,0.0,0.0,0.0, (Matchweek 37)
Sergio Rico,6.0,1.0,4.0,83.3,2.0, (Matchweek 37)
Łukasz Fabiański,1.0,0.0,1.0,100.0,0.4, (Matchweek 37)
Fraser Forster,6.0,3.0,3.0,50.0,1.9, (Matchweek 37)
Neil Etheridge,7.0,3.0,4.0,57.1,1.8, (Matchweek 37)
Vicente Guaita,6.0,2.0,4.0,66.7,1.4, (Matchweek 37)
Martin Dúbravka,4.0,3.0,1.0,25.0,1.9, (Matchweek 37)
Alisson,6.0,2.0,4.0,66.7,1.8, (Matchweek 37)
Jonas Lössl,7.0,1.0,6.0,85.7,0.4, (Matchweek 37)
David de Gea,3.0,1.0,2.0,66.7,1.1, (Matchweek 37)
Kepa Arrizabalaga,3.0,0.0,2.0,100.0,0.7, (Matchweek 37)
Ben Foster,9.0,3.0,6.0,66.7,2.8, (Matchweek 37)
Bernd Leno,4.0,1.0,4.0,100.0,1.7, (Matchweek 37)
Mathew Ryan,6.0,1.0,6.0,100.0,2.7, (Matchweek 37)
Ederson,2.0,0.0,2.0,100.0,0.0, (Matchweek 37)
Kasper Schmeichel,5.0,1.0,4.0,80.0,1.4, (Matchweek 37)
Angus Gunn,3.0,1.0,2.0,66.7,0.7, (Matchweek 38)
Joel Coleman,3.0,1.0,1.0,66.7,0.8, (Matchweek 38)
Mathew Ryan,8.0,4.0,4.0,50.0,2.2, (Matchweek 38)
Ederson,2.0,1.0,1.0,50.0,1.0, (Matchweek 38)
Kasper Schmeichel,4.0,0.0,4.0,100.0,0.5, (Matchweek 38)
Willy Caballero,3.0,0.0,3.0,100.0,0.4, (Matchweek 38)
Vicente Guaita,8.0,3.0,5.0,62.5,2.6, (Matchweek 38)
Mark Travers,8.0,5.0,4.0,37.5,2.5, (Matchweek 38)
Tom Heaton,6.0,3.0,3.0,50.0,1.2, (Matchweek 38)
Bernd Leno,4.0,1.0,3.0,75.0,1.2, (Matchweek 38)
Hugo Lloris,8.0,2.0,6.0,75.0,2.5, (Matchweek 38)
Jordan Pickford,3.0,2.0,1.0,33.3,1.8, (Matchweek 38)
Alisson,2.0,0.0,2.0,100.0,0.5, (Matchweek 38)
Rui Patrício,5.0,2.0,3.0,60.0,1.8, (Matchweek 38)
David de Gea,3.0,2.0,2.0,66.7,1.9, (Matchweek 38)
Neil Etheridge,10.0,0.0,9.0,100.0,1.6, (Matchweek 38)
Sergio Rico,6.0,4.0,2.0,33.3,2.3, (Matchweek 38)
Martin Dúbravka,2.0,0.0,2.0,100.0,0.5, (Matchweek 38)
Ben Foster,8.0,4.0,3.0,62.5,4.6, (Matchweek 38)
Łukasz Fabiański,8.0,1.0,7.0,87.5,2.2, (Matchweek 38)
