player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,matchweek
Dominic Calvert-Lewin,9.0,eng ENG,FW,22-274,90.0,0.0,0.0,37.0,3.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.1,0.0,20.0,60.0,2.0,3.0,1.0,4.0, (Matchweek 17)
Richarlison,7.0,br BRA,"FW,LM",22-219,90.0,0.0,0.0,41.0,2.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,1.0,0.0,0.0,20.0,80.0,0.0,4.0,0.0,1.0, (Matchweek 17)
Bernard,20.0,br BRA,LM,27-098,69.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0,17.0,3.0,1.0,1.0,0.0,0.0,28.0,75.0,1.0,3.0,0.0,2.0, (Matchweek 17)
Moise Kean,27.0,it ITA,FW,19-290,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,33.3,1.0,1.0,0.0,0.0, (Matchweek 17)
Oumar Niasse,29.0,sn SEN,FW,29-241,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Mason Holgate,2.0,eng ENG,CM,23-054,90.0,0.0,0.0,41.0,0.0,0.0,0.0,2.0,1.0,15.0,2.0,3.0,5.0,0.0,0.0,22.0,81.8,2.0,0.0,0.0,0.0, (Matchweek 17)
Tom Davies,26.0,eng ENG,CM,21-168,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,3.0,0.0,0.0,29.0,69.0,6.0,3.0,0.0,0.0, (Matchweek 17)
Alex Iwobi,17.0,ng NGA,RM,23-226,90.0,0.0,0.0,36.0,2.0,0.0,0.0,1.0,1.0,38.0,3.0,0.0,2.0,0.0,0.0,27.0,55.6,2.0,4.0,0.0,1.0, (Matchweek 17)
Lucas Digne,12.0,fr FRA,LB,26-148,24.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,10.0,70.0,1.0,0.0,0.0,0.0, (Matchweek 17)
Leighton Baines,3.0,eng ENG,LB,35-004,66.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,0.0,0.0,31.0,77.4,2.0,0.0,0.0,0.0, (Matchweek 17)
Yerry Mina,13.0,co COL,CB,25-083,90.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,19.0,68.4,0.0,0.0,0.0,0.0, (Matchweek 17)
Michael Keane,5.0,eng ENG,CB,26-338,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,1.0,0.0,0.0,24.0,62.5,1.0,0.0,0.0,0.0, (Matchweek 17)
Séamus Coleman,23.0,ie IRL,RB,31-065,90.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.0,2.0,0.0,0.0,25.0,60.0,4.0,2.0,0.0,0.0, (Matchweek 17)
Jordan Pickford,1.0,eng ENG,GK,25-283,90.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.1,0.0,0.0,0.0,0.0, (Matchweek 17)
Raúl Jiménez,9.0,mx MEX,FW,28-224,90.0,0.0,1.0,49.0,2.0,1.0,0.0,5.0,1.0,10.0,2.0,0.0,0.0,0.3,0.1,32.0,71.9,2.0,8.0,2.0,4.0, (Matchweek 17)
Diogo Jota,18.0,pt POR,LW,23-011,90.0,0.0,0.0,52.0,6.0,1.0,0.0,4.0,0.0,19.0,0.0,0.0,0.0,0.2,0.2,35.0,88.6,6.0,6.0,7.0,10.0, (Matchweek 17)
Adama Traoré,37.0,es ESP,RW,23-324,90.0,1.0,0.0,60.0,4.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0,0.1,0.0,42.0,61.9,2.0,20.0,2.0,3.0, (Matchweek 17)
João Moutinho,28.0,pt POR,DM,33-098,90.0,0.0,0.0,78.0,6.0,0.0,0.0,1.0,0.0,25.0,4.0,0.0,0.0,0.0,0.3,73.0,72.6,7.0,3.0,2.0,2.0, (Matchweek 17)
Rúben Neves,8.0,pt POR,DM,22-277,90.0,0.0,0.0,75.0,3.0,0.0,0.0,2.0,0.0,25.0,2.0,0.0,3.0,0.1,0.1,62.0,74.2,7.0,4.0,2.0,2.0, (Matchweek 17)
Jonny Castro,19.0,es ESP,WB,25-287,90.0,0.0,0.0,64.0,2.0,0.0,0.0,2.0,0.0,16.0,1.0,1.0,2.0,0.1,0.0,53.0,88.7,2.0,5.0,1.0,1.0, (Matchweek 17)
Matt Doherty,2.0,ie IRL,WB,27-333,90.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,0.0,0.0,64.0,70.3,5.0,14.0,2.0,4.0, (Matchweek 17)
Romain Saïss,27.0,ma MAR,CB,29-264,90.0,0.0,0.0,56.0,2.0,0.0,0.0,1.0,1.0,12.0,3.0,1.0,2.0,0.0,0.0,45.0,75.6,3.0,0.0,0.0,0.0, (Matchweek 17)
Conor Coady,16.0,eng ENG,CB,26-293,90.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,51.0,82.4,2.0,1.0,1.0,1.0, (Matchweek 17)
Leander Dendoncker,32.0,be BEL,CB,24-244,90.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,19.0,5.0,0.0,1.0,0.0,0.0,45.0,84.4,1.0,2.0,1.0,1.0, (Matchweek 17)
Rui Patrício,11.0,pt POR,GK,31-303,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,53.6,0.0,0.0,0.0,0.0, (Matchweek 17)
Harry Kane,10.0,eng ENG,FW,26-140,90.0,0.0,0.0,37.0,3.0,0.0,0.0,2.0,1.0,26.0,2.0,0.0,1.0,0.1,0.1,24.0,58.3,2.0,1.0,3.0,4.0, (Matchweek 17)
Son Heung-min,7.0,kr KOR,LW,27-160,89.0,0.0,0.0,35.0,1.0,0.0,0.0,1.0,1.0,19.0,1.0,0.0,0.0,0.2,0.0,25.0,84.0,2.0,4.0,3.0,3.0, (Matchweek 17)
Harry Winks,8.0,eng ENG,AM,23-316,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Lucas Moura,27.0,br BRA,RW,27-124,88.0,1.0,0.0,54.0,5.0,1.0,0.0,2.0,1.0,17.0,2.0,1.0,2.0,0.1,0.2,35.0,80.0,2.0,2.0,2.0,3.0, (Matchweek 17)
Christian Eriksen,23.0,dk DEN,RW,27-304,2.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Dele Alli,20.0,eng ENG,AM,23-248,89.0,0.0,0.0,46.0,2.0,0.0,0.0,2.0,1.0,19.0,2.0,0.0,2.0,0.1,0.4,30.0,73.3,6.0,4.0,2.0,4.0, (Matchweek 17)
Juan Foyth,21.0,ar ARG,LW,21-337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Moussa Sissoko,17.0,fr FRA,CM,30-121,90.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,2.0,0.0,0.2,36.0,83.3,5.0,5.0,2.0,3.0, (Matchweek 17)
Eric Dier,15.0,eng ENG,DM,25-334,90.0,0.0,1.0,72.0,2.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,4.0,0.4,0.0,62.0,75.8,7.0,4.0,1.0,1.0, (Matchweek 17)
Jan Vertonghen,5.0,be BEL,LB,32-235,90.0,1.0,0.0,56.0,0.0,0.0,0.0,1.0,1.0,20.0,2.0,1.0,3.0,0.0,0.0,43.0,58.1,2.0,0.0,0.0,0.0, (Matchweek 17)
Toby Alderweireld,4.0,be BEL,CB,30-288,90.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,1.0,4.0,0.0,0.0,31.0,71.0,3.0,0.0,0.0,0.0, (Matchweek 17)
Davinson Sánchez,6.0,co COL,CB,23-186,90.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,6.0,0.0,0.0,50.0,80.0,1.0,1.0,0.0,0.0, (Matchweek 17)
Serge Aurier,24.0,ci CIV,RB,26-356,90.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,25.0,3.0,1.0,1.0,0.0,0.0,42.0,69.0,3.0,5.0,1.0,2.0, (Matchweek 17)
Paulo Gazzaniga,22.0,ar ARG,GK,27-347,90.0,0.0,0.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,48.1,0.0,0.0,0.0,0.0, (Matchweek 17)
Pierre-Emerick Aubameyang,14.0,ga GAB,FW,30-180,90.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,0.0,33.0,1.0,0.0,1.0,0.2,0.0,14.0,64.3,0.0,0.0,0.0,1.0, (Matchweek 17)
Martinelli,35.0,br BRA,LW,18-180,90.0,0.0,0.0,37.0,2.0,0.0,0.0,1.0,1.0,44.0,4.0,1.0,3.0,0.2,0.0,21.0,66.7,1.0,4.0,2.0,5.0, (Matchweek 17)
Nicolas Pépé,19.0,ci CIV,RW,24-200,90.0,0.0,0.0,54.0,1.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,44.0,75.0,0.0,11.0,2.0,4.0, (Matchweek 17)
Mesut Özil,10.0,de GER,AM,31-061,58.0,0.0,0.0,43.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,39.0,82.1,2.0,1.0,0.0,2.0, (Matchweek 17)
Emile Smith Rowe,32.0,eng ENG,AM,19-140,32.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,13.0,92.3,0.0,1.0,0.0,0.0, (Matchweek 17)
Lucas Torreira,11.0,uy URU,DM,23-307,80.0,0.0,0.0,55.0,3.0,0.0,0.0,1.0,0.0,31.0,5.0,2.0,1.0,0.0,0.2,43.0,90.7,6.0,1.0,1.0,1.0, (Matchweek 17)
Joe Willock,28.0,eng ENG,DM,20-117,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,75.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Mattéo Guendouzi,29.0,fr FRA,DM,20-245,90.0,0.0,0.0,69.0,0.0,0.0,0.0,1.0,0.0,30.0,2.0,3.0,0.0,0.0,0.0,60.0,93.3,2.0,5.0,3.0,4.0, (Matchweek 17)
Sead Kolašinac,31.0,ba BIH,LB,26-178,39.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,76.2,2.0,3.0,1.0,1.0, (Matchweek 17)
Bukayo Saka,77.0,eng ENG,LB,18-101,51.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,1.0,0.0,0.0,33.0,75.8,2.0,5.0,0.0,0.0, (Matchweek 17)
Sokratis Papastathopoulos,5.0,gr GRE,CB,31-189,90.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,1.0,0.0,0.0,53.0,90.6,2.0,0.0,0.0,0.0, (Matchweek 17)
Calum Chambers,21.0,eng ENG,CB,24-329,90.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,3.0,0.0,0.0,67.0,80.6,2.0,2.0,0.0,0.0, (Matchweek 17)
Ainsley Maitland-Niles,15.0,eng ENG,RB,22-108,90.0,0.0,0.0,76.0,2.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.1,65.0,90.8,3.0,5.0,0.0,1.0, (Matchweek 17)
Bernd Leno,1.0,de GER,GK,27-286,90.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,70.4,0.0,0.0,0.0,0.0, (Matchweek 17)
Gabriel Jesus,9.0,br BRA,FW,22-256,90.0,0.0,1.0,35.0,7.0,2.0,0.0,2.0,1.0,31.0,1.0,1.0,0.0,0.3,0.1,25.0,88.0,1.0,4.0,0.0,0.0, (Matchweek 17)
Phil Foden,47.0,eng ENG,LW,19-201,55.0,0.0,1.0,32.0,3.0,1.0,0.0,1.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,22.0,77.3,0.0,3.0,2.0,2.0, (Matchweek 17)
Bernardo Silva,20.0,pt POR,"DM,RW",25-127,35.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,1.0,0.0,0.0,46.0,93.5,1.0,1.0,0.0,2.0, (Matchweek 17)
Raheem Sterling,7.0,eng ENG,"RW,LW",25-007,90.0,1.0,0.0,67.0,3.0,0.0,0.0,4.0,1.0,18.0,1.0,0.0,1.0,0.9,0.4,54.0,90.7,4.0,9.0,2.0,3.0, (Matchweek 17)
Kevin De Bruyne,17.0,be BEL,AM,28-170,90.0,2.0,0.0,66.0,5.0,2.0,0.0,5.0,4.0,31.0,3.0,1.0,1.0,0.4,0.2,55.0,70.9,5.0,14.0,1.0,2.0, (Matchweek 17)
İlkay Gündoğan,8.0,de GER,DM,29-052,69.0,0.0,0.0,75.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,1.0,1.0,0.0,0.1,70.0,95.7,4.0,7.0,1.0,1.0, (Matchweek 17)
Riyad Mahrez,26.0,dz ALG,RW,28-297,21.0,0.0,0.0,24.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0,0.2,0.0,18.0,94.4,0.0,4.0,1.0,3.0, (Matchweek 17)
Rodri,16.0,es ESP,DM,23-176,90.0,0.0,0.0,91.0,1.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,1.0,0.0,0.0,82.0,92.7,3.0,4.0,0.0,1.0, (Matchweek 17)
Benjamin Mendy,22.0,fr FRA,LB,25-151,84.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,72.0,87.5,10.0,8.0,0.0,1.0, (Matchweek 17)
Oleksandr Zinchenko,11.0,ua UKR,LB,23-000,6.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,12.0,91.7,0.0,2.0,0.0,0.0, (Matchweek 17)
Fernandinho,25.0,br BRA,CB,34-225,90.0,0.0,0.0,77.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,71.0,91.5,2.0,2.0,0.0,0.0, (Matchweek 17)
Nicolás Otamendi,30.0,ar ARG,CB,31-306,90.0,0.0,0.0,78.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,68.0,97.1,0.0,1.0,0.0,0.0, (Matchweek 17)
Kyle Walker,2.0,eng ENG,RB,29-201,90.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,3.0,0.0,0.0,75.0,94.7,4.0,2.0,1.0,1.0, (Matchweek 17)
Ederson,31.0,br BRA,GK,26-120,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,81.5,0.0,0.0,0.0,0.0, (Matchweek 17)
Christian Benteke,17.0,be BEL,FW,29-013,90.0,0.0,0.0,37.0,1.0,0.0,0.0,4.0,3.0,12.0,0.0,0.0,1.0,0.2,0.0,20.0,40.0,1.0,1.0,0.0,0.0, (Matchweek 17)
Wilfried Zaha,11.0,ci CIV,LW,27-036,90.0,1.0,0.0,43.0,1.0,0.0,0.0,1.0,1.0,27.0,1.0,0.0,0.0,0.1,0.0,31.0,74.2,3.0,11.0,5.0,7.0, (Matchweek 17)
Jordan Ayew,9.0,gh GHA,RW,28-096,90.0,0.0,0.0,36.0,3.0,0.0,0.0,1.0,0.0,27.0,1.0,0.0,0.0,0.0,0.1,28.0,82.1,6.0,3.0,2.0,3.0, (Matchweek 17)
James McArthur,18.0,sct SCO,"LB,CM",32-070,90.0,0.0,0.0,62.0,0.0,0.0,0.0,1.0,0.0,34.0,2.0,3.0,5.0,0.0,0.0,48.0,81.3,5.0,3.0,0.0,0.0, (Matchweek 17)
Cheikhou Kouyaté,8.0,sn SEN,CM,29-360,66.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,2.0,2.0,0.0,0.0,17.0,76.5,0.0,1.0,1.0,2.0, (Matchweek 17)
Max Meyer,7.0,de GER,CM,24-089,24.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,10.0,80.0,0.0,1.0,0.0,0.0, (Matchweek 17)
Luka Milivojević,4.0,rs SRB,DM,28-253,90.0,0.0,0.0,47.0,2.0,1.0,0.0,0.0,0.0,19.0,2.0,2.0,4.0,0.0,0.1,38.0,65.8,3.0,0.0,0.0,0.0, (Matchweek 17)
Jaïro Riedewald,44.0,nl NED,LB,23-098,45.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,69.0,2.0,1.0,1.0,1.0, (Matchweek 17)
James McCarthy,22.0,ie IRL,CM,29-034,45.0,0.0,0.0,25.0,1.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,3.0,0.2,0.0,16.0,75.0,1.0,0.0,0.0,0.0, (Matchweek 17)
Scott Dann,6.0,eng ENG,CB,32-305,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,24.0,83.3,1.0,0.0,0.0,0.0, (Matchweek 17)
James Tomkins,5.0,eng ENG,CB,30-262,90.0,0.0,1.0,44.0,1.0,1.0,0.0,1.0,0.0,8.0,2.0,2.0,3.0,0.1,0.1,22.0,77.3,3.0,0.0,0.0,0.0, (Matchweek 17)
Martin Kelly,34.0,eng ENG,RB,29-233,90.0,0.0,0.0,54.0,4.0,0.0,0.0,1.0,0.0,19.0,3.0,1.0,4.0,0.0,0.2,37.0,73.0,2.0,4.0,0.0,0.0, (Matchweek 17)
Vicente Guaita,31.0,es ESP,GK,32-340,90.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,63.3,0.0,0.0,0.0,0.0, (Matchweek 17)
Neal Maupay,7.0,fr FRA,FW,23-124,90.0,1.0,0.0,36.0,0.0,0.0,0.0,2.0,2.0,15.0,0.0,0.0,1.0,1.1,0.0,21.0,81.0,1.0,1.0,0.0,1.0, (Matchweek 17)
Leandro Trossard,11.0,be BEL,LW,25-012,83.0,0.0,0.0,89.0,2.0,1.0,0.0,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,84.0,76.2,9.0,20.0,1.0,1.0, (Matchweek 17)
Steven Alzate,46.0,co COL,LW,21-099,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,100.0,0.0,1.0,0.0,0.0, (Matchweek 17)
Aaron Mooy,18.0,au AUS,RW,29-092,90.0,0.0,0.0,55.0,1.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,46.0,69.6,5.0,4.0,0.0,1.0, (Matchweek 17)
Pascal Groß,13.0,de GER,AM,28-184,89.0,0.0,1.0,54.0,4.0,1.0,0.0,1.0,1.0,19.0,2.0,0.0,0.0,0.0,0.6,49.0,77.6,2.0,5.0,0.0,0.0, (Matchweek 17)
Bernardo,30.0,br BRA,AM,24-216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Yves Bissouma,8.0,ml MLI,CM,23-108,84.0,0.0,0.0,67.0,0.0,0.0,0.0,3.0,2.0,19.0,3.0,0.0,2.0,0.0,0.0,56.0,85.7,1.0,5.0,2.0,3.0, (Matchweek 17)
Shane Duffy,4.0,ie IRL,CM,27-349,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Davy Pröpper,24.0,nl NED,DM,28-105,90.0,0.0,0.0,94.0,3.0,0.0,0.0,3.0,1.0,13.0,1.0,2.0,0.0,0.1,0.3,84.0,89.3,11.0,4.0,0.0,2.0, (Matchweek 17)
Dan Burn,33.0,eng ENG,LB,27-221,90.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,14.0,4.0,0.0,3.0,0.0,0.0,91.0,82.4,5.0,5.0,0.0,0.0, (Matchweek 17)
Lewis Dunk,5.0,eng ENG,CB,28-025,90.0,0.0,0.0,73.0,1.0,0.0,0.0,2.0,1.0,7.0,0.0,0.0,0.0,0.2,0.0,68.0,88.2,2.0,1.0,0.0,0.0, (Matchweek 17)
Adam Webster,15.0,eng ENG,CB,24-346,90.0,0.0,0.0,67.0,2.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,1.0,0.0,0.0,58.0,87.9,3.0,2.0,0.0,0.0, (Matchweek 17)
Martín Montoya,22.0,es ESP,RB,28-246,90.0,0.0,0.0,89.0,4.0,0.0,0.0,2.0,2.0,16.0,3.0,0.0,2.0,0.9,0.0,78.0,71.8,5.0,15.0,4.0,4.0, (Matchweek 17)
Mathew Ryan,1.0,au AUS,GK,27-252,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,90.0,0.0,0.0,0.0,0.0, (Matchweek 17)
Dominic Calvert-Lewin,9.0,eng ENG,FW,22-280,90.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,19.0,1.0,0.0,2.0,0.1,0.0,31.0,67.7,3.0,1.0,0.0,0.0, (Matchweek 18)
Richarlison,7.0,br BRA,"LM,FW",22-225,90.0,0.0,0.0,44.0,4.0,0.0,0.0,2.0,0.0,16.0,2.0,0.0,0.0,0.1,0.1,28.0,60.7,2.0,4.0,0.0,1.0, (Matchweek 18)
Alex Iwobi,17.0,ng NGA,LM,23-232,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Cenk Tosun,14.0,tr TUR,"FW,LM",28-197,69.0,0.0,0.0,21.0,1.0,0.0,0.0,2.0,0.0,18.0,1.0,0.0,1.0,0.1,0.0,16.0,68.8,1.0,2.0,0.0,0.0, (Matchweek 18)
Moise Kean,27.0,it ITA,FW,19-296,11.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Fabian Delph,8.0,eng ENG,"DM,CM",30-030,71.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,34.0,91.2,2.0,3.0,1.0,2.0, (Matchweek 18)
Michael Keane,5.0,eng ENG,CB,26-344,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Gylfi Sigurðsson,10.0,is ISL,"DM,CM",30-104,90.0,0.0,0.0,36.0,0.0,0.0,0.0,2.0,0.0,18.0,3.0,2.0,0.0,0.1,0.0,24.0,75.0,2.0,0.0,1.0,1.0, (Matchweek 18)
Tom Davies,26.0,eng ENG,RM,21-174,90.0,0.0,0.0,42.0,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,1.0,0.0,0.1,28.0,78.6,2.0,3.0,2.0,3.0, (Matchweek 18)
Lucas Digne,12.0,fr FRA,LB,26-154,90.0,0.0,0.0,63.0,3.0,0.0,0.0,0.0,0.0,12.0,3.0,1.0,4.0,0.0,0.0,54.0,70.4,9.0,4.0,1.0,1.0, (Matchweek 18)
Mason Holgate,2.0,eng ENG,"CB,DM",23-060,90.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0,0.0,39.0,79.5,4.0,6.0,0.0,0.0, (Matchweek 18)
Yerry Mina,13.0,co COL,CB,25-089,90.0,0.0,0.0,44.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,37.0,97.3,1.0,2.0,1.0,1.0, (Matchweek 18)
Djibril Sidibé,19.0,fr FRA,RB,27-145,90.0,0.0,0.0,77.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,4.0,2.0,0.0,0.0,63.0,74.6,9.0,3.0,4.0,6.0, (Matchweek 18)
Jordan Pickford,1.0,eng ENG,GK,25-289,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,66.7,0.0,0.0,0.0,0.0, (Matchweek 18)
Pierre-Emerick Aubameyang,14.0,ga GAB,FW,30-186,77.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,2.0,11.0,0.0,0.0,0.0,0.5,0.0,16.0,43.8,1.0,2.0,1.0,1.0, (Matchweek 18)
Alexandre Lacazette,9.0,fr FRA,FW,28-207,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0, (Matchweek 18)
Martinelli,35.0,br BRA,LW,18-186,90.0,0.0,0.0,38.0,0.0,0.0,0.0,2.0,0.0,27.0,3.0,0.0,5.0,0.1,0.0,17.0,64.7,0.0,3.0,3.0,5.0, (Matchweek 18)
Reiss Nelson,24.0,eng ENG,RW,20-011,90.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,1.0,0.0,0.1,28.0,71.4,1.0,3.0,5.0,7.0, (Matchweek 18)
Emile Smith Rowe,32.0,eng ENG,AM,19-146,65.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,23.0,78.3,0.0,5.0,1.0,1.0, (Matchweek 18)
Joe Willock,28.0,eng ENG,AM,20-123,25.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,7.0,100.0,1.0,2.0,0.0,1.0, (Matchweek 18)
Lucas Torreira,11.0,uy URU,DM,23-313,90.0,0.0,0.0,61.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.1,53.0,90.6,6.0,4.0,1.0,1.0, (Matchweek 18)
Granit Xhaka,34.0,ch SUI,DM,27-085,90.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,69.0,82.6,2.0,5.0,2.0,2.0, (Matchweek 18)
