,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,FTR,game_home_ID,game_away_ID,Wk_h,Wk_a,rating_h_gk,rating_h_df,rating_h_mf,rating_h_att,rating_h_bench,influence_h,creativity_h,threat_h,bps_h,selected_h,rating_a_gk,rating_a_df,rating_a_mf,rating_a_att,rating_a_bench,influence_a,creativity_a,threat_a,bps_a,selected_a
51,2019-09-21,12:30,Leicester City,Tottenham,2,1,H,Leicester City2019-09-21,Tottenham2019-09-21,6,6,50.15812832167893,118.83366117055802,82.20798737745858,13.345313676387304,37.21009384306847,140.00576005760055,64.32776527765277,85.95337953379534,112.12465124651246,3610876.8468184676,0.0,163.80487130878646,74.59308935019354,82.67676306044606,26.965415253981096,238.82858428584288,127.19783097830977,129.31689316893164,228.38970389703897,3148795.9329493293
52,2019-09-21,15:00,Burnley,Norwich City,2,0,H,Burnley2019-09-21,Norwich City2019-09-21,6,6,54.631118511852335,84.4183512888712,62.33712205860819,13.826605836443992,16.503521084500743,158.23432634326338,72.70039600396004,32.30564305643056,116.35163351633514,2589020.918639186,58.990293169119845,64.49715147588229,39.99607248079845,95.56712607700214,7.718923926142699,360.44824048240486,79.76273962739626,108.73845738457385,216.95553955539552,3992998.7898478983
53,2019-09-21,15:00,Everton,Sheffield Utd,0,2,A,Everton2019-09-21,Sheffield Utd2019-09-21,6,6,31.274284955816697,103.80035649539386,52.913069354096436,48.555176366615115,28.97948331450046,163.15181351813516,127.59583295832955,88.9739897398974,127.03978039780398,4876223.4250742495,67.24822983103667,109.71326245685984,79.25142549124435,8.850164872593519,6.412983840276925,183.46868868688685,163.44006840068397,126.05931059310592,135.6863468634686,1904817.0781207809
54,2019-09-21,15:00,Manchester City,Watford,8,0,H,Manchester City2019-09-21,Watford2019-09-21,6,6,17.85056664851581,86.85761139924358,57.64348228108301,73.62260082513231,0.0205029145244362,186.2560885608856,154.46508865088649,215.8617586175861,151.93357933579333,8678647.240212401,33.70282614190478,67.3100288666428,135.79982616233963,78.71064870885465,39.199639292616325,194.24860048600485,239.4133381333813,214.35928359283588,143.46962469624694,635718.1717217171
55,2019-09-21,17:30,Newcastle Utd,Brighton,0,0,D,Newcastle Utd2019-09-21,Brighton2019-09-21,6,6,52.91200769002265,74.11420363100682,28.91064994427017,54.5119335616829,0.02714989032526484,214.16158761587613,83.4630186301863,58.196921969219694,128.90963909639095,1172842.3747637477,21.024104529361992,96.053329470449,47.50265817550857,57.248148342935814,11.66087133147942,128.14209342093417,105.35691656916568,99.94509945099449,108.4631446314463,2052117.4527945276
56,2019-09-22,14:00,Crystal Palace,Wolves,1,1,D,Crystal Palace2019-09-22,Wolves2019-09-22,6,6,16.96028416887708,66.11550867829546,66.86683689114555,20.91501670254801,21.476618899264842,121.6172081720817,98.20856808568087,141.41148411484116,102.46233462334621,2650964.2403024025,8.250202976292575,76.08538227019258,44.16738272335782,62.18228033701123,33.76832071231574,112.61632616326162,90.20130501305012,102.40392403924038,99.31509315093149,3661999.3897938975
57,2019-09-22,14:00,West Ham,Manchester Utd,2,0,H,West Ham2019-09-22,Manchester Utd2019-09-22,6,6,56.51223579967304,49.061339992904024,99.05727557743148,16.870411168571913,5.4233730895465095,136.62696426964268,135.10857708577083,145.62208622086223,159.04887048870486,1569894.182791828,49.056622775803454,98.79115919180708,50.15972706449645,69.76902043088305,8.18593707389215,185.21274412744125,99.0280442804428,104.32823328233283,178.36297362973627,6613449.106291062
58,2019-09-22,16:30,Arsenal,Aston Villa,3,2,H,Arsenal2019-09-22,Aston Villa2019-09-22,6,6,69.09245244515992,67.67672972919945,88.71674705564172,49.95200913241191,19.035258634221062,241.78977589775897,91.97662676626766,71.39438394383943,185.46656466564664,4758304.237692377,35.92992885427983,93.50746112363011,72.92521741536525,35.00907063502943,9.124440651978041,155.7627756277563,101.96645666456662,95.97911979119792,151.89649896498966,1867813.0146701466
59,2019-09-22,16:30,Chelsea,Liverpool,1,2,A,Chelsea2019-09-22,Liverpool2019-09-22,6,6,34.49853404857207,85.68343522948112,44.28141818108001,138.50900512036307,66.63153563446762,308.590333903339,113.29351093510934,100.69579695796956,227.550085500855,3690450.6300063,22.964941548860963,213.38752930037197,30.610234165242193,114.05333538947426,1.9302025556260047,284.8354963549635,279.1317433174332,281.9495094950949,228.56475564755644,12460331.159301594
60,2019-09-28,12:30,Sheffield Utd,Liverpool,0,1,A,Sheffield Utd2019-09-28,Liverpool2019-09-28,7,7,52.80857969266829,82.7187192363895,44.467585253941444,10.910585256170119,22.492426572988613,209.68689508689513,52.163895563895586,21.605826605826614,216.0687150687151,1994660.4976554979,30.903197566908172,95.00757215894622,49.20688765332766,69.89333976565332,5.124825874165091,246.4635112635113,118.36301356301358,137.99480699480702,170.45641745641746,12579527.135126136
61,2019-09-28,15:00,Aston Villa,Burnley,2,2,D,Aston Villa2019-09-28,Burnley2019-09-28,7,7,27.080583474107403,54.43929387017877,53.38460785045758,97.47545672268069,43.101626004405276,240.20089820089822,107.31844461844463,136.23258723258724,162.63535563535564,1861942.2171252174,46.98444018262354,83.00042173265723,103.5251308771893,63.73267962009366,6.396678635413121,232.90350730350733,171.61013851013854,205.73073773073776,241.1352881352881,2618922.621765622
62,2019-09-28,15:00,Bournemouth,West Ham,2,2,D,Bournemouth2019-09-28,West Ham2019-09-28,7,7,67.90779006169222,64.64451012950444,86.59511648495322,31.57443694256345,7.426918784597519,296.86707166707174,62.87119817119818,96.20159120159121,188.95835695835697,2993023.441423442,58.38327458086428,68.33242990208089,112.13886375378719,12.082799537697772,15.320433371633339,214.54277434277432,90.46081306081307,105.46216846216848,224.7049527049527,1554643.5030285032
63,2019-09-28,15:00,Chelsea,Brighton,2,0,H,Chelsea2019-09-28,Brighton2019-09-28,7,7,28.533415249444293,121.04666249875854,38.58800733554659,29.89838684823205,31.74449723116556,134.45545085545086,164.92756612756614,81.90446490446492,113.11921411921416,4435297.661365662,59.90439696213483,165.2127489973765,41.833814149287605,46.923156286329174,11.488585470755496,142.66528066528068,158.93838953838952,171.91366291366288,181.6108036108036,1986698.1249831254
64,2019-09-28,15:00,Crystal Palace,Norwich City,2,0,H,Crystal Palace2019-09-28,Norwich City2019-09-28,7,7,43.42495016111234,92.26681295056201,81.48108519162736,12.741862051635898,7.192157142380093,170.23537363537363,87.55391815391816,146.44313344313346,102.84069984069984,2736007.7734427736,0.0,84.81354091998568,57.64603482708621,57.02221488992704,6.974287211687462,125.15395415395419,109.49738909738909,110.25746325746326,109.56581256581258,4899379.2185472185
65,2019-09-28,15:00,Tottenham,Southampton,2,1,H,Tottenham2019-09-28,Southampton2019-09-28,7,7,7.374159002931285,112.12620014724057,65.67965055274885,76.32803159944545,43.317089012237744,187.5987147987148,121.1967635967636,125.65226665226666,146.84465084465086,3537845.1853551846,19.64347275557441,94.91553955317998,118.62190547267124,32.00876321898043,5.620406435100472,166.23501003501002,166.91304191304192,226.2828432828433,133.68569268569271,1106862.031869032
