player,team,matchweek,date,start11
Jordan Pickford,Everton,20.0,2019-12-28,True
Mason Holgate,Everton,20.0,2019-12-28,True
Leighton Baines,Everton,20.0,2019-12-28,True
Michael Keane,Everton,20.0,2019-12-28,True
Richarlison,Everton,20.0,2019-12-28,True
Dominic Calvert-Lewin,Everton,20.0,2019-12-28,True
Gylfi Sigurðsson,Everton,20.0,2019-12-28,True
Theo Walcott,Everton,20.0,2019-12-28,True
Djibril Sidibé,Everton,20.0,2019-12-28,True
Tom Davies,Everton,20.0,2019-12-28,True
Moise Kean,Everton,20.0,2019-12-28,True
Maarten Stekelenburg,Everton,20.0,2019-12-28,False
Fabian Delph,Everton,20.0,2019-12-28,False
Lucas Digne,Everton,20.0,2019-12-28,False
Yerry Mina,Everton,20.0,2019-12-28,False
Cenk Tosun,Everton,20.0,2019-12-28,False
Bernard,Everton,20.0,2019-12-28,False
Séamus Coleman,Everton,20.0,2019-12-28,False
Alex McCarthy,Southampton,20.0,2019-12-28,True
Cédric Soares,Southampton,20.0,2019-12-28,True
Jack Stephens,Southampton,20.0,2019-12-28,True
Danny Ings,Southampton,20.0,2019-12-28,True
Che Adams,Southampton,20.0,2019-12-28,True
James Ward-Prowse,Southampton,20.0,2019-12-28,True
Sofiane Boufal,Southampton,20.0,2019-12-28,True
Ryan Bertrand,Southampton,20.0,2019-12-28,True
Nathan Redmond,Southampton,20.0,2019-12-28,True
Pierre Højbjerg,Southampton,20.0,2019-12-28,True
Jan Bednarek,Southampton,20.0,2019-12-28,True
Angus Gunn,Southampton,20.0,2019-12-28,False
Maya Yoshida,Southampton,20.0,2019-12-28,False
Jannik Vestergaard,Southampton,20.0,2019-12-28,False
Moussa Djenepo,Southampton,20.0,2019-12-28,False
Oriol Romeu,Southampton,20.0,2019-12-28,False
Stuart Armstrong,Southampton,20.0,2019-12-28,False
William Smallbone,Southampton,20.0,2019-12-28,False
Vicente Guaita,Crystal Palace,20.0,2019-12-28,True
Luka Milivojević,Crystal Palace,20.0,2019-12-28,True
James Tomkins,Crystal Palace,20.0,2019-12-28,True
Max Meyer,Crystal Palace,20.0,2019-12-28,True
Jordan Ayew,Crystal Palace,20.0,2019-12-28,True
Wilfried Zaha,Crystal Palace,20.0,2019-12-28,True
Mamadou Sakho,Crystal Palace,20.0,2019-12-28,True
James McArthur,Crystal Palace,20.0,2019-12-28,True
James McCarthy,Crystal Palace,20.0,2019-12-28,True
Martin Kelly,Crystal Palace,20.0,2019-12-28,True
Jaïro Riedewald,Crystal Palace,20.0,2019-12-28,True
Wayne Hennessey,Crystal Palace,20.0,2019-12-28,False
Cheikhou Kouyaté,Crystal Palace,20.0,2019-12-28,False
Connor Wickham,Crystal Palace,20.0,2019-12-28,False
Víctor Camarasa,Crystal Palace,20.0,2019-12-28,False
Sam Woods,Crystal Palace,20.0,2019-12-28,False
Brandon Pierrick,Crystal Palace,20.0,2019-12-28,False
James Daly,Crystal Palace,20.0,2019-12-28,False
Ben Foster,Watford,20.0,2019-12-28,True
Adrian Mariappa,Watford,20.0,2019-12-28,True
Gerard Deulofeu,Watford,20.0,2019-12-28,True
Troy Deeney,Watford,20.0,2019-12-28,True
Craig Cathcart,Watford,20.0,2019-12-28,True
Abdoulaye Doucouré,Watford,20.0,2019-12-28,True
Will Hughes,Watford,20.0,2019-12-28,True
Kiko Femenía,Watford,20.0,2019-12-28,True
Ismaila Sarr,Watford,20.0,2019-12-28,True
Christian Kabasele,Watford,20.0,2019-12-28,True
Étienne Capoue,Watford,20.0,2019-12-28,True
Heurelho Gomes,Watford,20.0,2019-12-28,False
Craig Dawson,Watford,20.0,2019-12-28,False
Adam Masina,Watford,20.0,2019-12-28,False
Nathaniel Chalobah,Watford,20.0,2019-12-28,False
Andre Gray,Watford,20.0,2019-12-28,False
Domingos Quina,Watford,20.0,2019-12-28,False
Isaac Success,Watford,20.0,2019-12-28,False
Tom Heaton,Aston Villa,20.0,2019-12-28,True
Douglas Luiz,Aston Villa,20.0,2019-12-28,True
Henri Lansbury,Aston Villa,20.0,2019-12-28,True
Wesley Moraes,Aston Villa,20.0,2019-12-28,True
Jack Grealish,Aston Villa,20.0,2019-12-28,True
Conor Hourihane,Aston Villa,20.0,2019-12-28,True
Ezri Konsa,Aston Villa,20.0,2019-12-28,True
Matt Targett,Aston Villa,20.0,2019-12-28,True
Jota,Aston Villa,20.0,2019-12-28,True
Ahmed Elmohamady,Aston Villa,20.0,2019-12-28,True
Kortney Hause,Aston Villa,20.0,2019-12-28,True
Ørjan Nyland,Aston Villa,20.0,2019-12-28,False
James Chester,Aston Villa,20.0,2019-12-28,False
Marvelous Nakamba,Aston Villa,20.0,2019-12-28,False
Trézéguet,Aston Villa,20.0,2019-12-28,False
Anwar El Ghazi,Aston Villa,20.0,2019-12-28,False
Frederic Guilbert,Aston Villa,20.0,2019-12-28,False
Jonathan Kodjia,Aston Villa,20.0,2019-12-28,False
Łukasz Fabiański,West Ham United,20.0,2019-12-28,True
Fabián Balbuena,West Ham United,20.0,2019-12-28,True
Felipe Anderson,West Ham United,20.0,2019-12-28,True
Manuel Lanzini,West Ham United,20.0,2019-12-28,True
Carlos Sánchez,West Ham United,20.0,2019-12-28,True
Pablo Fornals,West Ham United,20.0,2019-12-28,True
Sébastien Haller,West Ham United,20.0,2019-12-28,True
Issa Diop,West Ham United,20.0,2019-12-28,True
Ryan Fredericks,West Ham United,20.0,2019-12-28,True
Arthur Masuaku,West Ham United,20.0,2019-12-28,True
Declan Rice,West Ham United,20.0,2019-12-28,True
Roberto,West Ham United,20.0,2019-12-28,False
Winston Reid,West Ham United,20.0,2019-12-28,False
Pablo Zabaleta,West Ham United,20.0,2019-12-28,False
Robert Snodgrass,West Ham United,20.0,2019-12-28,False
Mark Noble,West Ham United,20.0,2019-12-28,False
Albian Ajeti,West Ham United,20.0,2019-12-28,False
Michail Antonio,West Ham United,20.0,2019-12-28,False
Kasper Schmeichel,Leicester City,20.0,2019-12-28,True
James Justin,Leicester City,20.0,2019-12-28,True
Wes Morgan,Leicester City,20.0,2019-12-28,True
Jonny Evans,Leicester City,20.0,2019-12-28,True
Demarai Gray,Leicester City,20.0,2019-12-28,True
Marc Albrighton,Leicester City,20.0,2019-12-28,True
Kelechi Iheanacho,Leicester City,20.0,2019-12-28,True
Ayoze Pérez,Leicester City,20.0,2019-12-28,True
Hamza Choudhury,Leicester City,20.0,2019-12-28,True
Nampalys Mendy,Leicester City,20.0,2019-12-28,True
Christian Fuchs,Leicester City,20.0,2019-12-28,True
Danny Ward,Leicester City,20.0,2019-12-28,False
Ben Chilwell,Leicester City,20.0,2019-12-28,False
Çağlar Söyüncü,Leicester City,20.0,2019-12-28,False
Youri Tielemans,Leicester City,20.0,2019-12-28,False
James Maddison,Leicester City,20.0,2019-12-28,False
Harvey Barnes,Leicester City,20.0,2019-12-28,False
Wilfred Ndidi,Leicester City,20.0,2019-12-28,False
Tim Krul,Norwich City,20.0,2019-12-28,True
Max Aarons,Norwich City,20.0,2019-12-28,True
Grant Hanley,Norwich City,20.0,2019-12-28,True
Christoph Zimmermann,Norwich City,20.0,2019-12-28,True
Mario Vrančić,Norwich City,20.0,2019-12-28,True
Onel Hernández,Norwich City,20.0,2019-12-28,True
Jamal Lewis,Norwich City,20.0,2019-12-28,True
Emi Buendía,Norwich City,20.0,2019-12-28,True
Marco Stiepermann,Norwich City,20.0,2019-12-28,True
Teemu Pukki,Norwich City,20.0,2019-12-28,True
Alexander Tettey,Norwich City,20.0,2019-12-28,True
Michael McGovern,Norwich City,20.0,2019-12-28,False
Sam Byram,Norwich City,20.0,2019-12-28,False
Todd Cantwell,Norwich City,20.0,2019-12-28,False
Tom Trybull,Norwich City,20.0,2019-12-28,False
Kenny McLean,Norwich City,20.0,2019-12-28,False
Ibrahim Amadou,Norwich City,20.0,2019-12-28,False
Dennis Srbeny,Norwich City,20.0,2019-12-28,False
Paulo Gazzaniga,Tottenham Hotspur,20.0,2019-12-28,True
Toby Alderweireld,Tottenham Hotspur,20.0,2019-12-28,True
Jan Vertonghen,Tottenham Hotspur,20.0,2019-12-28,True
Harry Kane,Tottenham Hotspur,20.0,2019-12-28,True
Giovani Lo Celso,Tottenham Hotspur,20.0,2019-12-28,True
Ryan Sessegnon,Tottenham Hotspur,20.0,2019-12-28,True
Dele Alli,Tottenham Hotspur,20.0,2019-12-28,True
Juan Foyth,Tottenham Hotspur,20.0,2019-12-28,True
Christian Eriksen,Tottenham Hotspur,20.0,2019-12-28,True
Serge Aurier,Tottenham Hotspur,20.0,2019-12-28,True
Tanguy Ndombele,Tottenham Hotspur,20.0,2019-12-28,True
Michel Vorm,Tottenham Hotspur,20.0,2019-12-28,False
Davinson Sánchez,Tottenham Hotspur,20.0,2019-12-28,False
Érik Lamela,Tottenham Hotspur,20.0,2019-12-28,False
Eric Dier,Tottenham Hotspur,20.0,2019-12-28,False
Lucas Moura,Tottenham Hotspur,20.0,2019-12-28,False
Oliver Skipp,Tottenham Hotspur,20.0,2019-12-28,False
Japhet Tanganga,Tottenham Hotspur,20.0,2019-12-28,False
Nick Pope,Burnley,20.0,2019-12-28,True
Charlie Taylor,Burnley,20.0,2019-12-28,True
Jack Cork,Burnley,20.0,2019-12-28,True
James Tarkowski,Burnley,20.0,2019-12-28,True
Ben Mee,Burnley,20.0,2019-12-28,True
Chris Wood,Burnley,20.0,2019-12-28,True
Ashley Barnes,Burnley,20.0,2019-12-28,True
Dwight McNeil,Burnley,20.0,2019-12-28,True
Jeff Hendrick,Burnley,20.0,2019-12-28,True
Ashley Westwood,Burnley,20.0,2019-12-28,True
Phil Bardsley,Burnley,20.0,2019-12-28,True
Joe Hart,Burnley,20.0,2019-12-28,False
Matthew Lowton,Burnley,20.0,2019-12-28,False
Jóhann Berg Guðmundsson,Burnley,20.0,2019-12-28,False
Danny Drinkwater,Burnley,20.0,2019-12-28,False
Robbie Brady,Burnley,20.0,2019-12-28,False
Jay Rodriguez,Burnley,20.0,2019-12-28,False
Kevin Long,Burnley,20.0,2019-12-28,False
David de Gea,Manchester United,20.0,2019-12-28,True
Victor Lindelöf,Manchester United,20.0,2019-12-28,True
Harry Maguire,Manchester United,20.0,2019-12-28,True
Anthony Martial,Manchester United,20.0,2019-12-28,True
Marcus Rashford,Manchester United,20.0,2019-12-28,True
Andreas Pereira,Manchester United,20.0,2019-12-28,True
Fred,Manchester United,20.0,2019-12-28,True
Ashley Young,Manchester United,20.0,2019-12-28,True
Daniel James,Manchester United,20.0,2019-12-28,True
Nemanja Matić,Manchester United,20.0,2019-12-28,True
Brandon Williams,Manchester United,20.0,2019-12-28,True
Sergio Romero,Manchester United,20.0,2019-12-28,False
Phil Jones,Manchester United,20.0,2019-12-28,False
Juan Mata,Manchester United,20.0,2019-12-28,False
Jesse Lingard,Manchester United,20.0,2019-12-28,False
Luke Shaw,Manchester United,20.0,2019-12-28,False
Mason Greenwood,Manchester United,20.0,2019-12-28,False
Aaron Wan-Bissaka,Manchester United,20.0,2019-12-28,False
Bernd Leno,Arsenal,20.0,2019-12-29,True
Alexandre Lacazette,Arsenal,20.0,2019-12-29,True
Mesut Özil,Arsenal,20.0,2019-12-29,True
Lucas Torreira,Arsenal,20.0,2019-12-29,True
Pierre-Emerick Aubameyang,Arsenal,20.0,2019-12-29,True
Ainsley Maitland-Niles,Arsenal,20.0,2019-12-29,True
Calum Chambers,Arsenal,20.0,2019-12-29,True
David Luiz,Arsenal,20.0,2019-12-29,True
Reiss Nelson,Arsenal,20.0,2019-12-29,True
Mattéo Guendouzi,Arsenal,20.0,2019-12-29,True
Bukayo Saka,Arsenal,20.0,2019-12-29,True
Emiliano Martínez,Arsenal,20.0,2019-12-29,False
Nicolas Pépé,Arsenal,20.0,2019-12-29,False
Shkodran Mustafi,Arsenal,20.0,2019-12-29,False
Konstantinos Mavropanos,Arsenal,20.0,2019-12-29,False
Joe Willock,Arsenal,20.0,2019-12-29,False
Emile Smith Rowe,Arsenal,20.0,2019-12-29,False
Tyreece John-Jules,Arsenal,20.0,2019-12-29,False
Kepa Arrizabalaga,Chelsea,20.0,2019-12-29,True
Antonio Rüdiger,Chelsea,20.0,2019-12-29,True
N'Golo Kanté,Chelsea,20.0,2019-12-29,True
Tammy Abraham,Chelsea,20.0,2019-12-29,True
Willian,Chelsea,20.0,2019-12-29,True
Kurt Zouma,Chelsea,20.0,2019-12-29,True
Mateo Kovačić,Chelsea,20.0,2019-12-29,True
Mason Mount,Chelsea,20.0,2019-12-29,True
César Azpilicueta,Chelsea,20.0,2019-12-29,True
Fikayo Tomori,Chelsea,20.0,2019-12-29,True
Emerson Palmieri,Chelsea,20.0,2019-12-29,True
Willy Caballero,Chelsea,20.0,2019-12-29,False
Andreas Christensen,Chelsea,20.0,2019-12-29,False
Jorginho,Chelsea,20.0,2019-12-29,False
Ross Barkley,Chelsea,20.0,2019-12-29,False
Callum Hudson-Odoi,Chelsea,20.0,2019-12-29,False
Michy Batshuayi,Chelsea,20.0,2019-12-29,False
Tariq Lamptey,Chelsea,20.0,2019-12-29,False
Alisson,Liverpool,20.0,2019-12-29,True
Virgil van Dijk,Liverpool,20.0,2019-12-29,True
Georginio Wijnaldum,Liverpool,20.0,2019-12-29,True
Roberto Firmino,Liverpool,20.0,2019-12-29,True
Sadio Mané,Liverpool,20.0,2019-12-29,True
Mohamed Salah,Liverpool,20.0,2019-12-29,True
Joe Gomez,Liverpool,20.0,2019-12-29,True
Jordan Henderson,Liverpool,20.0,2019-12-29,True
Adam Lallana,Liverpool,20.0,2019-12-29,True
Andrew Robertson,Liverpool,20.0,2019-12-29,True
Trent Alexander-Arnold,Liverpool,20.0,2019-12-29,True
Adrián,Liverpool,20.0,2019-12-29,False
James Milner,Liverpool,20.0,2019-12-29,False
Naby Keïta,Liverpool,20.0,2019-12-29,False
Divock Origi,Liverpool,20.0,2019-12-29,False
Curtis Jones,Liverpool,20.0,2019-12-29,False
Harvey Elliott,Liverpool,20.0,2019-12-29,False
Neco Williams,Liverpool,20.0,2019-12-29,False
Rui Patrício,Wolverhampton Wanderers,20.0,2019-12-29,True
Ryan Bennett,Wolverhampton Wanderers,20.0,2019-12-29,True
Pedro Neto,Wolverhampton Wanderers,20.0,2019-12-29,True
Rúben Neves,Wolverhampton Wanderers,20.0,2019-12-29,True
Conor Coady,Wolverhampton Wanderers,20.0,2019-12-29,True
Diogo Jota,Wolverhampton Wanderers,20.0,2019-12-29,True
Jonny Castro,Wolverhampton Wanderers,20.0,2019-12-29,True
João Moutinho,Wolverhampton Wanderers,20.0,2019-12-29,True
Rúben Vinagre,Wolverhampton Wanderers,20.0,2019-12-29,True
Leander Dendoncker,Wolverhampton Wanderers,20.0,2019-12-29,True
Max Kilman,Wolverhampton Wanderers,20.0,2019-12-29,True
John Ruddy,Wolverhampton Wanderers,20.0,2019-12-29,False
Matt Doherty,Wolverhampton Wanderers,20.0,2019-12-29,False
Raúl Jiménez,Wolverhampton Wanderers,20.0,2019-12-29,False
Romain Saïss,Wolverhampton Wanderers,20.0,2019-12-29,False
Adama Traoré,Wolverhampton Wanderers,20.0,2019-12-29,False
Owen Otasowie,Wolverhampton Wanderers,20.0,2019-12-29,False
Oskar Buur,Wolverhampton Wanderers,20.0,2019-12-29,False
Claudio Bravo,Manchester City,20.0,2019-12-29,True
Kyle Walker,Manchester City,20.0,2019-12-29,True
Raheem Sterling,Manchester City,20.0,2019-12-29,True
Sergio Agüero,Manchester City,20.0,2019-12-29,True
Oleksandr Zinchenko,Manchester City,20.0,2019-12-29,True
Rodri,Manchester City,20.0,2019-12-29,True
Kevin De Bruyne,Manchester City,20.0,2019-12-29,True
Bernardo Silva,Manchester City,20.0,2019-12-29,True
Fernandinho,Manchester City,20.0,2019-12-29,True
Riyad Mahrez,Manchester City,20.0,2019-12-29,True
Eric García,Manchester City,20.0,2019-12-29,True
Scott Carson,Manchester City,20.0,2019-12-29,False
İlkay Gündoğan,Manchester City,20.0,2019-12-29,False
Gabriel Jesus,Manchester City,20.0,2019-12-29,False
Benjamin Mendy,Manchester City,20.0,2019-12-29,False
João Cancelo,Manchester City,20.0,2019-12-29,False
Nicolás Otamendi,Manchester City,20.0,2019-12-29,False
Phil Foden,Manchester City,20.0,2019-12-29,False
Dean Henderson,Sheffield United,20.0,2019-12-29,True
George Baldock,Sheffield United,20.0,2019-12-29,True
Enda Stevens,Sheffield United,20.0,2019-12-29,True
John Fleck,Sheffield United,20.0,2019-12-29,True
Jack O'Connell,Sheffield United,20.0,2019-12-29,True
Chris Basham,Sheffield United,20.0,2019-12-29,True
Callum Robinson,Sheffield United,20.0,2019-12-29,True
John Egan,Sheffield United,20.0,2019-12-29,True
Oliver Norwood,Sheffield United,20.0,2019-12-29,True
Lys Mousset,Sheffield United,20.0,2019-12-29,True
Muhamed Bešić,Sheffield United,20.0,2019-12-29,True
Michael Verrips,Sheffield United,20.0,2019-12-29,False
Luke Freeman,Sheffield United,20.0,2019-12-29,False
Oliver McBurnie,Sheffield United,20.0,2019-12-29,False
Billy Sharp,Sheffield United,20.0,2019-12-29,False
Phil Jagielka,Sheffield United,20.0,2019-12-29,False
David McGoldrick,Sheffield United,20.0,2019-12-29,False
Ben Osborn,Sheffield United,20.0,2019-12-29,False
Nick Pope,Burnley,21.0,2020-01-01,True
Charlie Taylor,Burnley,21.0,2020-01-01,True
Jack Cork,Burnley,21.0,2020-01-01,True
James Tarkowski,Burnley,21.0,2020-01-01,True
Ben Mee,Burnley,21.0,2020-01-01,True
Chris Wood,Burnley,21.0,2020-01-01,True
Ashley Barnes,Burnley,21.0,2020-01-01,True
Dwight McNeil,Burnley,21.0,2020-01-01,True
Robbie Brady,Burnley,21.0,2020-01-01,True
Ashley Westwood,Burnley,21.0,2020-01-01,True
Phil Bardsley,Burnley,21.0,2020-01-01,True
Joe Hart,Burnley,21.0,2020-01-01,False
Matthew Lowton,Burnley,21.0,2020-01-01,False
Jóhann Berg Guðmundsson,Burnley,21.0,2020-01-01,False
Danny Drinkwater,Burnley,21.0,2020-01-01,False
Jeff Hendrick,Burnley,21.0,2020-01-01,False
Jay Rodriguez,Burnley,21.0,2020-01-01,False
Kevin Long,Burnley,21.0,2020-01-01,False
Tom Heaton,Aston Villa,21.0,2020-01-01,True
Neil Taylor,Aston Villa,21.0,2020-01-01,True
Douglas Luiz,Aston Villa,21.0,2020-01-01,True
Wesley Moraes,Aston Villa,21.0,2020-01-01,True
Jack Grealish,Aston Villa,21.0,2020-01-01,True
Marvelous Nakamba,Aston Villa,21.0,2020-01-01,True
Ezri Konsa,Aston Villa,21.0,2020-01-01,True
Trézéguet,Aston Villa,21.0,2020-01-01,True
Frederic Guilbert,Aston Villa,21.0,2020-01-01,True
Kortney Hause,Aston Villa,21.0,2020-01-01,True
Tyrone Mings,Aston Villa,21.0,2020-01-01,True
Ørjan Nyland,Aston Villa,21.0,2020-01-01,False
James Chester,Aston Villa,21.0,2020-01-01,False
Henri Lansbury,Aston Villa,21.0,2020-01-01,False
Conor Hourihane,Aston Villa,21.0,2020-01-01,False
Anwar El Ghazi,Aston Villa,21.0,2020-01-01,False
Jonathan Kodjia,Aston Villa,21.0,2020-01-01,False
Ahmed Elmohamady,Aston Villa,21.0,2020-01-01,False
Mathew Ryan,Brighton & Hove Albion,21.0,2020-01-01,True
Lewis Dunk,Brighton & Hove Albion,21.0,2020-01-01,True
Neal Maupay,Brighton & Hove Albion,21.0,2020-01-01,True
Yves Bissouma,Brighton & Hove Albion,21.0,2020-01-01,True
Leandro Trossard,Brighton & Hove Albion,21.0,2020-01-01,True
Adam Webster,Brighton & Hove Albion,21.0,2020-01-01,True
Aaron Mooy,Brighton & Hove Albion,21.0,2020-01-01,True
Martín Montoya,Brighton & Hove Albion,21.0,2020-01-01,True
Davy Pröpper,Brighton & Hove Albion,21.0,2020-01-01,True
Dan Burn,Brighton & Hove Albion,21.0,2020-01-01,True
Steven Alzate,Brighton & Hove Albion,21.0,2020-01-01,True
David Button,Brighton & Hove Albion,21.0,2020-01-01,False
Shane Duffy,Brighton & Hove Albion,21.0,2020-01-01,False
Dale Stephens,Brighton & Hove Albion,21.0,2020-01-01,False
Pascal Groß,Brighton & Hove Albion,21.0,2020-01-01,False
Alireza Jahanbakhsh,Brighton & Hove Albion,21.0,2020-01-01,False
Bernardo,Brighton & Hove Albion,21.0,2020-01-01,False
Aaron Connolly,Brighton & Hove Albion,21.0,2020-01-01,False
Kepa Arrizabalaga,Chelsea,21.0,2020-01-01,True
Antonio Rüdiger,Chelsea,21.0,2020-01-01,True
Jorginho,Chelsea,21.0,2020-01-01,True
N'Golo Kanté,Chelsea,21.0,2020-01-01,True
Tammy Abraham,Chelsea,21.0,2020-01-01,True
Willian,Chelsea,21.0,2020-01-01,True
Kurt Zouma,Chelsea,21.0,2020-01-01,True
Mason Mount,Chelsea,21.0,2020-01-01,True
Christian Pulisic,Chelsea,21.0,2020-01-01,True
Reece James,Chelsea,21.0,2020-01-01,True
César Azpilicueta,Chelsea,21.0,2020-01-01,True
Willy Caballero,Chelsea,21.0,2020-01-01,False
Andreas Christensen,Chelsea,21.0,2020-01-01,False
Mateo Kovačić,Chelsea,21.0,2020-01-01,False
Callum Hudson-Odoi,Chelsea,21.0,2020-01-01,False
Michy Batshuayi,Chelsea,21.0,2020-01-01,False
Emerson Palmieri,Chelsea,21.0,2020-01-01,False
Tariq Lamptey,Chelsea,21.0,2020-01-01,False
Alex McCarthy,Southampton,21.0,2020-01-01,True
Cédric Soares,Southampton,21.0,2020-01-01,True
Jack Stephens,Southampton,21.0,2020-01-01,True
Danny Ings,Southampton,21.0,2020-01-01,True
Moussa Djenepo,Southampton,21.0,2020-01-01,True
James Ward-Prowse,Southampton,21.0,2020-01-01,True
Stuart Armstrong,Southampton,21.0,2020-01-01,True
Ryan Bertrand,Southampton,21.0,2020-01-01,True
Nathan Redmond,Southampton,21.0,2020-01-01,True
Pierre Højbjerg,Southampton,21.0,2020-01-01,True
Jan Bednarek,Southampton,21.0,2020-01-01,True
Angus Gunn,Southampton,21.0,2020-01-01,False
Maya Yoshida,Southampton,21.0,2020-01-01,False
Jannik Vestergaard,Southampton,21.0,2020-01-01,False
Shane Long,Southampton,21.0,2020-01-01,False
Che Adams,Southampton,21.0,2020-01-01,False
Oriol Romeu,Southampton,21.0,2020-01-01,False
Michael Obafemi,Southampton,21.0,2020-01-01,False
Paulo Gazzaniga,Tottenham Hotspur,21.0,2020-01-01,True
Toby Alderweireld,Tottenham Hotspur,21.0,2020-01-01,True
Jan Vertonghen,Tottenham Hotspur,21.0,2020-01-01,True
Harry Kane,Tottenham Hotspur,21.0,2020-01-01,True
Moussa Sissoko,Tottenham Hotspur,21.0,2020-01-01,True
Ryan Sessegnon,Tottenham Hotspur,21.0,2020-01-01,True
Dele Alli,Tottenham Hotspur,21.0,2020-01-01,True
Christian Eriksen,Tottenham Hotspur,21.0,2020-01-01,True
Serge Aurier,Tottenham Hotspur,21.0,2020-01-01,True
Lucas Moura,Tottenham Hotspur,21.0,2020-01-01,True
Tanguy Ndombele,Tottenham Hotspur,21.0,2020-01-01,True
Michel Vorm,Tottenham Hotspur,21.0,2020-01-01,False
Davinson Sánchez,Tottenham Hotspur,21.0,2020-01-01,False
Harry Winks,Tottenham Hotspur,21.0,2020-01-01,False
Érik Lamela,Tottenham Hotspur,21.0,2020-01-01,False
Giovani Lo Celso,Tottenham Hotspur,21.0,2020-01-01,False
Oliver Skipp,Tottenham Hotspur,21.0,2020-01-01,False
Japhet Tanganga,Tottenham Hotspur,21.0,2020-01-01,False
Ben Foster,Watford,21.0,2020-01-01,True
Craig Dawson,Watford,21.0,2020-01-01,True
Gerard Deulofeu,Watford,21.0,2020-01-01,True
Troy Deeney,Watford,21.0,2020-01-01,True
Nathaniel Chalobah,Watford,21.0,2020-01-01,True
Craig Cathcart,Watford,21.0,2020-01-01,True
Abdoulaye Doucouré,Watford,21.0,2020-01-01,True
Kiko Femenía,Watford,21.0,2020-01-01,True
Ismaila Sarr,Watford,21.0,2020-01-01,True
Christian Kabasele,Watford,21.0,2020-01-01,True
Étienne Capoue,Watford,21.0,2020-01-01,True
Heurelho Gomes,Watford,21.0,2020-01-01,False
Adam Masina,Watford,21.0,2020-01-01,False
Andre Gray,Watford,21.0,2020-01-01,False
Domingos Quina,Watford,21.0,2020-01-01,False
Isaac Success,Watford,21.0,2020-01-01,False
José Holebas,Watford,21.0,2020-01-01,False
Roberto Pereyra,Watford,21.0,2020-01-01,False
Rui Patrício,Wolverhampton Wanderers,21.0,2020-01-01,True
Matt Doherty,Wolverhampton Wanderers,21.0,2020-01-01,True
Ryan Bennett,Wolverhampton Wanderers,21.0,2020-01-01,True
Pedro Neto,Wolverhampton Wanderers,21.0,2020-01-01,True
Raúl Jiménez,Wolverhampton Wanderers,21.0,2020-01-01,True
Conor Coady,Wolverhampton Wanderers,21.0,2020-01-01,True
Jonny Castro,Wolverhampton Wanderers,21.0,2020-01-01,True
Romain Saïss,Wolverhampton Wanderers,21.0,2020-01-01,True
João Moutinho,Wolverhampton Wanderers,21.0,2020-01-01,True
Leander Dendoncker,Wolverhampton Wanderers,21.0,2020-01-01,True
Adama Traoré,Wolverhampton Wanderers,21.0,2020-01-01,True
John Ruddy,Wolverhampton Wanderers,21.0,2020-01-01,False
Rúben Neves,Wolverhampton Wanderers,21.0,2020-01-01,False
Patrick Cutrone,Wolverhampton Wanderers,21.0,2020-01-01,False
Diogo Jota,Wolverhampton Wanderers,21.0,2020-01-01,False
Rúben Vinagre,Wolverhampton Wanderers,21.0,2020-01-01,False
Max Kilman,Wolverhampton Wanderers,21.0,2020-01-01,False
Owen Otasowie,Wolverhampton Wanderers,21.0,2020-01-01,False
Martin Dúbravka,Newcastle United,21.0,2020-01-01,True
Fabian Schär,Newcastle United,21.0,2020-01-01,True
Jonjo Shelvey,Newcastle United,21.0,2020-01-01,True
Joelinton,Newcastle United,21.0,2020-01-01,True
Yoshinori Mutō,Newcastle United,21.0,2020-01-01,True
Isaac Hayden,Newcastle United,21.0,2020-01-01,True
Jetro Willems,Newcastle United,21.0,2020-01-01,True
Federico Fernández,Newcastle United,21.0,2020-01-01,True
Javier Manquillo,Newcastle United,21.0,2020-01-01,True
Florian Lejeune,Newcastle United,21.0,2020-01-01,True
Miguel Almirón,Newcastle United,21.0,2020-01-01,True
Karl Darlow,Newcastle United,21.0,2020-01-01,False
Andy Carroll,Newcastle United,21.0,2020-01-01,False
Dwight Gayle,Newcastle United,21.0,2020-01-01,False
Emil Krafth,Newcastle United,21.0,2020-01-01,False
DeAndre Yedlin,Newcastle United,21.0,2020-01-01,False
Christian Atsu,Newcastle United,21.0,2020-01-01,False
Sean Longstaff,Newcastle United,21.0,2020-01-01,False
Kasper Schmeichel,Leicester City,21.0,2020-01-01,True
Ben Chilwell,Leicester City,21.0,2020-01-01,True
Çağlar Söyüncü,Leicester City,21.0,2020-01-01,True
Jonny Evans,Leicester City,21.0,2020-01-01,True
Youri Tielemans,Leicester City,21.0,2020-01-01,True
James Maddison,Leicester City,21.0,2020-01-01,True
Kelechi Iheanacho,Leicester City,21.0,2020-01-01,True
Ayoze Pérez,Leicester City,21.0,2020-01-01,True
Ricardo Pereira,Leicester City,21.0,2020-01-01,True
Wilfred Ndidi,Leicester City,21.0,2020-01-01,True
Christian Fuchs,Leicester City,21.0,2020-01-01,True
Danny Ward,Leicester City,21.0,2020-01-01,False
James Justin,Leicester City,21.0,2020-01-01,False
Wes Morgan,Leicester City,21.0,2020-01-01,False
Demarai Gray,Leicester City,21.0,2020-01-01,False
Marc Albrighton,Leicester City,21.0,2020-01-01,False
Harvey Barnes,Leicester City,21.0,2020-01-01,False
Hamza Choudhury,Leicester City,21.0,2020-01-01,False
