player,shirtnumber,nationality,position,age,minutes,goals,assists,touches,sca,gca,pens_made,shots_total,shots_on_target,pressures,tackles,interceptions,blocks,xg,xa,passes,passes_pct,progressive_passes,progressive_carries,dribbles_completed,dribbles,Team,matchweek,category
Grischa Prömel,21.0,de GER,CM,26-245,19.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,78.6,1.0,0.0,0.0,0.0,Union Berlin,4.0,Midfield
Rani Khedira,8.0,de GER,DM,27-227,90.0,0.0,0.0,56.0,1.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,3.0,0.0,0.0,44.0,75.0,5.0,5.0,0.0,0.0,Union Berlin,4.0,Midfield
Niko Gießelmann,23.0,de GER,WB,29-350,90.0,0.0,0.0,78.0,2.0,0.0,0.0,5.0,3.0,9.0,0.0,3.0,1.0,0.5,0.1,63.0,81.0,8.0,4.0,1.0,1.0,Union Berlin,4.0,Defender
Christopher Trimmel,28.0,at AUT,WB,34-199,85.0,0.0,0.0,78.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,3.0,1.0,0.0,0.2,67.0,67.2,3.0,6.0,1.0,1.0,Union Berlin,4.0,Defender
Julian Ryerson,6.0,no NOR,WB,23-298,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,1.0,1.0,0.0,1.0,Union Berlin,4.0,Defender
Timo Baumgartl,25.0,de GER,CB,25-191,90.0,0.0,0.0,83.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,2.0,0.0,0.0,74.0,90.5,4.0,7.0,0.0,0.0,Union Berlin,4.0,Defender
Robin Knoche,31.0,de GER,CB,29-112,90.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,1.0,1.0,0.0,0.0,73.0,90.4,2.0,1.0,0.0,1.0,Union Berlin,4.0,Defender
Marvin Friedrich,5.0,de GER,CB,25-272,90.0,0.0,0.0,80.0,2.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,0.1,0.4,77.0,76.6,6.0,7.0,0.0,0.0,Union Berlin,4.0,Defender
Andreas Luthe,1.0,de GER,GK,34-185,90.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,95.0,0.0,0.0,0.0,0.0,Union Berlin,4.0,Goalkeeper
Ruben Vargas,16.0,ch SUI,FW,23-037,62.0,0.0,0.0,31.0,1.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,1.0,0.1,0.1,22.0,77.3,1.0,2.0,2.0,2.0,Augsburg,4.0,Forward
Andi Zeqiri,21.0,ch SUI,FW,22-081,28.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,1.0,8.0,0.0,0.0,1.0,0.1,0.0,5.0,60.0,1.0,1.0,0.0,0.0,Augsburg,4.0,Forward
Florian Niederlechner,7.0,de GER,FW,30-322,62.0,0.0,0.0,27.0,3.0,0.0,0.0,4.0,1.0,7.0,1.0,1.0,1.0,0.6,0.1,14.0,71.4,0.0,3.0,1.0,2.0,Augsburg,4.0,Forward
Sergio Córdova,9.0,ve VEN,FW,24-033,28.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.2,0.1,10.0,70.0,2.0,1.0,0.0,0.0,Augsburg,4.0,Forward
Daniel Caligiuri,20.0,it ITA,CM,33-239,77.0,0.0,0.0,50.0,6.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,2.0,0.0,0.3,33.0,78.8,2.0,5.0,0.0,1.0,Augsburg,4.0,Midfield
Fredrik Jensen,24.0,fi FIN,CM,24-002,13.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Augsburg,4.0,Midfield
André Hahn,28.0,de GER,CM,31-029,77.0,0.0,0.0,35.0,2.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,5.0,0.1,0.1,17.0,41.2,0.0,3.0,1.0,2.0,Augsburg,4.0,Midfield
Mads Pedersen,3.0,dk DEN,CM,25-010,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,100.0,1.0,0.0,0.0,0.0,Augsburg,4.0,Midfield
Niklas Dorsch,30.0,de GER,DM,23-239,89.0,0.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,2.0,4.0,0.0,0.0,32.0,84.4,1.0,0.0,0.0,1.0,Augsburg,4.0,Midfield
Arne Maier,10.0,de GER,DM,22-246,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,Augsburg,4.0,Midfield
Iago,22.0,br BRA,WB,24-172,90.0,0.0,0.0,57.0,4.0,0.0,0.0,1.0,1.0,15.0,3.0,1.0,1.0,0.1,0.2,48.0,68.8,6.0,6.0,0.0,0.0,Augsburg,4.0,Defender
Raphael Framberger,32.0,de GER,WB,26-005,90.0,0.0,0.0,45.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,2.0,0.0,0.0,36.0,66.7,3.0,1.0,0.0,0.0,Augsburg,4.0,Defender
Reece Oxford,4.0,eng ENG,CB,22-269,90.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,1.0,10.0,1.0,3.0,1.0,0.1,0.0,35.0,91.4,1.0,0.0,0.0,0.0,Augsburg,4.0,Defender
Jeffrey Gouweleeuw,6.0,nl NED,CB,30-063,90.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,3.0,0.0,0.0,44.0,86.4,3.0,1.0,0.0,0.0,Augsburg,4.0,Defender
Robert Gumny,2.0,pl POL,CB,23-099,90.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,33.0,87.9,2.0,3.0,0.0,0.0,Augsburg,4.0,Defender
Rafał Gikiewicz,1.0,pl POL,GK,33-320,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.2,0.0,0.0,0.0,0.0,Augsburg,4.0,Goalkeeper
Patrik Schick,14.0,cz CZE,FW,25-230,77.0,1.0,0.0,29.0,1.0,0.0,0.0,3.0,1.0,10.0,1.0,1.0,0.0,0.3,0.0,17.0,82.4,2.0,1.0,0.0,1.0,Bayer Leverkusen,4.0,Forward
Lucas Alario,13.0,ar ARG,FW,28-338,13.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3,0.0,4.0,75.0,0.0,1.0,0.0,0.0,Bayer Leverkusen,4.0,Forward
Paulinho,7.0,br BRA,LW,21-058,62.0,0.0,1.0,27.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.1,16.0,87.5,2.0,3.0,3.0,5.0,Bayer Leverkusen,4.0,Forward
Amine Adli,31.0,fr FRA,AM,21-124,28.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,12.0,83.3,2.0,4.0,0.0,0.0,Bayer Leverkusen,4.0,Midfield
Moussa Diaby,19.0,fr FRA,RW,22-066,90.0,1.0,0.0,36.0,1.0,0.0,0.0,2.0,1.0,11.0,0.0,1.0,0.0,0.1,0.3,22.0,68.2,5.0,5.0,1.0,5.0,Bayer Leverkusen,4.0,Forward
Florian Wirtz,27.0,de GER,AM,18-131,90.0,1.0,1.0,52.0,5.0,1.0,0.0,1.0,1.0,23.0,3.0,1.0,2.0,0.1,0.3,41.0,85.4,6.0,5.0,0.0,1.0,Bayer Leverkusen,4.0,Midfield
Robert Andrich,8.0,de GER,DM,26-354,90.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,0.0,20.0,3.0,4.0,4.0,0.0,0.0,33.0,78.8,0.0,1.0,0.0,0.0,Bayer Leverkusen,4.0,Midfield
Kerem Demirbay,10.0,de GER,DM,28-070,78.0,0.0,0.0,50.0,1.0,1.0,0.0,1.0,1.0,20.0,4.0,2.0,0.0,0.0,0.0,41.0,82.9,2.0,3.0,0.0,0.0,Bayer Leverkusen,4.0,Midfield
Karim Bellarabi,38.0,de GER,RW,31-156,12.0,0.0,0.0,10.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,66.7,0.0,0.0,0.0,1.0,Bayer Leverkusen,4.0,Forward
Mitchel Bakker,5.0,nl NED,LB,21-083,90.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,2.0,2.0,0.0,0.0,51.0,76.5,4.0,4.0,3.0,3.0,Bayer Leverkusen,4.0,Defender
Jonathan Tah,4.0,de GER,CB,25-212,90.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,4.0,2.0,0.0,0.0,41.0,90.2,3.0,0.0,0.0,0.0,Bayer Leverkusen,4.0,Defender
Odilon Kossonou,6.0,ci CIV,CB,20-250,90.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,1.0,0.0,0.0,44.0,79.5,0.0,0.0,0.0,0.0,Bayer Leverkusen,4.0,Defender
Jeremie Frimpong,30.0,nl NED,RB,20-275,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,1.0,5.0,0.0,0.0,38.0,78.9,1.0,4.0,2.0,2.0,Bayer Leverkusen,4.0,Defender
Lukáš Hrádecký,1.0,fi FIN,GK,31-291,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,75.7,0.0,0.0,0.0,0.0,Bayer Leverkusen,4.0,Goalkeeper
Erling Haaland,9.0,no NOR,FW,21-052,90.0,2.0,1.0,40.0,3.0,1.0,1.0,3.0,2.0,16.0,0.0,2.0,1.0,1.0,0.7,30.0,76.7,3.0,5.0,2.0,2.0,Dortmund,4.0,Forward
Marco Reus,11.0,de GER,AM,32-103,90.0,0.0,0.0,61.0,9.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,0.0,0.1,0.2,55.0,74.5,8.0,8.0,2.0,3.0,Dortmund,4.0,Midfield
Julian Brandt,19.0,de GER,AM,25-132,90.0,1.0,0.0,64.0,3.0,1.0,0.0,2.0,1.0,23.0,3.0,0.0,2.0,0.7,0.1,46.0,87.0,3.0,4.0,2.0,2.0,Dortmund,4.0,Midfield
Mahmoud Dahoud,8.0,de GER,CM,25-253,90.0,0.0,0.0,53.0,1.0,0.0,0.0,2.0,0.0,17.0,1.0,1.0,0.0,0.1,0.0,43.0,76.7,5.0,9.0,2.0,3.0,Dortmund,4.0,Midfield
Jude Bellingham,22.0,eng ENG,CM,18-074,88.0,0.0,0.0,50.0,1.0,1.0,0.0,0.0,0.0,19.0,2.0,1.0,3.0,0.0,0.0,32.0,93.8,4.0,4.0,1.0,1.0,Dortmund,4.0,Midfield
Marius Wolf,39.0,de GER,RW,26-107,2.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.1,0.0,8.0,62.5,1.0,0.0,0.0,0.0,Dortmund,4.0,Forward
Axel Witsel,28.0,be BEL,DM,32-242,64.0,0.0,0.0,45.0,0.0,0.0,0.0,1.0,0.0,12.0,2.0,2.0,1.0,0.0,0.0,39.0,94.9,4.0,2.0,0.0,0.0,Dortmund,4.0,Midfield
Donyell Malen,21.0,nl NED,DM,22-235,26.0,0.0,0.0,12.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,71.4,1.0,1.0,0.0,0.0,Dortmund,4.0,Midfield
Raphaël Guerreiro,13.0,pt POR,LB,27-263,90.0,1.0,0.0,91.0,2.0,0.0,0.0,2.0,1.0,7.0,1.0,4.0,1.0,0.1,0.1,80.0,92.5,6.0,9.0,1.0,2.0,Dortmund,4.0,Defender
Manuel Akanji,16.0,ch SUI,CB,26-054,90.0,0.0,0.0,87.0,0.0,0.0,0.0,1.0,0.0,13.0,4.0,1.0,1.0,0.1,0.0,80.0,90.0,10.0,3.0,0.0,0.0,Dortmund,4.0,Defender
Marin Pongračić,34.0,hr CRO,CB,24-000,83.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,2.0,0.0,0.0,0.0,52.0,90.4,3.0,3.0,1.0,1.0,Dortmund,4.0,Defender
Mats Hummels,15.0,de GER,CB,32-269,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,50.0,0.0,0.0,0.0,0.0,Dortmund,4.0,Defender
Thomas Meunier,24.0,be BEL,RB,29-364,90.0,0.0,1.0,65.0,2.0,2.0,0.0,0.0,0.0,12.0,2.0,2.0,1.0,0.0,0.2,57.0,68.4,4.0,8.0,0.0,0.0,Dortmund,4.0,Defender
Gregor Kobel,1.0,ch SUI,GK,23-279,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,88.0,0.0,0.0,0.0,0.0,Dortmund,4.0,Goalkeeper
Cedric Itten,19.0,ch SUI,FW,24-258,90.0,0.0,0.0,27.0,3.0,0.0,0.0,3.0,3.0,21.0,1.0,0.0,0.0,0.1,0.1,12.0,25.0,0.0,1.0,1.0,2.0,Greuther Fürth,4.0,Forward
Branimir Hrgota,10.0,se SWE,FW,28-242,67.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,0.0,15.0,0.0,1.0,0.0,0.0,0.1,10.0,60.0,2.0,2.0,2.0,2.0,Greuther Fürth,4.0,Forward
Dickson Abiama,11.0,ng NGA,FW,22-312,23.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,0.1,0.0,3.0,66.7,0.0,0.0,0.0,0.0,Greuther Fürth,4.0,Forward
Julian Green,37.0,us USA,LM,26-097,59.0,0.0,0.0,25.0,3.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,2.0,0.0,0.1,16.0,62.5,2.0,0.0,0.0,0.0,Greuther Fürth,4.0,Midfield
Max Christiansen,13.0,de GER,LM,24-351,31.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,3.0,66.7,2.0,0.0,0.0,0.0,Greuther Fürth,4.0,Midfield
Håvard Nielsen,16.0,no NOR,RM,28-058,78.0,0.0,0.0,31.0,1.0,0.0,0.0,1.0,0.0,23.0,5.0,0.0,2.0,0.0,0.0,10.0,80.0,1.0,0.0,2.0,3.0,Greuther Fürth,4.0,Midfield
Jamie Leweling,40.0,de GER,RM,20-197,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greuther Fürth,4.0,Midfield
Sebastian Griesbeck,22.0,de GER,DM,30-343,90.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,0.0,1.0,0.0,0.0,21.0,76.2,4.0,1.0,0.0,0.0,Greuther Fürth,4.0,Midfield
Paul Seguin,33.0,de GER,DM,26-166,90.0,0.0,0.0,55.0,2.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,1.0,0.1,0.0,48.0,66.7,6.0,0.0,1.0,1.0,Greuther Fürth,4.0,Midfield
Jetro Willems,15.0,nl NED,LB,27-165,67.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.0,1.0,0.0,0.0,17.0,88.2,2.0,1.0,2.0,2.0,Greuther Fürth,4.0,Defender
Abdourahmane Barry,32.0,fr FRA,RB,21-202,23.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,60.0,0.0,1.0,0.0,1.0,Greuther Fürth,4.0,Defender
Nick Viergever,24.0,nl NED,CB,32-039,90.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0,24.0,50.0,1.0,0.0,0.0,0.0,Greuther Fürth,4.0,Defender
Maximilian Bauer,4.0,de GER,CB,21-214,90.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,1.0,1.0,0.0,0.0,38.0,63.2,1.0,1.0,0.0,0.0,Greuther Fürth,4.0,Defender
Marco Meyerhöfer,18.0,de GER,RB,25-297,90.0,0.0,0.0,51.0,1.0,0.0,0.0,1.0,0.0,17.0,3.0,1.0,6.0,0.0,0.0,32.0,59.4,2.0,0.0,0.0,2.0,Greuther Fürth,4.0,Defender
Sascha Burchert,30.0,de GER,GK,31-316,90.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,50.0,0.0,0.0,0.0,0.0,Greuther Fürth,4.0,Goalkeeper
Wout Weghorst,9.0,nl NED,FW,29-035,90.0,1.0,1.0,43.0,1.0,1.0,1.0,0.0,0.0,16.0,3.0,0.0,1.0,0.8,0.3,32.0,78.1,2.0,2.0,0.0,0.0,Wolfsburg,4.0,Forward
Luca Waldschmidt,7.0,de GER,LW,25-115,90.0,0.0,0.0,57.0,3.0,1.0,0.0,2.0,0.0,9.0,3.0,0.0,2.0,0.2,0.2,42.0,81.0,3.0,3.0,3.0,5.0,Wolfsburg,4.0,Forward
Lukas Nmecha,10.0,de GER,RW,22-271,80.0,1.0,0.0,47.0,2.0,0.0,0.0,3.0,1.0,10.0,1.0,1.0,2.0,0.5,0.0,28.0,64.3,2.0,4.0,1.0,2.0,Wolfsburg,4.0,Forward
Renato Steffen,11.0,ch SUI,LW,29-312,10.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,80.0,3.0,1.0,0.0,0.0,Wolfsburg,4.0,Forward
Maximilian Philipp,17.0,de GER,AM,27-194,66.0,0.0,0.0,39.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.1,32.0,62.5,2.0,1.0,1.0,3.0,Wolfsburg,4.0,Midfield
Dodi Lukebakio,28.0,be BEL,RW,23-352,24.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,8.0,62.5,0.0,2.0,0.0,0.0,Wolfsburg,4.0,Forward
Maximilian Arnold,27.0,de GER,DM,27-107,90.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,46.0,95.7,1.0,0.0,0.0,0.0,Wolfsburg,4.0,Midfield
Josuha Guilavogui,23.0,fr FRA,DM,30-357,90.0,0.0,0.0,64.0,2.0,1.0,0.0,1.0,0.0,9.0,3.0,2.0,1.0,0.1,0.0,46.0,87.0,4.0,0.0,1.0,1.0,Wolfsburg,4.0,Midfield
Yannick Gerhardt,31.0,de GER,LB,27-182,90.0,0.0,0.0,97.0,3.0,0.0,0.0,2.0,0.0,16.0,5.0,3.0,2.0,0.1,0.0,80.0,88.8,15.0,9.0,2.0,2.0,Wolfsburg,4.0,Defender
Sebastiaan Bornauw,3.0,be BEL,CB,22-173,90.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,73.0,91.8,0.0,1.0,0.0,0.0,Wolfsburg,4.0,Defender
Maxence Lacroix,4.0,fr FRA,CB,21-158,72.0,0.0,0.0,93.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0,86.0,86.0,2.0,1.0,5.0,5.0,Wolfsburg,4.0,Defender
John Brooks,25.0,us USA,CB,28-226,18.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,100.0,0.0,0.0,0.0,0.0,Wolfsburg,4.0,Defender
Ridle Baku,20.0,de GER,RB,23-156,66.0,0.0,0.0,74.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,70.0,85.7,7.0,6.0,0.0,0.0,Wolfsburg,4.0,Defender
Kevin Mbabu,19.0,ch SUI,RB,26-145,24.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,16.0,68.8,1.0,0.0,0.0,1.0,Wolfsburg,4.0,Defender
Koen Casteels,1.0,be BEL,GK,29-078,90.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,86.0,0.0,0.0,0.0,0.0,Wolfsburg,4.0,Goalkeeper
André Silva,33.0,pt POR,FW,25-309,70.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,22.0,77.3,1.0,1.0,0.0,2.0,RB Leipzig,4.0,Forward
Yussuf Poulsen,9.0,dk DEN,FW,27-088,20.0,0.0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,8.0,62.5,1.0,2.0,0.0,1.0,RB Leipzig,4.0,Forward
Dominik Szoboszlai,17.0,hu HUN,LW,20-321,90.0,0.0,0.0,55.0,2.0,1.0,0.0,0.0,0.0,13.0,2.0,0.0,2.0,0.0,0.0,45.0,75.6,5.0,4.0,0.0,0.0,RB Leipzig,4.0,Forward
Christopher Nkunku,18.0,fr FRA,RW,23-301,90.0,0.0,0.0,49.0,1.0,0.0,0.0,1.0,0.0,23.0,1.0,0.0,5.0,0.1,0.1,36.0,77.8,4.0,3.0,3.0,3.0,RB Leipzig,4.0,Forward
Dani Olmo,25.0,es ESP,AM,23-127,57.0,0.0,0.0,38.0,1.0,0.0,0.0,2.0,1.0,20.0,3.0,0.0,1.0,0.1,0.0,27.0,70.4,6.0,3.0,3.0,5.0,RB Leipzig,4.0,Midfield
Emil Forsberg,10.0,se SWE,AM,29-323,33.0,0.0,0.0,17.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.1,0.0,14.0,92.9,1.0,0.0,0.0,0.0,RB Leipzig,4.0,Midfield
Kevin Kampl,44.0,si SVN,DM,30-337,90.0,0.0,1.0,68.0,3.0,1.0,0.0,1.0,1.0,14.0,2.0,3.0,1.0,0.0,0.1,57.0,93.0,10.0,5.0,0.0,0.0,RB Leipzig,4.0,Midfield
Konrad Laimer,27.0,at AUT,DM,24-107,57.0,1.0,0.0,40.0,0.0,0.0,0.0,2.0,2.0,17.0,5.0,0.0,2.0,0.1,0.0,29.0,75.9,3.0,1.0,0.0,0.0,RB Leipzig,4.0,Midfield
Amadou Haidara,8.0,ml MLI,DM,23-223,33.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,1.0,2.0,0.0,0.0,17.0,88.2,3.0,1.0,0.0,0.0,RB Leipzig,4.0,Midfield
Angeliño,3.0,es ESP,LB,24-250,57.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,1.0,0.1,0.0,25.0,64.0,1.0,2.0,1.0,1.0,RB Leipzig,4.0,Defender
Joško Gvardiol,32.0,hr CRO,LB,19-231,33.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,20.0,65.0,1.0,0.0,3.0,5.0,RB Leipzig,4.0,Defender
Mohamed Simakan,2.0,fr FRA,CB,21-131,90.0,0.0,0.0,76.0,1.0,0.0,0.0,0.0,0.0,17.0,2.0,2.0,4.0,0.0,0.0,56.0,83.9,2.0,2.0,0.0,0.0,RB Leipzig,4.0,Defender
Willi Orban,4.0,hu HUN,CB,28-312,79.0,0.0,0.0,46.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,3.0,0.0,0.0,27.0,92.6,3.0,1.0,0.0,0.0,RB Leipzig,4.0,Defender
Lukas Klostermann,16.0,de GER,CB,25-101,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,80.0,1.0,0.0,0.0,0.0,RB Leipzig,4.0,Defender
Nordi Mukiele,22.0,fr FRA,RB,23-314,90.0,0.0,0.0,84.0,2.0,0.0,0.0,0.0,0.0,21.0,3.0,1.0,1.0,0.0,0.0,68.0,75.0,7.0,5.0,0.0,2.0,RB Leipzig,4.0,Defender
Péter Gulácsi,1.0,hu HUN,GK,31-128,90.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,83.3,0.0,0.0,0.0,0.0,RB Leipzig,4.0,Goalkeeper
Robert Lewandowski,9.0,pl POL,FW,33-021,58.0,1.0,0.0,23.0,4.0,2.0,1.0,4.0,1.0,12.0,1.0,0.0,0.0,1.8,0.1,13.0,76.9,5.0,3.0,0.0,1.0,Bayern Munich,4.0,Forward
Eric Maxim Choupo-Moting,13.0,cm CMR,FW,32-172,32.0,1.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.4,0.1,6.0,66.7,0.0,0.0,1.0,1.0,Bayern Munich,4.0,Forward
Leroy Sané,10.0,de GER,LW,25-243,90.0,1.0,0.0,52.0,5.0,0.0,0.0,2.0,1.0,28.0,2.0,1.0,2.0,0.9,0.2,38.0,92.1,7.0,9.0,3.0,6.0,Bayern Munich,4.0,Forward
Serge Gnabry,7.0,de GER,RW,26-059,44.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,0.0,9.0,1.0,1.0,0.0,0.1,0.0,17.0,82.4,2.0,5.0,1.0,1.0,Bayern Munich,4.0,Forward
Jamal Musiala,42.0,de GER,RW,18-197,46.0,1.0,1.0,22.0,1.0,1.0,0.0,1.0,1.0,16.0,2.0,1.0,2.0,0.2,0.9,10.0,60.0,2.0,3.0,0.0,2.0,Bayern Munich,4.0,Forward
Thomas Müller,25.0,de GER,AM,31-363,74.0,0.0,0.0,38.0,2.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,2.0,0.0,0.1,32.0,71.9,4.0,3.0,0.0,0.0,Bayern Munich,4.0,Midfield
Josip Stanišić,44.0,hr CRO,AM,21-162,16.0,0.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,15.0,86.7,0.0,2.0,0.0,1.0,Bayern Munich,4.0,Midfield
Joshua Kimmich,6.0,de GER,DM,26-215,90.0,0.0,1.0,68.0,3.0,1.0,0.0,2.0,0.0,16.0,2.0,5.0,3.0,0.1,0.9,51.0,70.6,2.0,2.0,1.0,3.0,Bayern Munich,4.0,Midfield
Leon Goretzka,8.0,de GER,DM,26-217,58.0,0.0,0.0,40.0,4.0,0.0,0.0,2.0,0.0,14.0,2.0,1.0,1.0,0.1,0.3,26.0,76.9,4.0,1.0,1.0,2.0,Bayern Munich,4.0,Midfield
Marcel Sabitzer,18.0,at AUT,DM,27-178,32.0,0.0,0.0,22.0,2.0,1.0,0.0,2.0,1.0,11.0,0.0,0.0,1.0,0.4,0.0,15.0,73.3,0.0,1.0,0.0,0.0,Bayern Munich,4.0,Midfield
Alphonso Davies,19.0,ca CAN,LB,20-313,90.0,0.0,1.0,64.0,6.0,2.0,0.0,1.0,0.0,24.0,5.0,0.0,2.0,0.0,0.7,52.0,84.6,8.0,7.0,4.0,6.0,Bayern Munich,4.0,Defender
