player,team,matchweek,date,start11
Bernd Leno,Arsenal,36.0,2021-05-12,True
Kieran Tierney,Arsenal,36.0,2021-05-12,True
Gabriel Dos Santos,Arsenal,36.0,2021-05-12,True
Bukayo Saka,Arsenal,36.0,2021-05-12,True
Martin Ødegaard,Arsenal,36.0,2021-05-12,True
Pierre-Emerick Aubameyang,Arsenal,36.0,2021-05-12,True
Rob Holding,Arsenal,36.0,2021-05-12,True
Thomas Partey,Arsenal,36.0,2021-05-12,True
Pablo Marí,Arsenal,36.0,2021-05-12,True
Mohamed Elneny,Arsenal,36.0,2021-05-12,True
Emile Smith Rowe,Arsenal,36.0,2021-05-12,True
Mathew Ryan,Arsenal,36.0,2021-05-12,False
Héctor Bellerín,Arsenal,36.0,2021-05-12,False
Dani Ceballos,Arsenal,36.0,2021-05-12,False
Alexandre Lacazette,Arsenal,36.0,2021-05-12,False
Willian,Arsenal,36.0,2021-05-12,False
Cédric Soares,Arsenal,36.0,2021-05-12,False
Nicolas Pépé,Arsenal,36.0,2021-05-12,False
Calum Chambers,Arsenal,36.0,2021-05-12,False
Martinelli,Arsenal,36.0,2021-05-12,False
Emiliano Martínez,Aston Villa,19.0,2021-05-13,True
Matty Cash,Aston Villa,19.0,2021-05-13,True
Ezri Konsa,Aston Villa,19.0,2021-05-13,True
Tyrone Mings,Aston Villa,19.0,2021-05-13,True
Douglas Luiz,Aston Villa,19.0,2021-05-13,True
John McGinn,Aston Villa,19.0,2021-05-13,True
Bertrand Traoré,Aston Villa,19.0,2021-05-13,True
Matt Targett,Aston Villa,19.0,2021-05-13,True
Ross Barkley,Aston Villa,19.0,2021-05-13,True
Anwar El Ghazi,Aston Villa,19.0,2021-05-13,True
Keinan Davis,Aston Villa,19.0,2021-05-13,True
Jed Steer,Aston Villa,19.0,2021-05-13,False
Wesley Moraes,Aston Villa,19.0,2021-05-13,False
Jack Grealish,Aston Villa,19.0,2021-05-13,False
Marvelous Nakamba,Aston Villa,19.0,2021-05-13,False
Ahmed Elmohamady,Aston Villa,19.0,2021-05-13,False
Kortney Hause,Aston Villa,19.0,2021-05-13,False
Jacob Ramsey,Aston Villa,19.0,2021-05-13,False
Jaden Philogene Bidace,Aston Villa,19.0,2021-05-13,False
Carney Chukwuemeka,Aston Villa,19.0,2021-05-13,False
Jordan Pickford,Everton,19.0,2021-05-13,True
Mason Holgate,Everton,19.0,2021-05-13,True
Michael Keane,Everton,19.0,2021-05-13,True
Allan,Everton,19.0,2021-05-13,True
Richarlison,Everton,19.0,2021-05-13,True
Dominic Calvert-Lewin,Everton,19.0,2021-05-13,True
Gylfi Sigurðsson,Everton,19.0,2021-05-13,True
Lucas Digne,Everton,19.0,2021-05-13,True
Abdoulaye Doucouré,Everton,19.0,2021-05-13,True
Ben Godfrey,Everton,19.0,2021-05-13,True
Séamus Coleman,Everton,19.0,2021-05-13,True
João Virgínia,Everton,19.0,2021-05-13,False
Robin Olsen,Everton,19.0,2021-05-13,False
Fabian Delph,Everton,19.0,2021-05-13,False
Joshua King,Everton,19.0,2021-05-13,False
Alex Iwobi,Everton,19.0,2021-05-13,False
Niels Nkounkou,Everton,19.0,2021-05-13,False
Bernard,Everton,19.0,2021-05-13,False
André Gomes,Everton,19.0,2021-05-13,False
Tom Davies,Everton,19.0,2021-05-13,False
Dean Henderson,Manchester United,34.0,2021-05-13,True
Victor Lindelöf,Manchester United,34.0,2021-05-13,True
Eric Bailly,Manchester United,34.0,2021-05-13,True
Paul Pogba,Manchester United,34.0,2021-05-13,True
Edinson Cavani,Manchester United,34.0,2021-05-13,True
Marcus Rashford,Manchester United,34.0,2021-05-13,True
Fred,Manchester United,34.0,2021-05-13,True
Bruno Fernandes,Manchester United,34.0,2021-05-13,True
Luke Shaw,Manchester United,34.0,2021-05-13,True
Aaron Wan-Bissaka,Manchester United,34.0,2021-05-13,True
Scott McTominay,Manchester United,34.0,2021-05-13,True
David de Gea,Manchester United,34.0,2021-05-13,False
Juan Mata,Manchester United,34.0,2021-05-13,False
Mason Greenwood,Manchester United,34.0,2021-05-13,False
Amad Diallo,Manchester United,34.0,2021-05-13,False
Alex Telles,Manchester United,34.0,2021-05-13,False
Nemanja Matić,Manchester United,34.0,2021-05-13,False
Brandon Williams,Manchester United,34.0,2021-05-13,False
Donny van de Beek,Manchester United,34.0,2021-05-13,False
Axel Tuanzebe,Manchester United,34.0,2021-05-13,False
Alisson,Liverpool,34.0,2021-05-13,True
Fabinho,Liverpool,34.0,2021-05-13,True
Georginio Wijnaldum,Liverpool,34.0,2021-05-13,True
Thiago Alcántara,Liverpool,34.0,2021-05-13,True
Roberto Firmino,Liverpool,34.0,2021-05-13,True
Mohamed Salah,Liverpool,34.0,2021-05-13,True
Diogo Jota,Liverpool,34.0,2021-05-13,True
Andrew Robertson,Liverpool,34.0,2021-05-13,True
Rhys Williams,Liverpool,34.0,2021-05-13,True
Nathaniel Phillips,Liverpool,34.0,2021-05-13,True
Trent Alexander-Arnold,Liverpool,34.0,2021-05-13,True
Adrián,Liverpool,34.0,2021-05-13,False
Caoimhín Kelleher,Liverpool,34.0,2021-05-13,False
Sadio Mané,Liverpool,34.0,2021-05-13,False
Curtis Jones,Liverpool,34.0,2021-05-13,False
Kostas Tsimikas,Liverpool,34.0,2021-05-13,False
Xherdan Shaqiri,Liverpool,34.0,2021-05-13,False
Divock Origi,Liverpool,34.0,2021-05-13,False
Ben Woodburn,Liverpool,34.0,2021-05-13,False
Neco Williams,Liverpool,34.0,2021-05-13,False
Martin Dúbravka,Newcastle United,36.0,2021-05-14,True
Paul Dummett,Newcastle United,36.0,2021-05-14,True
Jonjo Shelvey,Newcastle United,36.0,2021-05-14,True
Joelinton,Newcastle United,36.0,2021-05-14,True
Allan Saint-Maximin,Newcastle United,36.0,2021-05-14,True
Matt Ritchie,Newcastle United,36.0,2021-05-14,True
Emil Krafth,Newcastle United,36.0,2021-05-14,True
Federico Fernández,Newcastle United,36.0,2021-05-14,True
Jacob Murphy,Newcastle United,36.0,2021-05-14,True
Miguel Almirón,Newcastle United,36.0,2021-05-14,True
Joe Willock,Newcastle United,36.0,2021-05-14,True
Mark Gillespie,Newcastle United,36.0,2021-05-14,False
Ciaran Clark,Newcastle United,36.0,2021-05-14,False
Matthew Longstaff,Newcastle United,36.0,2021-05-14,False
Andy Carroll,Newcastle United,36.0,2021-05-14,False
Dwight Gayle,Newcastle United,36.0,2021-05-14,False
Jamal Lewis,Newcastle United,36.0,2021-05-14,False
Jeff Hendrick,Newcastle United,36.0,2021-05-14,False
Javier Manquillo,Newcastle United,36.0,2021-05-14,False
Sean Longstaff,Newcastle United,36.0,2021-05-14,False
Scott Carson,Manchester City,36.0,2021-05-14,True
Kyle Walker,Manchester City,36.0,2021-05-14,True
Nathan Aké,Manchester City,36.0,2021-05-14,True
Raheem Sterling,Manchester City,36.0,2021-05-14,True
İlkay Gündoğan,Manchester City,36.0,2021-05-14,True
Gabriel Jesus,Manchester City,36.0,2021-05-14,True
Rodri,Manchester City,36.0,2021-05-14,True
Bernardo Silva,Manchester City,36.0,2021-05-14,True
Ferrán Torres,Manchester City,36.0,2021-05-14,True
João Cancelo,Manchester City,36.0,2021-05-14,True
Eric García,Manchester City,36.0,2021-05-14,True
Zack Steffen,Manchester City,36.0,2021-05-14,False
Rúben Dias,Manchester City,36.0,2021-05-14,False
John Stones,Manchester City,36.0,2021-05-14,False
Aymeric Laporte,Manchester City,36.0,2021-05-14,False
Benjamin Mendy,Manchester City,36.0,2021-05-14,False
Fernandinho,Manchester City,36.0,2021-05-14,False
Riyad Mahrez,Manchester City,36.0,2021-05-14,False
Phil Foden,Manchester City,36.0,2021-05-14,False
Cole Palmer,Manchester City,36.0,2021-05-14,False
Bailey Peacock-Farrell,Burnley,36.0,2021-05-15,True
Matthew Lowton,Burnley,36.0,2021-05-15,True
Charlie Taylor,Burnley,36.0,2021-05-15,True
Jack Cork,Burnley,36.0,2021-05-15,True
James Tarkowski,Burnley,36.0,2021-05-15,True
Ben Mee,Burnley,36.0,2021-05-15,True
Josh Brownhill,Burnley,36.0,2021-05-15,True
Chris Wood,Burnley,36.0,2021-05-15,True
Dwight McNeil,Burnley,36.0,2021-05-15,True
Ashley Westwood,Burnley,36.0,2021-05-15,True
Matěj Vydra,Burnley,36.0,2021-05-15,True
Will Norris,Burnley,36.0,2021-05-15,False
Jóhann Berg Guðmundsson,Burnley,36.0,2021-05-15,False
Ashley Barnes,Burnley,36.0,2021-05-15,False
Jay Rodriguez,Burnley,36.0,2021-05-15,False
Erik Pieters,Burnley,36.0,2021-05-15,False
Richard Nartey,Burnley,36.0,2021-05-15,False
Jimmy Dunne,Burnley,36.0,2021-05-15,False
Lewis Richardson,Burnley,36.0,2021-05-15,False
Illan Meslier,Leeds United,36.0,2021-05-15,True
Luke Ayling,Leeds United,36.0,2021-05-15,True
Patrick Bamford,Leeds United,36.0,2021-05-15,True
Ezgjan Alioski,Leeds United,36.0,2021-05-15,True
Diego Llorente,Leeds United,36.0,2021-05-15,True
Stuart Dallas,Leeds United,36.0,2021-05-15,True
Raphinha,Leeds United,36.0,2021-05-15,True
Pascal Struijk,Leeds United,36.0,2021-05-15,True
Jack Harrison,Leeds United,36.0,2021-05-15,True
Kalvin Phillips,Leeds United,36.0,2021-05-15,True
Mateusz Klich,Leeds United,36.0,2021-05-15,True
Kiko Casilla,Leeds United,36.0,2021-05-15,False
Liam Cooper,Leeds United,36.0,2021-05-15,False
Ian Carlo Poveda,Leeds United,36.0,2021-05-15,False
Tyler Roberts,Leeds United,36.0,2021-05-15,False
Rodrigo,Leeds United,36.0,2021-05-15,False
Leif Davis,Leeds United,36.0,2021-05-15,False
Gaetano Berardi,Leeds United,36.0,2021-05-15,False
Jamie Shackleton,Leeds United,36.0,2021-05-15,False
Jack Jenkins,Leeds United,36.0,2021-05-15,False
Alex McCarthy,Southampton,36.0,2021-05-15,True
Kyle Walker-Peters,Southampton,36.0,2021-05-15,True
Jannik Vestergaard,Southampton,36.0,2021-05-15,True
Jack Stephens,Southampton,36.0,2021-05-15,True
James Ward-Prowse,Southampton,36.0,2021-05-15,True
Danny Ings,Southampton,36.0,2021-05-15,True
Che Adams,Southampton,36.0,2021-05-15,True
Nathan Redmond,Southampton,36.0,2021-05-15,True
Stuart Armstrong,Southampton,36.0,2021-05-15,True
Takumi Minamino,Southampton,36.0,2021-05-15,True
Mohammed Salisu,Southampton,36.0,2021-05-15,True
Fraser Forster,Southampton,36.0,2021-05-15,False
Moussa Djenepo,Southampton,36.0,2021-05-15,False
Michael Obafemi,Southampton,36.0,2021-05-15,False
Nathan Tella,Southampton,36.0,2021-05-15,False
Ibrahima Diallo,Southampton,36.0,2021-05-15,False
Kayne Ramsey,Southampton,36.0,2021-05-15,False
Theo Walcott,Southampton,36.0,2021-05-15,False
Dan Nlundulu,Southampton,36.0,2021-05-15,False
Will Ferry,Southampton,36.0,2021-05-15,False
Alphonse Areola,Fulham,36.0,2021-05-15,True
Kenny Tete,Fulham,36.0,2021-05-15,True
Joachim Andersen,Fulham,36.0,2021-05-15,True
Bobby Reid,Fulham,36.0,2021-05-15,True
Tosin Adarabioyo,Fulham,36.0,2021-05-15,True
Ivan Cavaleiro,Fulham,36.0,2021-05-15,True
Harrison Reed,Fulham,36.0,2021-05-15,True
Josh Onomah,Fulham,36.0,2021-05-15,True
Andre-Frank Zambo Anguissa,Fulham,36.0,2021-05-15,True
Ola Aina,Fulham,36.0,2021-05-15,True
Fabio Carvalho,Fulham,36.0,2021-05-15,True
Marek Rodák,Fulham,36.0,2021-05-15,False
Michael Hector,Fulham,36.0,2021-05-15,False
Denis Odoi,Fulham,36.0,2021-05-15,False
Aleksandar Mitrović,Fulham,36.0,2021-05-15,False
Tim Ream,Fulham,36.0,2021-05-15,False
Ruben Loftus-Cheek,Fulham,36.0,2021-05-15,False
Ademola Lookman,Fulham,36.0,2021-05-15,False
Joe Bryan,Fulham,36.0,2021-05-15,False
Josh Maja,Fulham,36.0,2021-05-15,False
Robert Sánchez,Brighton & Hove Albion,36.0,2021-05-15,True
Ben White,Brighton & Hove Albion,36.0,2021-05-15,True
Adam Webster,Brighton & Hove Albion,36.0,2021-05-15,True
Yves Bissouma,Brighton & Hove Albion,36.0,2021-05-15,True
Leandro Trossard,Brighton & Hove Albion,36.0,2021-05-15,True
Pascal Groß,Brighton & Hove Albion,36.0,2021-05-15,True
Jakub Moder,Brighton & Hove Albion,36.0,2021-05-15,True
Alireza Jahanbakhsh,Brighton & Hove Albion,36.0,2021-05-15,True
Steven Alzate,Brighton & Hove Albion,36.0,2021-05-15,True
Danny Welbeck,Brighton & Hove Albion,36.0,2021-05-15,True
Dan Burn,Brighton & Hove Albion,36.0,2021-05-15,True
Jason Steele,Brighton & Hove Albion,36.0,2021-05-15,False
Michał Karbownik,Brighton & Hove Albion,36.0,2021-05-15,False
Aaron Connolly,Brighton & Hove Albion,36.0,2021-05-15,False
Alexis Mac Allister,Brighton & Hove Albion,36.0,2021-05-15,False
Adam Lallana,Brighton & Hove Albion,36.0,2021-05-15,False
Florin Andone,Brighton & Hove Albion,36.0,2021-05-15,False
Percy Tau,Brighton & Hove Albion,36.0,2021-05-15,False
Moisés Caicedo,Brighton & Hove Albion,36.0,2021-05-15,False
Andi Zeqiri,Brighton & Hove Albion,36.0,2021-05-15,False
Łukasz Fabiański,West Ham United,36.0,2021-05-15,True
Aaron Cresswell,West Ham United,36.0,2021-05-15,True
Vladimír Coufal,West Ham United,36.0,2021-05-15,True
Jesse Lingard,West Ham United,36.0,2021-05-15,True
Craig Dawson,West Ham United,36.0,2021-05-15,True
Pablo Fornals,West Ham United,36.0,2021-05-15,True
Jarrod Bowen,West Ham United,36.0,2021-05-15,True
Angelo Ogbonna,West Ham United,36.0,2021-05-15,True
Tomáš Souček,West Ham United,36.0,2021-05-15,True
Michail Antonio,West Ham United,36.0,2021-05-15,True
Declan Rice,West Ham United,36.0,2021-05-15,True
Darren Randolph,West Ham United,36.0,2021-05-15,False
Fabián Balbuena,West Ham United,36.0,2021-05-15,False
Andriy Yarmolenko,West Ham United,36.0,2021-05-15,False
Saïd Benrahma,West Ham United,36.0,2021-05-15,False
Mark Noble,West Ham United,36.0,2021-05-15,False
Issa Diop,West Ham United,36.0,2021-05-15,False
Ryan Fredericks,West Ham United,36.0,2021-05-15,False
Ben Johnson,West Ham United,36.0,2021-05-15,False
Ademipo Odubeko,West Ham United,36.0,2021-05-15,False
Jack Butland,Crystal Palace,36.0,2021-05-16,True
Joel Ward,Crystal Palace,36.0,2021-05-16,True
Cheikhou Kouyaté,Crystal Palace,36.0,2021-05-16,True
Andros Townsend,Crystal Palace,36.0,2021-05-16,True
Wilfried Zaha,Crystal Palace,36.0,2021-05-16,True
Jeffrey Schlupp,Crystal Palace,36.0,2021-05-16,True
Christian Benteke,Crystal Palace,36.0,2021-05-16,True
James McCarthy,Crystal Palace,36.0,2021-05-16,True
Gary Cahill,Crystal Palace,36.0,2021-05-16,True
Eberechi Eze,Crystal Palace,36.0,2021-05-16,True
Tyrick Mitchell,Crystal Palace,36.0,2021-05-16,True
Wayne Hennessey,Crystal Palace,36.0,2021-05-16,False
Vicente Guaita,Crystal Palace,36.0,2021-05-16,False
James Tomkins,Crystal Palace,36.0,2021-05-16,False
Scott Dann,Crystal Palace,36.0,2021-05-16,False
Jordan Ayew,Crystal Palace,36.0,2021-05-16,False
Jean-Philippe Mateta,Crystal Palace,36.0,2021-05-16,False
Michy Batshuayi,Crystal Palace,36.0,2021-05-16,False
Martin Kelly,Crystal Palace,36.0,2021-05-16,False
Jaïro Riedewald,Crystal Palace,36.0,2021-05-16,False
Emiliano Martínez,Aston Villa,36.0,2021-05-16,True
Ezri Konsa,Aston Villa,36.0,2021-05-16,True
Douglas Luiz,Aston Villa,36.0,2021-05-16,True
John McGinn,Aston Villa,36.0,2021-05-16,True
Ollie Watkins,Aston Villa,36.0,2021-05-16,True
Bertrand Traoré,Aston Villa,36.0,2021-05-16,True
Matt Targett,Aston Villa,36.0,2021-05-16,True
Anwar El Ghazi,Aston Villa,36.0,2021-05-16,True
Ahmed Elmohamady,Aston Villa,36.0,2021-05-16,True
Kortney Hause,Aston Villa,36.0,2021-05-16,True
Jacob Ramsey,Aston Villa,36.0,2021-05-16,True
Jed Steer,Aston Villa,36.0,2021-05-16,False
Neil Taylor,Aston Villa,36.0,2021-05-16,False
Wesley Moraes,Aston Villa,36.0,2021-05-16,False
Jack Grealish,Aston Villa,36.0,2021-05-16,False
Marvelous Nakamba,Aston Villa,36.0,2021-05-16,False
Ross Barkley,Aston Villa,36.0,2021-05-16,False
Björn Engels,Aston Villa,36.0,2021-05-16,False
Keinan Davis,Aston Villa,36.0,2021-05-16,False
Carney Chukwuemeka,Aston Villa,36.0,2021-05-16,False
Hugo Lloris,Tottenham Hotspur,36.0,2021-05-16,True
Sergio Reguilón,Tottenham Hotspur,36.0,2021-05-16,True
Toby Alderweireld,Tottenham Hotspur,36.0,2021-05-16,True
Pierre Højbjerg,Tottenham Hotspur,36.0,2021-05-16,True
Son Heung-min,Tottenham Hotspur,36.0,2021-05-16,True
Gareth Bale,Tottenham Hotspur,36.0,2021-05-16,True
Harry Kane,Tottenham Hotspur,36.0,2021-05-16,True
Eric Dier,Tottenham Hotspur,36.0,2021-05-16,True
Giovani Lo Celso,Tottenham Hotspur,36.0,2021-05-16,True
Dele Alli,Tottenham Hotspur,36.0,2021-05-16,True
Japhet Tanganga,Tottenham Hotspur,36.0,2021-05-16,True
Joe Hart,Tottenham Hotspur,36.0,2021-05-16,False
Matt Doherty,Tottenham Hotspur,36.0,2021-05-16,False
Davinson Sánchez,Tottenham Hotspur,36.0,2021-05-16,False
Harry Winks,Tottenham Hotspur,36.0,2021-05-16,False
Érik Lamela,Tottenham Hotspur,36.0,2021-05-16,False
Moussa Sissoko,Tottenham Hotspur,36.0,2021-05-16,False
Steven Bergwijn,Tottenham Hotspur,36.0,2021-05-16,False
Lucas Moura,Tottenham Hotspur,36.0,2021-05-16,False
Tanguy Ndombele,Tottenham Hotspur,36.0,2021-05-16,False
Rui Patrício,Wolverhampton Wanderers,36.0,2021-05-16,True
Ki-Jana Hoever,Wolverhampton Wanderers,36.0,2021-05-16,True
Conor Coady,Wolverhampton Wanderers,36.0,2021-05-16,True
Fábio Silva,Wolverhampton Wanderers,36.0,2021-05-16,True
Morgan Gibbs-White,Wolverhampton Wanderers,36.0,2021-05-16,True
Vitinha,Wolverhampton Wanderers,36.0,2021-05-16,True
Nélson Semedo,Wolverhampton Wanderers,36.0,2021-05-16,True
Romain Saïss,Wolverhampton Wanderers,36.0,2021-05-16,True
João Moutinho,Wolverhampton Wanderers,36.0,2021-05-16,True
Leander Dendoncker,Wolverhampton Wanderers,36.0,2021-05-16,True
Adama Traoré,Wolverhampton Wanderers,36.0,2021-05-16,True
John Ruddy,Wolverhampton Wanderers,36.0,2021-05-16,False
Rayan Aït Nouri,Wolverhampton Wanderers,36.0,2021-05-16,False
Fernando Marçal,Wolverhampton Wanderers,36.0,2021-05-16,False
Rúben Neves,Wolverhampton Wanderers,36.0,2021-05-16,False
Willian José,Wolverhampton Wanderers,36.0,2021-05-16,False
Willy Boly,Wolverhampton Wanderers,36.0,2021-05-16,False
Luke Cundle,Wolverhampton Wanderers,36.0,2021-05-16,False
Max Kilman,Wolverhampton Wanderers,36.0,2021-05-16,False
Theo Corbeanu,Wolverhampton Wanderers,36.0,2021-05-16,False
Sam Johnstone,West Bromwich Albion,36.0,2021-05-16,True
Darnell Furlong,West Bromwich Albion,36.0,2021-05-16,True
Hal Robson-Kanu,West Bromwich Albion,36.0,2021-05-16,True
Kyle Bartley,West Bromwich Albion,36.0,2021-05-16,True
Semi Ajayi,West Bromwich Albion,36.0,2021-05-16,True
Matt Phillips,West Bromwich Albion,36.0,2021-05-16,True
Grady Diangana,West Bromwich Albion,36.0,2021-05-16,True
Matheus Pereira,West Bromwich Albion,36.0,2021-05-16,True
Conor Townsend,West Bromwich Albion,36.0,2021-05-16,True
Conor Gallagher,West Bromwich Albion,36.0,2021-05-16,True
Okay Yokuşlu,West Bromwich Albion,36.0,2021-05-16,True
David Button,West Bromwich Albion,36.0,2021-05-16,False
Callum Robinson,West Bromwich Albion,36.0,2021-05-16,False
Jake Livermore,West Bromwich Albion,36.0,2021-05-16,False
Mbaye Diagne,West Bromwich Albion,36.0,2021-05-16,False
Lee Peltier,West Bromwich Albion,36.0,2021-05-16,False
Dara O'Shea,West Bromwich Albion,36.0,2021-05-16,False
Karlan Grant,West Bromwich Albion,36.0,2021-05-16,False
Ainsley Maitland-Niles,West Bromwich Albion,36.0,2021-05-16,False
Taylor Gardner-Hickman,West Bromwich Albion,36.0,2021-05-16,False
Alisson,Liverpool,36.0,2021-05-16,True
Fabinho,Liverpool,36.0,2021-05-16,True
Thiago Alcántara,Liverpool,36.0,2021-05-16,True
Roberto Firmino,Liverpool,36.0,2021-05-16,True
Sadio Mané,Liverpool,36.0,2021-05-16,True
Mohamed Salah,Liverpool,36.0,2021-05-16,True
Curtis Jones,Liverpool,36.0,2021-05-16,True
Andrew Robertson,Liverpool,36.0,2021-05-16,True
Rhys Williams,Liverpool,36.0,2021-05-16,True
Nathaniel Phillips,Liverpool,36.0,2021-05-16,True
Trent Alexander-Arnold,Liverpool,36.0,2021-05-16,True
Adrián,Liverpool,36.0,2021-05-16,False
Georginio Wijnaldum,Liverpool,36.0,2021-05-16,False
Kostas Tsimikas,Liverpool,36.0,2021-05-16,False
Xherdan Shaqiri,Liverpool,36.0,2021-05-16,False
Divock Origi,Liverpool,36.0,2021-05-16,False
Ben Woodburn,Liverpool,36.0,2021-05-16,False
Leighton Clarkson,Liverpool,36.0,2021-05-16,False
Neco Williams,Liverpool,36.0,2021-05-16,False
Billy Koumetio,Liverpool,36.0,2021-05-16,False
Jordan Pickford,Everton,36.0,2021-05-16,True
Mason Holgate,Everton,36.0,2021-05-16,True
Michael Keane,Everton,36.0,2021-05-16,True
Allan,Everton,36.0,2021-05-16,True
Richarlison,Everton,36.0,2021-05-16,True
Dominic Calvert-Lewin,Everton,36.0,2021-05-16,True
Lucas Digne,Everton,36.0,2021-05-16,True
Abdoulaye Doucouré,Everton,36.0,2021-05-16,True
James Rodríguez,Everton,36.0,2021-05-16,True
Ben Godfrey,Everton,36.0,2021-05-16,True
Séamus Coleman,Everton,36.0,2021-05-16,True
João Virgínia,Everton,36.0,2021-05-16,False
Robin Olsen,Everton,36.0,2021-05-16,False
Fabian Delph,Everton,36.0,2021-05-16,False
Gylfi Sigurðsson,Everton,36.0,2021-05-16,False
Alex Iwobi,Everton,36.0,2021-05-16,False
Niels Nkounkou,Everton,36.0,2021-05-16,False
Bernard,Everton,36.0,2021-05-16,False
André Gomes,Everton,36.0,2021-05-16,False
Tom Davies,Everton,36.0,2021-05-16,False
Aaron Ramsdale,Sheffield United,36.0,2021-05-16,True
George Baldock,Sheffield United,36.0,2021-05-16,True
Enda Stevens,Sheffield United,36.0,2021-05-16,True
John Fleck,Sheffield United,36.0,2021-05-16,True
Chris Basham,Sheffield United,36.0,2021-05-16,True
John Egan,Sheffield United,36.0,2021-05-16,True
Oliver Norwood,Sheffield United,36.0,2021-05-16,True
David McGoldrick,Sheffield United,36.0,2021-05-16,True
Jack Robinson,Sheffield United,36.0,2021-05-16,True
Ben Osborn,Sheffield United,36.0,2021-05-16,True
Daniel Jebbison,Sheffield United,36.0,2021-05-16,True
Wes Foderingham,Sheffield United,36.0,2021-05-16,False
John Lundstram,Sheffield United,36.0,2021-05-16,False
Max Lowe,Sheffield United,36.0,2021-05-16,False
Phil Jagielka,Sheffield United,36.0,2021-05-16,False
Jayden Bogle,Sheffield United,36.0,2021-05-16,False
Rhian Brewster,Sheffield United,36.0,2021-05-16,False
Kean Bryan,Sheffield United,36.0,2021-05-16,False
Zak Brunt,Sheffield United,36.0,2021-05-16,False
Kyron Gordon,Sheffield United,36.0,2021-05-16,False
David de Gea,Manchester United,37.0,2021-05-18,True
Victor Lindelöf,Manchester United,37.0,2021-05-18,True
Paul Pogba,Manchester United,37.0,2021-05-18,True
Edinson Cavani,Manchester United,37.0,2021-05-18,True
Mason Greenwood,Manchester United,37.0,2021-05-18,True
Fred,Manchester United,37.0,2021-05-18,True
Bruno Fernandes,Manchester United,37.0,2021-05-18,True
Luke Shaw,Manchester United,37.0,2021-05-18,True
Aaron Wan-Bissaka,Manchester United,37.0,2021-05-18,True
Axel Tuanzebe,Manchester United,37.0,2021-05-18,True
Scott McTominay,Manchester United,37.0,2021-05-18,True
Dean Henderson,Manchester United,37.0,2021-05-18,False
Eric Bailly,Manchester United,37.0,2021-05-18,False
Juan Mata,Manchester United,37.0,2021-05-18,False
Marcus Rashford,Manchester United,37.0,2021-05-18,False
Amad Diallo,Manchester United,37.0,2021-05-18,False
Alex Telles,Manchester United,37.0,2021-05-18,False
Nemanja Matić,Manchester United,37.0,2021-05-18,False
Brandon Williams,Manchester United,37.0,2021-05-18,False
Donny van de Beek,Manchester United,37.0,2021-05-18,False
Alphonse Areola,Fulham,37.0,2021-05-18,True
Tim Ream,Fulham,37.0,2021-05-18,True
Bobby Reid,Fulham,37.0,2021-05-18,True
Tosin Adarabioyo,Fulham,37.0,2021-05-18,True
Ivan Cavaleiro,Fulham,37.0,2021-05-18,True
Mario Lemina,Fulham,37.0,2021-05-18,True
Ademola Lookman,Fulham,37.0,2021-05-18,True
Harrison Reed,Fulham,37.0,2021-05-18,True
Joe Bryan,Fulham,37.0,2021-05-18,True
Andre-Frank Zambo Anguissa,Fulham,37.0,2021-05-18,True
Fabio Carvalho,Fulham,37.0,2021-05-18,True
Marek Rodák,Fulham,37.0,2021-05-18,False
Kenny Tete,Fulham,37.0,2021-05-18,False
Michael Hector,Fulham,37.0,2021-05-18,False
Denis Odoi,Fulham,37.0,2021-05-18,False
Joachim Andersen,Fulham,37.0,2021-05-18,False
Ruben Loftus-Cheek,Fulham,37.0,2021-05-18,False
Josh Onomah,Fulham,37.0,2021-05-18,False
Josh Maja,Fulham,37.0,2021-05-18,False
Ola Aina,Fulham,37.0,2021-05-18,False
Alex McCarthy,Southampton,37.0,2021-05-18,True
Kyle Walker-Peters,Southampton,37.0,2021-05-18,True
Jannik Vestergaard,Southampton,37.0,2021-05-18,True
Jack Stephens,Southampton,37.0,2021-05-18,True
James Ward-Prowse,Southampton,37.0,2021-05-18,True
Che Adams,Southampton,37.0,2021-05-18,True
Moussa Djenepo,Southampton,37.0,2021-05-18,True
Stuart Armstrong,Southampton,37.0,2021-05-18,True
Mohammed Salisu,Southampton,37.0,2021-05-18,True
Nathan Tella,Southampton,37.0,2021-05-18,True
Theo Walcott,Southampton,37.0,2021-05-18,True
Fraser Forster,Southampton,37.0,2021-05-18,False
Danny Ings,Southampton,37.0,2021-05-18,False
Nathan Redmond,Southampton,37.0,2021-05-18,False
Michael Obafemi,Southampton,37.0,2021-05-18,False
Takumi Minamino,Southampton,37.0,2021-05-18,False
Ibrahima Diallo,Southampton,37.0,2021-05-18,False
Jan Bednarek,Southampton,37.0,2021-05-18,False
Dan Nlundulu,Southampton,37.0,2021-05-18,False
Will Ferry,Southampton,37.0,2021-05-18,False
Kiko Casilla,Leeds United,37.0,2021-05-18,True
Luke Ayling,Leeds United,37.0,2021-05-18,True
Liam Cooper,Leeds United,37.0,2021-05-18,True
Patrick Bamford,Leeds United,37.0,2021-05-18,True
Ezgjan Alioski,Leeds United,37.0,2021-05-18,True
Diego Llorente,Leeds United,37.0,2021-05-18,True
Stuart Dallas,Leeds United,37.0,2021-05-18,True
Raphinha,Leeds United,37.0,2021-05-18,True
Rodrigo,Leeds United,37.0,2021-05-18,True
Jack Harrison,Leeds United,37.0,2021-05-18,True
